"","SimulationNumber","InfectedNode","DayInfected","Community","TrialStatus","DayEnrolled"
"1",53,469,40,5,NA,NA
"2",53,403,47,5,NA,NA
"3",53,407,48,5,NA,NA
"4",53,427,48,5,NA,NA
"5",53,439,49,5,NA,NA
"6",53,440,49,5,NA,NA
"7",53,447,50,5,NA,NA
"8",53,399,51,5,NA,NA
"9",53,411,51,5,NA,NA
"10",53,412,53,5,NA,NA
"11",53,419,53,5,NA,NA
"12",53,381,54,5,NA,NA
"13",53,471,54,5,NA,NA
"14",53,452,55,5,NA,NA
"15",53,460,57,5,0,56
"16",53,449,58,5,0,56
"17",53,432,60,5,0,56
"18",53,465,60,5,0,56
"19",53,397,61,5,0,56
"20",53,458,62,5,0,56
"21",53,405,63,5,0,56
"22",53,463,64,5,0,56
"23",53,404,66,5,0,56
"24",53,429,66,5,0,56
"25",53,444,66,5,0,56
"26",53,398,67,5,0,56
"27",53,450,67,5,0,56
"28",53,383,69,5,0,56
"29",53,448,69,5,0,56
"30",53,464,69,5,0,56
"31",53,473,69,5,0,56
"32",53,391,70,5,0,56
"33",53,470,70,5,0,56
"34",53,387,71,5,0,56
"35",53,406,71,5,0,56
"36",53,408,71,5,0,56
"37",53,436,71,5,0,56
"38",53,467,71,5,0,56
"39",53,388,72,5,0,56
"40",53,428,72,5,0,56
"41",53,378,73,5,0,56
"42",53,379,73,5,0,56
"43",53,416,73,5,0,56
"44",53,380,74,5,0,56
"45",53,468,74,5,0,56
"46",53,409,75,5,0,56
"47",53,3384,75,34,0,56
"48",53,389,76,5,0,56
"49",53,418,76,5,0,56
"50",53,421,76,5,0,56
"51",53,462,76,5,0,56
"52",53,382,77,5,0,56
"53",53,393,78,5,0,56
"54",53,422,78,5,0,56
"55",53,456,78,5,0,56
"56",53,466,78,5,0,56
"57",53,2870,78,29,NA,NA
"58",53,394,79,5,0,56
"59",53,424,79,5,0,56
"60",53,437,79,5,0,56
"61",53,443,79,5,0,56
"62",53,455,79,5,0,56
"63",53,438,80,5,0,56
"64",53,445,80,5,0,56
"65",53,446,81,5,0,56
"66",53,461,81,5,0,56
"67",53,392,82,5,0,56
"68",53,395,82,5,0,56
"69",53,3373,82,34,0,56
"70",53,413,83,5,0,56
"71",53,3397,83,34,0,56
"72",53,3454,83,34,0,56
"73",53,426,84,5,0,56
"74",53,430,84,5,0,56
"75",53,454,84,5,0,56
"76",53,386,85,5,0,56
"77",53,402,85,5,0,56
"78",53,433,85,5,0,56
"79",53,442,85,5,0,56
"80",53,3421,85,34,NA,NA
"81",53,390,86,5,0,56
"82",53,441,87,5,0,56
"83",53,472,87,5,0,56
"84",53,385,88,5,0,56
"85",53,396,88,5,0,56
"86",53,415,88,5,0,56
"87",53,453,88,5,0,56
"88",53,410,89,5,0,56
"89",53,414,89,5,0,56
"90",53,420,89,5,0,56
"91",53,3441,89,34,0,56
"92",53,457,90,5,0,56
"93",53,3403,90,34,0,56
"94",53,425,91,5,0,56
"95",53,3392,91,34,0,56
"96",53,3385,94,34,0,56
"97",53,3393,95,34,0,56
"98",53,3440,95,34,0,56
"99",53,3447,96,34,0,56
"100",53,384,97,5,0,56
"101",53,417,97,5,0,56
"102",53,423,97,5,0,56
"103",53,3824,100,38,NA,NA
"104",53,3394,101,34,0,56
"105",53,3396,102,34,0,56
"106",53,3433,102,34,NA,NA
"107",53,3445,102,34,0,56
"108",53,906,103,10,0,56
"109",53,3388,103,34,0,56
"110",53,3438,103,34,0,56
"111",53,1884,104,19,0,56
"112",53,3372,104,34,0,56
"113",53,3858,104,38,0,56
"114",53,3431,105,34,0,56
"115",53,3845,105,38,0,56
"116",53,3375,106,34,0,56
"117",53,3450,106,34,0,56
"118",53,1900,107,19,0,56
"119",53,3382,107,34,0,56
"120",53,3399,107,34,0,56
"121",53,3827,107,38,0,56
"122",53,3851,107,38,0,56
"123",53,3856,107,38,0,56
"124",53,965,108,10,NA,NA
"125",53,1873,108,19,0,56
"126",53,3369,108,34,0,56
"127",53,3409,108,34,0,56
"128",53,3806,108,38,0,56
"129",53,979,109,10,0,56
"130",53,3428,109,34,NA,NA
"131",53,3449,109,34,NA,NA
"132",53,3386,110,34,0,56
"133",53,1815,111,19,0,56
"134",53,1819,111,19,0,56
"135",53,1862,111,19,0,56
"136",53,3417,111,34,0,56
"137",53,3877,111,38,0,56
"138",53,3894,111,38,0,56
"139",53,885,112,10,0,56
"140",53,1895,112,19,0,56
"141",53,3383,112,34,0,56
"142",53,3405,112,34,0,56
"143",53,3448,112,34,0,56
"144",53,3844,112,38,0,56
"145",53,1861,113,19,0,56
"146",53,1923,113,19,0,56
"147",53,3402,113,34,0,56
"148",53,3816,113,38,0,56
"149",53,3837,113,38,0,56
"150",53,3854,113,38,0,56
"151",53,1886,114,19,0,56
"152",53,3420,114,34,0,56
"153",53,3847,114,38,NA,NA
"154",53,3888,114,38,0,56
"155",53,959,115,10,0,56
"156",53,966,115,10,0,56
"157",53,1912,115,19,0,56
"158",53,3432,115,34,0,56
"159",53,3834,115,38,0,56
"160",53,3864,115,38,0,56
"161",53,1817,116,19,0,56
"162",53,1852,116,19,0,56
"163",53,3413,116,34,NA,NA
"164",53,3424,116,34,0,56
"165",53,3436,116,34,0,56
"166",53,3904,116,38,0,56
"167",53,3905,116,38,0,56
"168",53,1820,117,19,0,56
"169",53,1847,117,19,0,56
"170",53,1887,117,19,0,56
"171",53,3370,117,34,0,56
"172",53,3867,117,38,0,56
"173",53,3887,117,38,0,56
"174",53,884,118,10,0,56
"175",53,1826,118,19,NA,NA
"176",53,1893,118,19,0,56
"177",53,3376,118,34,0,56
"178",53,3425,118,34,0,56
"179",53,3446,118,34,0,56
"180",53,3831,118,38,NA,NA
"181",53,3838,118,38,0,56
"182",53,3902,118,38,0,56
"183",53,913,119,10,0,56
"184",53,950,119,10,0,56
