"","SimulationNumber","InfectedNode","DayInfected","Community","TrialStatus","DayEnrolled"
"1",13,2986,69,31,NA,NA
"2",13,3059,74,31,0,56
"3",13,3032,76,31,NA,NA
"4",13,3080,76,31,0,56
"5",13,3045,77,31,0,56
"6",13,3008,79,31,0,56
"7",13,3065,79,31,0,56
"8",13,2996,81,31,NA,NA
"9",13,3030,82,31,NA,NA
"10",13,3049,82,31,NA,NA
"11",13,3067,82,31,0,56
"12",13,3074,82,31,NA,NA
"13",13,3000,83,31,NA,NA
"14",13,3021,83,31,0,56
"15",13,3031,83,31,0,56
"16",13,2992,84,31,0,56
"17",13,3003,84,31,NA,NA
"18",13,3009,84,31,NA,NA
"19",13,3070,84,31,NA,NA
"20",13,2985,85,31,NA,NA
"21",13,3018,85,31,NA,NA
"22",13,3026,85,31,0,56
"23",13,3093,85,31,0,56
"24",13,3063,86,31,NA,NA
"25",13,2009,87,20,NA,NA
"26",13,3055,87,31,NA,NA
"27",13,3051,88,31,0,56
"28",13,2991,89,31,NA,NA
"29",13,3012,89,31,NA,NA
"30",13,3069,89,31,0,56
"31",13,3092,89,31,NA,NA
"32",13,2982,90,31,NA,NA
"33",13,3040,90,31,NA,NA
"34",13,3056,90,31,0,56
"35",13,3084,90,31,0,56
"36",13,3086,90,31,0,56
"37",13,2989,91,31,0,56
"38",13,2994,91,31,NA,NA
"39",13,3020,91,31,0,56
"40",13,3027,91,31,NA,NA
"41",13,3038,91,31,NA,NA
"42",13,3054,91,31,NA,NA
"43",13,2389,92,24,NA,NA
"44",13,3004,92,31,0,56
"45",13,3010,92,31,NA,NA
"46",13,3015,92,31,NA,NA
"47",13,3023,92,31,NA,NA
"48",13,3037,92,31,NA,NA
"49",13,3011,93,31,NA,NA
"50",13,3046,93,31,0,56
"51",13,3079,93,31,0,56
"52",13,2987,94,31,0,56
"53",13,3071,94,31,NA,NA
"54",13,3087,94,31,0,56
"55",13,3094,94,31,NA,NA
"56",13,2990,95,31,0,56
"57",13,3005,95,31,0,56
"58",13,3043,95,31,0,56
"59",13,3076,95,31,0,56
"60",13,2993,96,31,0,56
"61",13,3007,96,31,0,56
"62",13,1963,97,20,NA,NA
"63",13,3001,97,31,NA,NA
"64",13,3013,97,31,0,56
"65",13,3017,97,31,NA,NA
"66",13,3022,97,31,NA,NA
"67",13,3024,97,31,0,56
"68",13,3050,97,31,0,56
"69",13,3066,97,31,NA,NA
"70",13,3006,98,31,0,56
"71",13,3029,98,31,0,56
"72",13,3077,98,31,NA,NA
"73",13,3088,98,31,0,56
"74",13,158,99,2,NA,NA
"75",13,2983,99,31,NA,NA
"76",13,2997,99,31,NA,NA
"77",13,3028,99,31,0,56
"78",13,3036,99,31,NA,NA
"79",13,3053,99,31,0,56
"80",13,3062,99,31,0,56
"81",13,3078,99,31,NA,NA
"82",13,3081,99,31,0,56
"83",13,2988,100,31,NA,NA
"84",13,3035,100,31,NA,NA
"85",13,3073,100,31,NA,NA
"86",13,3091,100,31,0,56
"87",13,2371,102,24,NA,NA
"88",13,3048,102,31,NA,NA
"89",13,3082,102,31,NA,NA
"90",13,3083,102,31,0,56
"91",13,2342,103,24,0,56
"92",13,2353,103,24,0,56
"93",13,3057,103,31,NA,NA
"94",13,1992,104,20,NA,NA
"95",13,2328,104,24,NA,NA
"96",13,2368,104,24,0,56
"97",13,2995,104,31,0,56
"98",13,3042,104,31,NA,NA
"99",13,3058,104,31,NA,NA
"100",13,3061,104,31,0,56
"101",13,3075,104,31,0,56
"102",13,1993,105,20,NA,NA
"103",13,2999,105,31,NA,NA
"104",13,3025,105,31,0,56
"105",13,3033,105,31,0,56
"106",13,3039,105,31,0,56
"107",13,116,106,2,0,56
"108",13,132,106,2,NA,NA
"109",13,194,106,2,NA,NA
"110",13,3019,106,31,0,56
"111",13,3044,106,31,NA,NA
"112",13,3089,106,31,0,56
"113",13,131,107,2,NA,NA
"114",13,2337,107,24,0,56
"115",13,2351,107,24,0,56
"116",13,3041,107,31,NA,NA
"117",13,3047,107,31,NA,NA
"118",13,3068,107,31,0,56
"119",13,184,108,2,0,56
"120",13,2340,108,24,0,56
"121",13,2984,109,31,0,56
"122",13,3052,109,31,NA,NA
"123",13,3064,109,31,0,56
"124",13,3072,109,31,0,56
"125",13,3090,109,31,NA,NA
"126",13,147,110,2,0,56
"127",13,157,110,2,0,56
"128",13,161,110,2,NA,NA
"129",13,2306,110,24,0,56
"130",13,2343,110,24,0,56
"131",13,2355,110,24,0,56
"132",13,3016,110,31,0,56
"133",13,185,111,2,NA,NA
"134",13,2297,111,24,NA,NA
"135",13,2322,111,24,0,56
"136",13,2401,111,24,0,56
"137",13,163,112,2,NA,NA
"138",13,177,112,2,NA,NA
"139",13,2325,112,24,NA,NA
"140",13,2363,112,24,NA,NA
"141",13,2372,112,24,0,56
"142",13,2393,112,24,NA,NA
"143",13,2394,112,24,NA,NA
"144",13,126,113,2,1,56
"145",13,195,113,2,NA,NA
"146",13,1943,113,20,NA,NA
"147",13,2349,113,24,0,56
"148",13,127,114,2,NA,NA
"149",13,192,114,2,NA,NA
"150",13,2378,114,24,NA,NA
"151",13,2391,114,24,0,56
"152",13,3085,114,31,NA,NA
"153",13,143,115,2,NA,NA
"154",13,173,115,2,NA,NA
"155",13,2011,115,20,NA,NA
"156",13,2341,115,24,0,56
"157",13,168,116,2,1,56
"158",13,2004,116,20,NA,NA
"159",13,2292,116,24,0,56
"160",13,2396,116,24,NA,NA
"161",13,2998,116,31,NA,NA
"162",13,2298,117,24,NA,NA
"163",13,2304,117,24,NA,NA
"164",13,2405,117,24,NA,NA
"165",13,115,118,2,NA,NA
"166",13,142,118,2,1,56
"167",13,160,118,2,1,56
"168",13,2296,118,24,0,56
"169",13,2308,118,24,NA,NA
"170",13,2317,118,24,0,56
