t,1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,
32,0.14544,0.1804,0.20048,0.21804,0.23312,0.24244,0.25828,0.26144,0.27152,0.27764,0.27948,0.28408,0.28716,0.28796,0.29056,0.28944,0.28908,0.288,0.28516,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,
33,0.17424,0.21972,0.25288,0.2746,0.287,0.30252,0.31536,0.32624,0.33744,0.3404,0.34728,0.35188,0.35708,0.36332,0.36468,0.3682,0.37208,0.3772,0.38476,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
34,0.18004,0.22332,0.2478,0.27,0.27828,0.29624,0.2974,0.3032,0.31456,0.31172,0.32188,0.32484,0.32348,0.32684,0.32708,0.33108,0.33272,0.33472,0.33628,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,
35,0.19144,0.22612,0.25136,0.26692,0.2726,0.28388,0.29152,0.29344,0.292,0.29988,0.30232,0.29892,0.30072,0.3024,0.30596,0.30644,0.31312,0.321,0.33084,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,
36,0.19436,0.24504,0.27772,0.2964,0.30448,0.316,0.32176,0.33028,0.33196,0.33536,0.3442,0.3446,0.347,0.351,0.35724,0.35588,0.3526,0.35148,0.3486,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,
37,0.21072,0.26444,0.29776,0.3126,0.33012,0.34664,0.3486,0.36456,0.373,0.37796,0.38532,0.39296,0.40028,0.40004,0.40412,0.40296,0.40608,0.40776,0.4094,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,
38,0.20272,0.24932,0.28404,0.28904,0.30064,0.31012,0.32084,0.32808,0.32872,0.335,0.34044,0.34756,0.34964,0.35628,0.36028,0.36668,0.36836,0.37112,0.37472,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,
39,0.21908,0.27044,0.29648,0.31424,0.32672,0.3356,0.3396,0.34436,0.3474,0.34768,0.3452,0.34796,0.3488,0.347,0.34624,0.3464,0.34712,0.34448,0.3472,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,
40,0.24296,0.30184,0.34292,0.359,0.37148,0.3872,0.38628,0.39068,0.39456,0.39336,0.396,0.39452,0.39436,0.39396,0.3884,0.38724,0.37828,0.3738,0.366,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,
41,0.23792,0.28172,0.33024,0.3422,0.35388,0.36924,0.371,0.37432,0.37,0.37408,0.37388,0.3696,0.37004,0.368,0.36092,0.35292,0.35064,0.34164,0.33836,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,
42,0.2382,0.29532,0.33104,0.34704,0.36132,0.38072,0.3796,0.38136,0.38604,0.3872,0.39528,0.3936,0.39232,0.38832,0.38004,0.3758,0.3708,0.36644,0.3594,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,
43,0.26248,0.31476,0.34744,0.3726,0.3904,0.3964,0.4034,0.40728,0.41244,0.41764,0.42268,0.4176,0.42564,0.42424,0.4242,0.42116,0.42244,0.42116,0.41352,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
44,0.26324,0.3268,0.36332,0.38168,0.39404,0.40112,0.41164,0.4194,0.42168,0.42508,0.42756,0.42744,0.42824,0.4342,0.43116,0.4318,0.43172,0.43296,0.4332,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,
45,0.27188,0.3386,0.37512,0.39184,0.40208,0.41284,0.41684,0.42292,0.4264,0.42864,0.43552,0.43168,0.43368,0.4336,0.43324,0.4306,0.42976,0.42436,0.4206,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,
46,0.28172,0.32876,0.36156,0.37956,0.38412,0.3974,0.40604,0.40788,0.40836,0.41032,0.41532,0.41612,0.41852,0.42204,0.42364,0.42844,0.4296,0.428,0.4168,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
47,0.29404,0.3458,0.38252,0.39636,0.4072,0.41648,0.42656,0.43292,0.43668,0.44196,0.44568,0.44688,0.4494,0.45252,0.45172,0.45392,0.45452,0.45512,0.45212,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,
48,0.30304,0.37816,0.41116,0.43492,0.44504,0.45756,0.46516,0.47012,0.47396,0.48032,0.48096,0.48296,0.48908,0.49248,0.49928,0.49916,0.507,0.51004,0.5196,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,
49,0.30572,0.37776,0.40908,0.4346,0.44936,0.46044,0.46708,0.47068,0.47424,0.4788,0.4814,0.48164,0.48788,0.48604,0.4894,0.48908,0.48924,0.48568,0.48188,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
50,0.299,0.377,0.42232,0.44276,0.45792,0.46284,0.46348,0.4722,0.47744,0.47368,0.48004,0.48292,0.48692,0.48856,0.48644,0.4886,0.49456,0.49944,0.5024,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
51,0.2926,0.3558,0.39672,0.41312,0.42104,0.42788,0.43728,0.43556,0.44088,0.44448,0.44508,0.44752,0.44972,0.4584,0.4656,0.4708,0.48032,0.4932,0.503,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
52,0.30188,0.37512,0.40664,0.43492,0.44148,0.45056,0.45176,0.45452,0.45652,0.45632,0.45644,0.45968,0.45924,0.45524,0.45288,0.45204,0.452,0.45468,0.4542,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,
53,0.29428,0.37196,0.41308,0.43948,0.45516,0.45968,0.46504,0.4772,0.48652,0.48236,0.49284,0.49632,0.50276,0.50584,0.50616,0.51592,0.51716,0.52068,0.52224,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,
54,0.29296,0.37812,0.41476,0.4412,0.45168,0.47068,0.47996,0.4854,0.49156,0.49092,0.497,0.50552,0.51108,0.5102,0.51364,0.52052,0.51864,0.51948,0.51684,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,
55,0.31664,0.39372,0.447,0.47112,0.49296,0.5052,0.521,0.5336,0.53604,0.54356,0.55636,0.56932,0.57336,0.58032,0.59312,0.59896,0.607,0.61536,0.62264,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,
56,0.31448,0.40216,0.45092,0.46596,0.48448,0.4998,0.50492,0.5188,0.5208,0.52412,0.52492,0.52664,0.53496,0.53544,0.53572,0.5434,0.54488,0.54824,0.56316,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,
57,0.30168,0.37932,0.41168,0.43048,0.44276,0.453,0.45976,0.4678,0.471,0.46844,0.47412,0.4734,0.46964,0.47044,0.46872,0.46472,0.46044,0.45672,0.44916,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,
58,0.30556,0.38708,0.41116,0.4386,0.46024,0.45784,0.47368,0.47704,0.48104,0.48296,0.49192,0.49368,0.49428,0.4942,0.49192,0.4882,0.47932,0.47304,0.46756,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,
59,0.2856,0.36428,0.385,0.40712,0.4216,0.4286,0.43328,0.4408,0.4502,0.456,0.46688,0.47112,0.47512,0.484,0.48724,0.49596,0.49952,0.50624,0.51432,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,
60,0.28228,0.34932,0.38784,0.40628,0.4142,0.42668,0.43324,0.44616,0.45312,0.46004,0.4646,0.47352,0.47864,0.484,0.48636,0.49136,0.49824,0.50672,0.51576,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,
61,0.30956,0.39216,0.44416,0.4772,0.48748,0.49932,0.5178,0.5238,0.5222,0.53368,0.53524,0.53568,0.54124,0.54504,0.54772,0.54612,0.54776,0.54596,0.54064,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,
62,0.29836,0.37996,0.42604,0.45976,0.48024,0.49232,0.50412,0.5088,0.51984,0.522,0.52824,0.52992,0.5368,0.53248,0.5392,0.54068,0.54216,0.54384,0.54316,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,
63,0.27404,0.34592,0.38192,0.41852,0.44024,0.45096,0.46568,0.47012,0.4738,0.48224,0.48232,0.49444,0.49704,0.4926,0.49592,0.49308,0.49,0.482,0.47072,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,
64,0.26752,0.33496,0.38576,0.4114,0.43168,0.44672,0.45692,0.46268,0.46944,0.47608,0.47424,0.47932,0.4838,0.4836,0.48448,0.48736,0.48956,0.49248,0.49824,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,
65,0.26472,0.34732,0.39616,0.42696,0.4348,0.45764,0.47072,0.47596,0.48296,0.48732,0.49168,0.501,0.50324,0.51452,0.5134,0.517,0.5222,0.53108,0.53076,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,
66,0.27244,0.35944,0.4066,0.43756,0.46052,0.47368,0.48432,0.4896,0.49716,0.50524,0.51328,0.51384,0.514,0.51788,0.51804,0.51928,0.51968,0.51812,0.51352,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
67,0.24884,0.32012,0.36228,0.38796,0.40672,0.43068,0.4288,0.43008,0.43556,0.44308,0.43728,0.43784,0.43756,0.43796,0.44228,0.43532,0.43872,0.43476,0.42812,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,
68,0.24176,0.31136,0.3546,0.379,0.39372,0.4036,0.40964,0.41588,0.419,0.4198,0.4182,0.42028,0.42536,0.42436,0.4258,0.425,0.41848,0.42452,0.42316,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,
69,0.22076,0.29268,0.33088,0.35368,0.3762,0.38848,0.39372,0.39696,0.40592,0.40484,0.40564,0.40756,0.41208,0.40492,0.40624,0.40272,0.39668,0.39088,0.3774,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,
70,0.21608,0.27712,0.30496,0.34084,0.35928,0.3654,0.37156,0.3732,0.3714,0.38,0.37552,0.37504,0.3778,0.37428,0.37168,0.37052,0.36396,0.35832,0.35596,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,
71,0.21612,0.28264,0.31564,0.33388,0.35752,0.37056,0.37284,0.38344,0.38584,0.37856,0.38024,0.3752,0.3746,0.37,0.36392,0.35768,0.35448,0.34884,0.3448,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,
72,0.19864,0.25268,0.30032,0.32008,0.3306,0.34172,0.3538,0.35592,0.3646,0.36324,0.36896,0.3706,0.37524,0.37304,0.3778,0.37708,0.3802,0.3754,0.376,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,
73,0.18868,0.24724,0.28904,0.3168,0.32632,0.34204,0.35276,0.36576,0.36748,0.37596,0.38184,0.39076,0.38916,0.40104,0.40632,0.41792,0.43176,0.43524,0.44564,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,
74,0.18212,0.228,0.26452,0.29,0.3032,0.315,0.32604,0.3262,0.34048,0.34108,0.35396,0.35912,0.366,0.37056,0.38084,0.38768,0.39712,0.4046,0.41,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,
75,0.16832,0.2126,0.23588,0.25792,0.28028,0.28404,0.29616,0.29992,0.30576,0.3136,0.32176,0.32688,0.32964,0.3348,0.34248,0.35548,0.3638,0.37148,0.3784,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,
76,0.15084,0.18484,0.20504,0.21528,0.2316,0.23804,0.24064,0.24524,0.24844,0.24836,0.24984,0.25632,0.25276,0.2502,0.24864,0.25252,0.24572,0.23748,0.23068,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,
77,0.13372,0.16288,0.17976,0.1884,0.19496,0.19628,0.2056,0.20444,0.20652,0.19992,0.20368,0.19988,0.19784,0.19264,0.19056,0.1872,0.1854,0.18132,0.18032,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,
78,0.13448,0.15688,0.17072,0.17704,0.18212,0.19236,0.18996,0.1922,0.19492,0.18924,0.19284,0.1922,0.1922,0.1872,0.1858,0.18408,0.185,0.18496,0.17756,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,
79,0.12112,0.14808,0.15684,0.16776,0.17704,0.1828,0.18656,0.19708,0.19844,0.20256,0.2054,0.20644,0.2056,0.20588,0.20692,0.21124,0.20952,0.21392,0.21636,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,
80,0.11764,0.13696,0.14996,0.1638,0.16944,0.17872,0.1822,0.18636,0.19412,0.20108,0.20008,0.20664,0.20748,0.20748,0.20976,0.21112,0.21396,0.21404,0.21652,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,
81,0.11696,0.1206,0.13204,0.14156,0.14888,0.15632,0.1548,0.1632,0.16876,0.1698,0.16924,0.17632,0.17144,0.1754,0.17352,0.17416,0.17608,0.17384,0.176,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,
82,0.11044,0.11136,0.1166,0.11912,0.12332,0.12492,0.12992,0.13156,0.13612,0.13352,0.13688,0.1394,0.13944,0.13628,0.13384,0.13284,0.1294,0.13264,0.1348,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
83,0.08764,0.09788,0.09972,0.10484,0.1116,0.10716,0.11568,0.12112,0.12184,0.12668,0.12896,0.1322,0.13456,0.141,0.14404,0.148,0.14924,0.1516,0.15196,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,
