"","SimulationNumber","InfectedNode","DayInfected","Community","TrialStatus","DayEnrolled"
"1",57,7572,38,75,NA,NA
"2",57,7472,47,75,NA,NA
"3",57,7532,50,75,NA,NA
"4",57,7571,50,75,NA,NA
"5",57,7511,51,75,NA,NA
"6",57,7500,52,75,NA,NA
"7",57,7554,52,75,NA,NA
"8",57,7509,53,75,NA,NA
"9",57,7492,54,75,NA,NA
"10",57,7490,56,75,0,56
"11",57,7559,56,75,0,56
"12",57,7481,57,75,0,56
"13",57,7485,58,75,0,56
"14",57,7468,59,75,0,56
"15",57,7564,59,75,NA,NA
"16",57,7570,59,75,0,56
"17",57,7483,60,75,0,56
"18",57,7520,60,75,0,56
"19",57,7539,60,75,0,56
"20",57,7493,61,75,0,56
"21",57,7497,62,75,0,56
"22",57,7519,62,75,0,56
"23",57,7475,63,75,0,56
"24",57,7515,63,75,0,56
"25",57,7484,64,75,0,56
"26",57,7487,64,75,0,56
"27",57,7489,64,75,0,56
"28",57,7544,64,75,0,56
"29",57,7471,65,75,0,56
"30",57,7527,65,75,0,56
"31",57,7542,65,75,0,56
"32",57,7543,65,75,0,56
"33",57,7556,65,75,0,56
"34",57,7498,66,75,0,56
"35",57,7508,66,75,0,56
"36",57,7510,66,75,0,56
"37",57,7534,66,75,0,56
"38",57,7551,66,75,0,56
"39",57,7555,66,75,0,56
"40",57,7562,66,75,0,56
"41",57,7574,66,75,0,56
"42",57,7463,67,75,0,56
"43",57,7465,67,75,0,56
"44",57,7494,67,75,0,56
"45",57,7522,67,75,0,56
"46",57,7528,67,75,0,56
"47",57,7552,67,75,0,56
"48",57,7506,68,75,0,56
"49",57,7525,68,75,0,56
"50",57,7531,68,75,0,56
"51",57,7503,69,75,0,56
"52",57,7567,69,75,0,56
"53",57,7470,70,75,0,56
"54",57,7474,70,75,0,56
"55",57,7477,70,75,0,56
"56",57,7529,70,75,0,56
"57",57,7479,71,75,0,56
"58",57,7557,71,75,0,56
"59",57,7578,71,75,0,56
"60",57,7496,72,75,0,56
"61",57,7499,72,75,0,56
"62",57,7536,72,75,0,56
"63",57,7545,72,75,0,56
"64",57,7560,72,75,0,56
"65",57,7495,73,75,0,56
"66",57,7504,73,75,0,56
"67",57,7568,73,75,0,56
"68",57,7467,74,75,0,56
"69",57,7480,74,75,0,56
"70",57,7502,74,75,0,56
"71",57,7505,74,75,0,56
"72",57,7540,74,75,0,56
"73",57,7548,74,75,NA,NA
"74",57,7561,74,75,0,56
"75",57,7486,75,75,0,56
"76",57,7546,75,75,0,56
"77",57,7550,75,75,0,56
"78",57,7563,75,75,0,56
"79",57,7565,75,75,0,56
"80",57,7478,76,75,0,56
"81",57,7537,76,75,0,56
"82",57,7569,76,75,0,56
"83",57,7516,77,75,0,56
"84",57,7533,77,75,0,56
"85",57,7538,77,75,0,56
"86",57,7469,78,75,0,56
"87",57,7512,78,75,0,56
"88",57,7464,79,75,0,56
"89",57,7488,79,75,0,56
"90",57,7513,79,75,0,56
"91",57,7523,79,75,0,56
"92",57,7521,80,75,0,56
"93",57,7553,80,75,0,56
"94",57,7577,80,75,0,56
"95",57,7473,81,75,0,56
"96",57,7518,81,75,0,56
"97",57,7535,81,75,0,56
"98",57,7547,81,75,0,56
"99",57,7466,83,75,0,56
"100",57,7514,83,75,0,56
"101",57,7524,83,75,NA,NA
"102",57,7526,83,75,0,56
"103",57,7566,83,75,0,56
"104",57,7541,84,75,0,56
"105",57,7549,84,75,0,56
"106",57,7576,84,75,0,56
"107",57,7476,85,75,0,56
"108",57,7501,87,75,0,56
"109",57,7575,87,75,0,56
"110",57,7491,91,75,0,56
"111",57,7507,97,75,0,56
"112",57,4123,107,42,0,56
"113",57,1559,109,16,0,56
"114",57,4194,112,42,0,56
"115",57,1587,113,16,0,56
"116",57,4187,117,42,NA,NA
"117",57,4221,117,42,0,56
"118",57,1551,119,16,0,56
"119",57,4211,119,42,0,56
"120",57,1574,120,16,0,56
"121",57,1512,121,16,NA,NA
"122",57,4207,122,42,0,56
"123",57,1532,123,16,NA,NA
"124",57,4115,124,42,0,56
"125",57,1576,125,16,NA,NA
"126",57,1588,127,16,0,56
"127",57,4143,127,42,0,56
"128",57,4160,127,42,0,56
"129",57,4216,127,42,0,56
"130",57,4156,128,42,0,56
"131",57,4209,128,42,0,56
"132",57,4215,128,42,NA,NA
"133",57,4158,129,42,0,56
"134",57,4163,129,42,0,56
"135",57,4151,130,42,0,56
"136",57,4183,130,42,0,56
"137",57,4205,130,42,0,56
"138",57,1543,131,16,0,56
"139",57,4177,131,42,NA,NA
"140",57,8569,131,85,0,56
"141",57,4137,132,42,0,56
"142",57,4161,132,42,0,56
"143",57,1524,133,16,0,56
"144",57,4111,133,42,NA,NA
"145",57,4149,133,42,0,56
"146",57,4112,134,42,0,56
"147",57,4146,134,42,0,56
"148",57,4178,134,42,NA,NA
"149",57,4208,134,42,0,56
"150",57,1535,135,16,NA,NA
"151",57,1560,135,16,0,56
"152",57,1562,135,16,0,56
