"","SimulationNumber","InfectedNode","DayInfected","Community","TrialStatus","DayEnrolled"
"1",51,2588,49,26,NA,NA
"2",51,2562,58,26,0,56
"3",51,2604,61,26,0,56
"4",51,2531,65,26,0,56
"5",51,2542,65,26,0,56
"6",51,2538,70,26,0,56
"7",51,2552,70,26,0,56
"8",51,2605,70,26,0,56
"9",51,2528,71,26,0,56
"10",51,2618,71,26,0,56
"11",51,2519,72,26,0,56
"12",51,2522,73,26,NA,NA
"13",51,2595,75,26,0,56
"14",51,2578,76,26,0,56
"15",51,2535,77,26,0,56
"16",51,2545,77,26,0,56
"17",51,2553,77,26,0,56
"18",51,2565,77,26,0,56
"19",51,2614,77,26,0,56
"20",51,2622,77,26,0,56
"21",51,2600,78,26,0,56
"22",51,2583,79,26,0,56
"23",51,2630,79,26,0,56
"24",51,2539,80,26,0,56
"25",51,2547,80,26,NA,NA
"26",51,2615,80,26,0,56
"27",51,2527,81,26,0,56
"28",51,2544,81,26,0,56
"29",51,2576,81,26,0,56
"30",51,2593,81,26,0,56
"31",51,2537,82,26,0,56
"32",51,2563,82,26,0,56
"33",51,2521,83,26,NA,NA
"34",51,2567,83,26,0,56
"35",51,2594,83,26,NA,NA
"36",51,2612,83,26,0,56
"37",51,2517,84,26,0,56
"38",51,2541,84,26,0,56
"39",51,2621,84,26,0,56
"40",51,2532,85,26,0,56
"41",51,2555,85,26,NA,NA
"42",51,2557,86,26,0,56
"43",51,2561,86,26,0,56
"44",51,2585,86,26,0,56
"45",51,2620,86,26,0,56
"46",51,2629,86,26,0,56
"47",51,2515,87,26,NA,NA
"48",51,2549,87,26,0,56
"49",51,2572,87,26,0,56
"50",51,2579,87,26,0,56
"51",51,2619,88,26,0,56
"52",51,2536,89,26,0,56
"53",51,2540,89,26,0,56
"54",51,2566,89,26,0,56
"55",51,2568,89,26,0,56
"56",51,2569,89,26,0,56
"57",51,2574,89,26,0,56
"58",51,2575,89,26,0,56
"59",51,2603,89,26,0,56
"60",51,2611,89,26,0,56
"61",51,2625,89,26,0,56
"62",51,4,90,1,0,56
"63",51,2520,90,26,0,56
"64",51,2550,90,26,0,56
"65",51,2587,90,26,0,56
"66",51,2626,90,26,0,56
"67",51,2518,91,26,0,56
"68",51,2559,91,26,0,56
"69",51,2613,92,26,0,56
"70",51,2616,92,26,0,56
"71",51,2551,93,26,0,56
"72",51,2570,93,26,0,56
"73",51,2592,93,26,0,56
"74",51,2602,93,26,0,56
"75",51,2525,94,26,0,56
"76",51,2534,94,26,0,56
"77",51,2556,94,26,NA,NA
"78",51,2589,94,26,0,56
"79",51,2617,94,26,0,56
"80",51,2529,95,26,0,56
"81",51,2548,95,26,0,56
"82",51,2596,95,26,0,56
"83",51,2623,95,26,0,56
"84",51,106,96,1,NA,NA
"85",51,2543,96,26,0,56
"86",51,2573,96,26,0,56
"87",51,2581,96,26,0,56
"88",51,2601,96,26,0,56
"89",51,2608,96,26,0,56
"90",51,2571,97,26,0,56
"91",51,2580,97,26,0,56
"92",51,2607,97,26,0,56
"93",51,2609,97,26,0,56
"94",51,2516,98,26,0,56
"95",51,2530,98,26,0,56
"96",51,2533,98,26,0,56
"97",51,2554,98,26,0,56
"98",51,2584,98,26,NA,NA
"99",51,19,99,1,0,56
"100",51,2524,99,26,0,56
"101",51,2586,99,26,NA,NA
"102",51,2628,99,26,0,56
"103",51,4007,99,40,1,56
"104",51,2546,100,26,0,56
"105",51,2577,100,26,0,56
"106",51,75,101,1,0,56
"107",51,2526,101,26,NA,NA
"108",51,2558,101,26,0,56
"109",51,349,102,4,0,56
"110",51,2564,102,26,0,56
"111",51,2590,102,26,0,56
"112",51,2624,102,26,0,56
"113",51,13,103,1,0,56
"114",51,2523,103,26,NA,NA
"115",51,2755,103,28,0,56
"116",51,77,104,1,0,56
"117",51,2582,104,26,0,56
"118",51,17,105,1,0,56
"119",51,64,105,1,0,56
"120",51,2591,105,26,0,56
"121",51,92,106,1,0,56
"122",51,56,107,1,0,56
"123",51,394,107,4,0,56
"124",51,2599,107,26,0,56
"125",51,2610,107,26,0,56
"126",51,32,109,1,0,56
"127",51,46,109,1,0,56
"128",51,347,109,4,0,56
"129",51,2815,109,28,0,56
"130",51,82,110,1,0,56
"131",51,93,110,1,0,56
"132",51,15,111,1,0,56
"133",51,35,111,1,NA,NA
"134",51,40,111,1,0,56
"135",51,43,111,1,0,56
"136",51,404,111,4,0,56
"137",51,2627,111,26,0,56
"138",51,45,112,1,0,56
"139",51,55,112,1,0,56
"140",51,339,112,4,0,56
"141",51,374,112,4,0,56
"142",51,57,113,1,0,56
"143",51,380,113,4,0,56
"144",51,2560,114,26,1,56
"145",51,20,115,1,0,56
"146",51,28,115,1,0,56
"147",51,76,115,1,0,56
"148",51,96,115,1,0,56
"149",51,105,115,1,0,56
"150",51,396,115,4,0,56
"151",51,47,116,1,0,56
"152",51,104,116,1,0,56
"153",51,366,116,4,0,56
"154",51,418,116,4,0,56
"155",51,90,117,1,0,56
"156",51,382,117,4,0,56
"157",51,405,117,4,0,56
"158",51,413,117,4,NA,NA
"159",51,2841,117,28,0,56
"160",51,48,118,1,0,56
"161",51,85,118,1,0,56
"162",51,8,119,1,0,56
"163",51,14,119,1,0,56
"164",51,37,119,1,0,56
"165",51,38,119,1,0,56
"166",51,84,119,1,0,56
"167",51,408,119,4,0,56
"168",51,415,119,4,0,56
"169",51,63,120,1,0,56
"170",51,66,120,1,0,56
"171",51,70,120,1,0,56
"172",51,83,120,1,0,56
"173",51,103,120,1,0,56
"174",51,288,120,3,0,56
"175",51,400,120,4,0,56
"176",51,402,120,4,0,56
"177",51,44,121,1,0,56
"178",51,107,121,1,0,56
"179",51,354,121,4,0,56
"180",51,355,121,4,0,56
"181",51,360,121,4,0,56
"182",51,379,121,4,0,56
"183",51,406,121,4,0,56
"184",51,71,122,1,0,56
"185",51,385,122,4,0,56
"186",51,424,122,4,0,56
"187",51,372,123,4,0,56
"188",51,381,123,4,0,56
"189",51,392,123,4,0,56
"190",51,419,123,4,0,56
"191",51,22,124,1,0,56
"192",51,31,124,1,0,56
"193",51,80,124,1,0,56
"194",51,108,124,1,NA,NA
"195",51,341,124,4,0,56
"196",51,350,124,4,0,56
"197",51,390,124,4,0,56
"198",51,2727,124,27,0,56
"199",51,2838,124,28,0,56
"200",51,29,125,1,0,56
"201",51,62,125,1,NA,NA
"202",51,78,125,1,NA,NA
"203",51,89,125,1,0,56
"204",51,375,125,4,NA,NA
"205",51,395,125,4,NA,NA
"206",51,403,125,4,NA,NA
"207",51,2809,125,28,0,56
"208",51,2,126,1,0,56
"209",51,11,126,1,0,56
"210",51,33,126,1,0,56
"211",51,68,126,1,NA,NA
"212",51,79,126,1,0,56
"213",51,102,126,1,0,56
