"","SimulationNumber","InfectedNode","DayInfected","Community","TrialStatus","DayEnrolled"
"1",74,1744,68,18,0,56
"2",74,2091,80,21,NA,NA
"3",74,1771,81,18,NA,NA
"4",74,2140,88,21,NA,NA
"5",74,2079,95,21,NA,NA
"6",74,2101,96,21,0,56
"7",74,2048,104,21,NA,NA
"8",74,2064,106,21,NA,NA
"9",74,1746,112,18,NA,NA
"10",74,2102,112,21,NA,NA
"11",74,2122,116,21,0,56
"12",74,4149,118,40,NA,NA
"13",74,1722,119,18,NA,NA
"14",74,2085,119,21,NA,NA
"15",74,1706,121,18,NA,NA
"16",74,1797,124,18,NA,NA
"17",74,1725,126,18,NA,NA
"18",74,1751,126,18,0,56
"19",74,1756,127,18,NA,NA
"20",74,2090,127,21,NA,NA
"21",74,2092,127,21,0,56
"22",74,1755,128,18,0,56
"23",74,2096,130,21,0,56
"24",74,3635,132,36,NA,NA
"25",74,1728,133,18,0,56
"26",74,1736,133,18,NA,NA
"27",74,2056,133,21,NA,NA
"28",74,3021,133,30,NA,NA
"29",74,4108,133,40,0,56
"30",74,1735,134,18,0,56
"31",74,2076,135,21,0,56
"32",74,1754,136,18,0,56
"33",74,2117,136,21,NA,NA
"34",74,2077,137,21,NA,NA
"35",74,3662,137,36,0,56
"36",74,1714,138,18,0,56
"37",74,3326,138,33,0,56
"38",74,4113,138,40,NA,NA
"39",74,4089,140,40,NA,NA
"40",74,2072,141,21,NA,NA
"41",74,3026,141,30,1,56
"42",74,2113,142,21,0,56
"43",74,1765,143,18,NA,NA
"44",74,2086,144,21,NA,NA
"45",74,3691,144,36,NA,NA
"46",74,94,145,2,NA,NA
"47",74,1777,146,18,0,56
"48",74,3671,146,36,NA,NA
"49",74,4148,146,40,1,56
"50",74,3017,147,30,1,56
"51",74,2073,148,21,NA,NA
"52",74,2049,149,21,NA,NA
"53",74,3613,149,36,NA,NA
"54",74,3614,149,36,0,56
"55",74,3701,150,36,NA,NA
"56",74,4128,150,40,NA,NA
"57",74,1773,151,18,0,56
"58",74,2095,151,21,0,56
"59",74,3653,151,36,0,56
"60",74,4143,151,40,1,56
"61",74,1721,152,18,NA,NA
"62",74,2043,152,21,0,56
"63",74,1139,153,12,NA,NA
"64",74,1803,153,18,NA,NA
"65",74,4157,153,40,1,56
"66",74,2067,154,21,NA,NA
"67",74,3605,155,36,NA,NA
"68",74,4049,155,40,1,56
"69",74,3005,156,30,1,56
"70",74,3668,156,36,NA,NA
"71",74,3688,156,36,0,56
"72",74,4109,156,40,NA,NA
"73",74,2120,157,21,NA,NA
"74",74,3694,157,36,NA,NA
"75",74,2127,158,21,0,56
"76",74,3618,158,36,NA,NA
"77",74,3657,158,36,NA,NA
"78",74,3705,158,36,0,56
"79",74,1704,159,18,NA,NA
"80",74,1768,159,18,0,56
"81",74,2098,159,21,NA,NA
"82",74,3291,159,33,0,56
"83",74,3606,159,36,0,56
"84",74,1707,160,18,0,56
"85",74,1748,160,18,NA,NA
"86",74,2118,160,21,0,56
"87",74,2268,160,23,NA,NA
"88",74,3612,160,36,0,56
"89",74,3669,160,36,0,56
"90",74,3690,160,36,0,56
"91",74,3709,160,36,0,56
"92",74,4058,160,40,1,56
"93",74,4060,160,40,1,56
"94",74,4082,160,40,NA,NA
"95",74,4112,160,40,1,56
"96",74,4156,160,40,NA,NA
"97",74,1145,161,12,NA,NA
"98",74,3034,161,30,1,56
"99",74,1734,162,18,NA,NA
"100",74,1758,162,18,NA,NA
"101",74,3626,162,36,NA,NA
"102",74,3646,162,36,0,56
"103",74,3682,162,36,NA,NA
"104",74,1727,163,18,NA,NA
"105",74,1743,163,18,0,56
"106",74,2404,163,24,NA,NA
"107",74,3615,163,36,NA,NA
"108",74,4072,163,40,1,56
"109",74,2068,164,21,0,56
"110",74,3382,164,34,NA,NA
"111",74,3684,164,36,0,56
"112",74,4064,164,40,1,56
"113",74,1158,165,12,0,56
"114",74,1720,165,18,NA,NA
"115",74,3602,165,36,0,56
"116",74,3627,165,36,0,56
"117",74,4068,165,40,NA,NA
"118",74,4071,165,40,1,56
"119",74,4076,165,40,NA,NA
"120",74,1812,166,18,0,56
"121",74,3686,166,36,NA,NA
"122",74,4094,166,40,1,56
"123",74,2105,167,21,0,56
"124",74,2962,167,30,NA,NA
"125",74,3010,167,30,NA,NA
"126",74,3014,167,30,NA,NA
"127",74,3028,167,30,NA,NA
"128",74,3596,167,36,0,56
"129",74,3656,167,36,0,56
"130",74,1788,168,18,NA,NA
"131",74,3603,168,36,NA,NA
"132",74,3659,168,36,0,56
"133",74,3661,168,36,0,56
"134",74,4124,168,40,NA,NA
"135",74,4133,168,40,1,56
"136",74,1178,169,12,0,56
"137",74,1717,169,18,NA,NA
"138",74,1739,169,18,NA,NA
"139",74,1763,169,18,0,56
"140",74,1766,169,18,NA,NA
"141",74,2245,169,23,0,56
"142",74,3699,169,36,0,56
"143",74,4107,169,40,1,56
"144",74,4123,169,40,NA,NA
"145",74,1716,170,18,NA,NA
"146",74,3063,170,30,NA,NA
"147",74,3706,170,36,NA,NA
"148",74,1588,171,16,NA,NA
"149",74,1713,171,18,0,56
"150",74,1757,171,18,0,56
"151",74,1770,171,18,0,56
"152",74,3643,171,36,NA,NA
"153",74,1092,172,12,0,56
"154",74,1805,172,18,0,56
"155",74,2112,172,21,0,56
"156",74,3595,172,36,0,56
"157",74,4085,172,40,NA,NA
"158",74,1136,173,12,0,56
"159",74,1776,173,18,NA,NA
"160",74,1809,173,18,NA,NA
"161",74,3681,173,36,NA,NA
"162",74,1163,174,12,NA,NA
"163",74,1780,174,18,0,56
"164",74,3622,174,36,NA,NA
"165",74,3629,174,36,NA,NA
"166",74,3678,174,36,0,56
"167",74,3700,174,36,0,56
"168",74,4081,174,40,NA,NA
"169",74,4119,174,40,NA,NA
"170",74,4121,174,40,NA,NA
"171",74,4142,174,40,1,56
"172",74,1719,175,18,NA,NA
"173",74,1782,175,18,0,56
"174",74,3045,175,30,1,56
"175",74,3604,175,36,NA,NA
"176",74,3637,175,36,NA,NA
"177",74,3664,175,36,0,56
"178",74,3679,175,36,NA,NA
"179",74,4048,175,40,NA,NA
"180",74,4087,175,40,NA,NA
"181",74,1709,176,18,0,56
"182",74,1767,176,18,0,56
"183",74,1778,176,18,0,56
"184",74,1804,176,18,NA,NA
"185",74,3000,176,30,1,56
"186",74,3655,176,36,NA,NA
"187",74,3680,176,36,NA,NA
"188",74,3696,176,36,NA,NA
"189",74,4117,176,40,1,56
"190",74,1724,177,18,0,56
"191",74,1745,177,18,0,56
"192",74,2283,177,23,NA,NA
"193",74,3601,177,36,NA,NA
"194",74,3658,177,36,0,56
"195",74,3676,177,36,0,56
"196",74,1119,178,12,NA,NA
"197",74,1188,178,12,NA,NA
"198",74,3628,178,36,0,56
"199",74,3647,178,36,0,56
"200",74,3667,178,36,0,56
"201",74,4093,178,40,NA,NA
"202",74,4114,178,40,NA,NA
"203",74,4160,178,40,1,56
"204",74,1091,179,12,NA,NA
"205",74,1787,179,18,NA,NA
"206",74,1790,179,18,NA,NA
"207",74,2273,179,23,0,56
"208",74,3611,179,36,NA,NA
"209",74,1708,180,18,0,56
"210",74,1723,180,18,0,56
"211",74,1785,180,18,0,56
"212",74,1793,180,18,NA,NA
"213",74,2565,180,26,0,56
"214",74,3624,180,36,NA,NA
"215",74,3632,180,36,0,56
"216",74,3683,180,36,0,56
"217",74,3689,180,36,NA,NA
"218",74,4070,180,40,1,56
"219",74,4131,180,40,NA,NA
"220",74,4140,180,40,NA,NA
"221",74,1105,181,12,0,56
"222",74,1718,181,18,0,56
"223",74,2146,181,21,0,56
"224",74,3013,181,30,NA,NA
"225",74,3652,181,36,NA,NA
"226",74,1156,182,12,0,56
"227",74,3649,182,36,0,56
"228",74,4053,182,40,1,56
"229",74,4118,182,40,1,56
"230",74,1196,183,12,0,56
"231",74,1796,183,18,NA,NA
"232",74,1799,183,18,NA,NA
"233",74,2103,183,21,0,56
"234",74,3054,183,30,NA,NA
"235",74,3607,183,36,NA,NA
"236",74,3631,183,36,0,56
"237",74,3670,183,36,0,56
"238",74,3703,183,36,0,56
"239",74,4134,183,40,1,56
"240",74,1186,184,12,0,56
"241",74,1198,184,12,0,56
"242",74,1752,184,18,0,56
"243",74,3608,184,36,0,56
"244",74,3617,184,36,0,56
"245",74,3710,184,36,NA,NA
"246",74,4069,184,40,1,56
"247",74,1740,185,18,0,56
"248",74,3641,185,36,NA,NA
"249",74,3650,185,36,0,56
"250",74,4054,185,40,NA,NA
"251",74,4080,185,40,NA,NA
"252",74,1280,186,13,NA,NA
"253",74,1539,186,16,0,56
"254",74,1741,186,18,NA,NA
