"","SimulationNumber","InfectedNode","DayInfected","Community","TrialStatus","DayEnrolled"
"1",91,2496,51,25,NA,NA
"2",91,2159,79,22,0,56
"3",91,3519,83,36,0,56
"4",91,2204,86,22,0,56
"5",91,3499,90,36,NA,NA
"6",91,3518,90,36,NA,NA
"7",91,2142,93,22,0,56
"8",91,2098,94,22,0,56
"9",91,3545,94,36,NA,NA
"10",91,2184,95,22,NA,NA
"11",91,3577,95,36,0,56
"12",91,2129,96,22,NA,NA
"13",91,2143,97,22,NA,NA
"14",91,3490,97,36,NA,NA
"15",91,2199,98,22,0,56
"16",91,3578,98,36,0,56
"17",91,3540,99,36,0,56
"18",91,2128,101,22,NA,NA
"19",91,2193,101,22,NA,NA
"20",91,3498,101,36,0,56
"21",91,3573,101,36,NA,NA
"22",91,2176,102,22,0,56
"23",91,2201,102,22,NA,NA
"24",91,3528,102,36,NA,NA
"25",91,2094,103,22,0,56
"26",91,2099,103,22,0,56
"27",91,2114,103,22,NA,NA
"28",91,2121,103,22,0,56
"29",91,2141,103,22,NA,NA
"30",91,2160,103,22,NA,NA
"31",91,2100,104,22,NA,NA
"32",91,3505,104,36,0,56
"33",91,3538,104,36,NA,NA
"34",91,3541,104,36,NA,NA
"35",91,3555,104,36,NA,NA
"36",91,2194,105,22,NA,NA
"37",91,3503,105,36,0,56
"38",91,3527,105,36,NA,NA
"39",91,3529,105,36,0,56
"40",91,3560,105,36,NA,NA
"41",91,2197,106,22,NA,NA
"42",91,3517,106,36,NA,NA
"43",91,3535,106,36,NA,NA
"44",91,3542,106,36,0,56
"45",91,3551,106,36,NA,NA
"46",91,3565,106,36,NA,NA
"47",91,3506,107,36,0,56
"48",91,3530,107,36,NA,NA
"49",91,2127,108,22,NA,NA
"50",91,2203,108,22,0,56
"51",91,3489,108,36,NA,NA
"52",91,3492,108,36,0,56
"53",91,3520,108,36,NA,NA
"54",91,3524,108,36,NA,NA
"55",91,2101,109,22,NA,NA
"56",91,2110,109,22,NA,NA
"57",91,2119,109,22,0,56
"58",91,2126,109,22,NA,NA
"59",91,2151,109,22,NA,NA
"60",91,2118,110,22,0,56
"61",91,2145,110,22,0,56
"62",91,2174,110,22,NA,NA
"63",91,2177,110,22,NA,NA
"64",91,3509,110,36,NA,NA
"65",91,3512,110,36,0,56
"66",91,3522,110,36,0,56
"67",91,3572,110,36,0,56
"68",91,2107,111,22,0,56
"69",91,2111,111,22,0,56
"70",91,2163,111,22,0,56
"71",91,2165,111,22,0,56
"72",91,2205,111,22,0,56
"73",91,3537,111,36,NA,NA
"74",91,3574,111,36,0,56
"75",91,2133,112,22,0,56
"76",91,2136,112,22,0,56
"77",91,2148,112,22,0,56
"78",91,2155,112,22,NA,NA
"79",91,2167,112,22,NA,NA
"80",91,2170,112,22,0,56
"81",91,2182,112,22,NA,NA
"82",91,2207,112,22,0,56
"83",91,2192,113,22,NA,NA
"84",91,3533,113,36,0,56
"85",91,2122,114,22,NA,NA
"86",91,2131,114,22,NA,NA
"87",91,2158,114,22,0,56
"88",91,3488,114,36,NA,NA
"89",91,3539,114,36,NA,NA
"90",91,3553,114,36,0,56
"91",91,2164,115,22,NA,NA
"92",91,2171,115,22,NA,NA
"93",91,2180,115,22,0,56
"94",91,2187,115,22,NA,NA
"95",91,2188,115,22,NA,NA
"96",91,3500,115,36,NA,NA
"97",91,3563,115,36,NA,NA
"98",91,2123,116,22,0,56
"99",91,2132,116,22,0,56
"100",91,2135,116,22,0,56
"101",91,2153,116,22,0,56
"102",91,3516,116,36,NA,NA
"103",91,3543,116,36,NA,NA
"104",91,3547,116,36,0,56
"105",91,3561,116,36,NA,NA
"106",91,3566,116,36,0,56
"107",91,3571,116,36,0,56
"108",91,2095,117,22,NA,NA
"109",91,2162,117,22,NA,NA
"110",91,2172,117,22,NA,NA
"111",91,2183,117,22,0,56
"112",91,2206,117,22,0,56
"113",91,2208,117,22,NA,NA
"114",91,3496,117,36,NA,NA
"115",91,3501,117,36,NA,NA
"116",91,3504,117,36,NA,NA
"117",91,3523,117,36,0,56
"118",91,3570,117,36,0,56
"119",91,2130,118,22,NA,NA
"120",91,2140,118,22,NA,NA
"121",91,2173,118,22,0,56
"122",91,2181,118,22,NA,NA
"123",91,2191,118,22,0,56
"124",91,3515,118,36,NA,NA
"125",91,3521,118,36,NA,NA
"126",91,3558,118,36,0,56
"127",91,3559,118,36,0,56
"128",91,3567,118,36,NA,NA
