"","SimulationNumber","InfectedNode","DayInfected","Community","TrialStatus","DayEnrolled"
"1",33,2382,56,25,0,56
"2",33,2053,58,21,0,56
"3",33,1943,60,20,NA,NA
"4",33,1994,62,21,NA,NA
"5",33,2058,63,21,NA,NA
"6",33,2395,63,25,NA,NA
"7",33,2023,66,21,0,56
"8",33,1950,68,20,0,56
"9",33,2018,70,21,NA,NA
"10",33,2070,70,21,NA,NA
"11",33,2026,72,21,NA,NA
"12",33,2369,73,25,0,56
"13",33,2060,74,21,0,56
"14",33,2065,74,21,NA,NA
"15",33,2016,75,21,0,56
"16",33,2361,75,25,0,56
"17",33,1910,76,20,NA,NA
"18",33,1999,76,21,0,56
"19",33,2045,76,21,0,56
"20",33,2047,76,21,0,56
"21",33,2067,76,21,0,56
"22",33,2074,76,21,NA,NA
"23",33,1996,77,21,NA,NA
"24",33,1998,78,21,0,56
"25",33,2011,78,21,NA,NA
"26",33,2024,78,21,NA,NA
"27",33,2042,78,21,0,56
"28",33,2055,78,21,NA,NA
"29",33,2005,80,21,0,56
"30",33,2034,80,21,NA,NA
"31",33,2041,80,21,0,56
"32",33,1997,82,21,0,56
"33",33,2037,82,21,0,56
"34",33,2054,82,21,NA,NA
"35",33,2398,82,25,NA,NA
"36",33,2006,83,21,0,56
"37",33,2009,83,21,NA,NA
"38",33,2019,83,21,NA,NA
"39",33,2022,83,21,0,56
"40",33,2036,83,21,NA,NA
"41",33,2063,83,21,0,56
"42",33,2373,83,25,NA,NA
"43",33,2076,84,21,NA,NA
"44",33,1906,85,20,0,56
"45",33,1927,85,20,NA,NA
"46",33,2013,85,21,NA,NA
"47",33,2052,85,21,0,56
"48",33,2027,86,21,NA,NA
"49",33,2031,86,21,NA,NA
"50",33,2048,86,21,NA,NA
"51",33,2071,86,21,NA,NA
"52",33,2017,87,21,0,56
"53",33,2057,87,21,0,56
"54",33,2059,87,21,NA,NA
"55",33,3734,87,39,0,56
"56",33,2000,88,21,NA,NA
"57",33,2014,88,21,0,56
"58",33,2051,88,21,0,56
"59",33,2075,88,21,NA,NA
"60",33,1993,89,21,NA,NA
"61",33,2342,89,25,NA,NA
"62",33,2353,89,25,0,56
"63",33,2359,89,25,0,56
"64",33,2416,89,25,0,56
"65",33,2038,90,21,0,56
"66",33,2073,90,21,0,56
"67",33,2348,90,25,0,56
"68",33,1981,91,20,0,56
"69",33,1995,91,21,0,56
"70",33,2028,91,21,NA,NA
"71",33,2040,91,21,0,56
"72",33,2061,91,21,NA,NA
"73",33,1908,92,20,NA,NA
"74",33,2343,92,25,0,56
"75",33,2420,92,25,0,56
"76",33,2003,94,21,0,56
"77",33,2035,94,21,0,56
"78",33,2364,94,25,0,56
"79",33,2387,94,25,0,56
"80",33,1975,95,20,0,56
"81",33,2002,95,21,NA,NA
"82",33,2029,95,21,0,56
"83",33,2033,95,21,NA,NA
"84",33,2405,95,25,0,56
"85",33,3737,95,39,0,56
"86",33,3764,95,39,0,56
"87",33,1969,96,20,0,56
"88",33,2001,96,21,NA,NA
"89",33,2008,96,21,0,56
"90",33,2015,96,21,0,56
"91",33,2044,96,21,0,56
"92",33,2069,96,21,NA,NA
"93",33,2374,96,25,NA,NA
"94",33,2386,96,25,NA,NA
"95",33,3790,96,39,0,56
"96",33,2050,97,21,NA,NA
"97",33,2056,97,21,0,56
"98",33,2392,97,25,NA,NA
"99",33,2046,98,21,0,56
"100",33,3789,98,39,0,56
"101",33,3807,98,39,NA,NA
"102",33,2039,99,21,0,56
"103",33,2049,99,21,0,56
"104",33,2378,99,25,NA,NA
"105",33,2388,99,25,0,56
"106",33,2025,100,21,NA,NA
"107",33,2339,100,25,NA,NA
"108",33,2394,100,25,NA,NA
"109",33,1960,101,20,NA,NA
"110",33,2012,101,21,NA,NA
"111",33,2020,101,21,0,56
"112",33,2030,101,21,NA,NA
"113",33,3511,101,37,1,56
"114",33,1941,102,20,NA,NA
"115",33,1964,102,20,NA,NA
"116",33,1972,102,20,0,56
"117",33,2371,102,25,0,56
"118",33,2375,102,25,NA,NA
"119",33,2385,102,25,0,56
"120",33,2406,102,25,NA,NA
"121",33,2414,102,25,NA,NA
"122",33,3754,102,39,0,56
"123",33,3766,102,39,NA,NA
"124",33,3781,102,39,0,56
"125",33,3810,102,39,NA,NA
"126",33,2367,103,25,NA,NA
"127",33,3752,103,39,0,56
"128",33,2403,104,25,NA,NA
"129",33,3786,104,39,0,56
"130",33,1913,105,20,NA,NA
"131",33,2032,105,21,NA,NA
"132",33,2344,105,25,0,56
"133",33,2352,105,25,0,56
"134",33,2355,105,25,NA,NA
"135",33,3675,105,38,0,56
"136",33,3755,105,39,0,56
"137",33,3803,105,39,NA,NA
"138",33,1965,106,20,0,56
"139",33,2401,106,25,0,56
"140",33,3741,106,39,NA,NA
"141",33,1344,107,14,NA,NA
"142",33,1914,107,20,0,56
"143",33,2349,107,25,0,56
"144",33,2366,107,25,0,56
"145",33,1945,108,20,NA,NA
"146",33,1968,108,20,NA,NA
"147",33,3516,108,37,NA,NA
"148",33,3538,108,37,NA,NA
"149",33,3729,108,39,0,56
"150",33,1912,109,20,0,56
"151",33,1956,109,20,0,56
"152",33,1990,109,20,NA,NA
"153",33,2354,109,25,0,56
"154",33,2365,109,25,0,56
"155",33,2415,109,25,0,56
"156",33,3534,109,37,1,56
"157",33,3777,109,39,NA,NA
"158",33,3780,109,39,NA,NA
"159",33,36,110,1,NA,NA
"160",33,1911,110,20,NA,NA
"161",33,2064,110,21,0,56
"162",33,2399,110,25,NA,NA
"163",33,2404,110,25,NA,NA
"164",33,3496,110,37,NA,NA
"165",33,3735,110,39,NA,NA
"166",33,3761,110,39,NA,NA
"167",33,3770,110,39,NA,NA
"168",33,3802,110,39,NA,NA
"169",33,1953,111,20,0,56
"170",33,2390,111,25,0,56
"171",33,2408,111,25,0,56
"172",33,3746,111,39,NA,NA
"173",33,3783,111,39,NA,NA
"174",33,1917,112,20,0,56
"175",33,1952,112,20,0,56
