"","SimulationNumber","InfectedNode","DayInfected","Community","TrialStatus","DayEnrolled"
"1",94,1669,59,16,NA,NA
"2",94,1595,67,16,0,56
"3",94,1651,72,16,NA,NA
"4",94,1656,74,16,0,56
"5",94,1596,75,16,0,56
"6",94,1635,76,16,0,56
"7",94,3217,79,32,NA,NA
"8",94,1587,80,16,NA,NA
"9",94,1652,80,16,NA,NA
"10",94,1345,81,14,0,56
"11",94,1577,81,16,NA,NA
"12",94,1648,82,16,0,56
"13",94,1660,82,16,0,56
"14",94,1668,82,16,NA,NA
"15",94,1567,84,16,NA,NA
"16",94,1583,84,16,NA,NA
"17",94,1623,84,16,0,56
"18",94,1653,84,16,NA,NA
"19",94,1600,85,16,NA,NA
"20",94,1601,85,16,NA,NA
"21",94,1621,85,16,0,56
"22",94,1630,85,16,0,56
"23",94,1638,85,16,NA,NA
"24",94,1607,86,16,NA,NA
"25",94,1645,86,16,NA,NA
"26",94,1666,86,16,NA,NA
"27",94,1370,87,14,NA,NA
"28",94,1579,87,16,NA,NA
"29",94,1568,88,16,0,56
"30",94,1591,88,16,0,56
"31",94,1633,88,16,NA,NA
"32",94,1599,89,16,0,56
"33",94,3191,89,32,1,56
"34",94,1615,90,16,0,56
"35",94,1629,90,16,0,56
"36",94,1672,90,16,0,56
"37",94,3192,90,32,1,56
"38",94,1562,91,16,NA,NA
"39",94,1563,91,16,NA,NA
"40",94,1565,91,16,0,56
"41",94,1634,91,16,NA,NA
"42",94,1649,91,16,NA,NA
"43",94,1667,91,16,0,56
"44",94,1438,92,14,NA,NA
"45",94,1610,92,16,NA,NA
"46",94,1673,92,16,NA,NA
"47",94,1626,93,16,0,56
"48",94,1655,93,16,0,56
"49",94,1619,94,16,0,56
"50",94,1641,94,16,0,56
"51",94,1642,94,16,0,56
"52",94,1360,95,14,0,56
"53",94,1608,95,16,0,56
"54",94,1614,95,16,NA,NA
"55",94,1639,95,16,0,56
"56",94,3175,95,32,NA,NA
"57",94,3196,95,32,1,56
"58",94,1337,96,14,NA,NA
"59",94,1571,96,16,NA,NA
"60",94,1584,96,16,0,56
"61",94,1602,96,16,0,56
"62",94,1617,96,16,0,56
"63",94,1622,96,16,NA,NA
"64",94,1624,96,16,0,56
"65",94,1637,96,16,0,56
"66",94,1643,96,16,NA,NA
"67",94,1650,96,16,NA,NA
"68",94,1654,96,16,0,56
"69",94,1664,96,16,0,56
"70",94,1560,97,16,0,56
"71",94,1574,97,16,NA,NA
"72",94,1620,97,16,0,56
"73",94,1628,97,16,NA,NA
"74",94,1646,97,16,NA,NA
"75",94,1659,97,16,NA,NA
"76",94,1663,97,16,NA,NA
"77",94,1665,97,16,NA,NA
"78",94,1618,98,16,NA,NA
"79",94,1661,98,16,0,56
"80",94,3177,98,32,NA,NA
"81",94,903,99,9,0,56
"82",94,1359,99,14,0,56
"83",94,1585,99,16,0,56
"84",94,1590,99,16,0,56
"85",94,1594,99,16,NA,NA
"86",94,1603,99,16,NA,NA
"87",94,1647,99,16,0,56
"88",94,1662,99,16,NA,NA
"89",94,1674,99,16,NA,NA
"90",94,3218,99,32,NA,NA
"91",94,3241,99,32,NA,NA
"92",94,1410,100,14,0,56
"93",94,1582,100,16,0,56
"94",94,1598,100,16,NA,NA
"95",94,1609,100,16,NA,NA
"96",94,1676,100,16,NA,NA
"97",94,3212,100,32,1,56
"98",94,1333,101,14,0,56
"99",94,1564,101,16,NA,NA
"100",94,1569,101,16,NA,NA
"101",94,1586,101,16,0,56
"102",94,1597,101,16,NA,NA
"103",94,1644,101,16,0,56
"104",94,1675,101,16,NA,NA
"105",94,1355,102,14,NA,NA
"106",94,1573,102,16,0,56
"107",94,1581,102,16,NA,NA
"108",94,1592,102,16,NA,NA
"109",94,1349,103,14,0,56
"110",94,1414,103,14,0,56
"111",94,1422,103,14,0,56
"112",94,1561,103,16,0,56
"113",94,1572,103,16,0,56
"114",94,1606,103,16,NA,NA
"115",94,1670,103,16,0,56
"116",94,3165,103,32,1,56
"117",94,1375,104,14,0,56
"118",94,1409,104,14,NA,NA
"119",94,1593,104,16,0,56
"120",94,1658,104,16,0,56
"121",94,3197,104,32,NA,NA
"122",94,3234,104,32,NA,NA
"123",94,905,105,9,NA,NA
"124",94,1566,105,16,0,56
"125",94,1575,105,16,NA,NA
"126",94,1578,105,16,0,56
"127",94,1588,105,16,0,56
"128",94,1612,105,16,0,56
"129",94,3179,105,32,1,56
"130",94,1616,106,16,NA,NA
"131",94,1657,106,16,0,56
"132",94,3210,106,32,NA,NA
"133",94,3215,106,32,NA,NA
"134",94,1357,107,14,0,56
"135",94,1632,107,16,0,56
"136",94,1636,107,16,NA,NA
"137",94,3190,107,32,1,56
"138",94,855,108,9,NA,NA
"139",94,868,108,9,NA,NA
"140",94,1339,108,14,NA,NA
"141",94,1385,108,14,NA,NA
"142",94,1404,108,14,0,56
"143",94,1580,108,16,NA,NA
"144",94,1613,108,16,NA,NA
"145",94,3848,108,38,NA,NA
"146",94,1376,109,14,0,56
"147",94,1570,109,16,0,56
"148",94,1605,109,16,NA,NA
"149",94,3178,109,32,NA,NA
"150",94,1373,110,14,NA,NA
"151",94,1400,110,14,NA,NA
"152",94,1429,110,14,0,56
"153",94,1627,110,16,0,56
"154",94,1631,110,16,NA,NA
"155",94,1640,110,16,0,56
"156",94,3199,110,32,NA,NA
"157",94,3207,110,32,1,56
"158",94,3245,110,32,NA,NA
"159",94,917,111,9,NA,NA
"160",94,1344,111,14,NA,NA
"161",94,1350,111,14,0,56
"162",94,1576,111,16,NA,NA
"163",94,1611,111,16,NA,NA
"164",94,3180,111,32,1,56
"165",94,3185,111,32,1,56
"166",94,3194,111,32,1,56
"167",94,3198,111,32,1,56
"168",94,1398,112,14,NA,NA
"169",94,1423,112,14,NA,NA
"170",94,1440,112,14,0,56
"171",94,1625,112,16,0,56
"172",94,3193,112,32,NA,NA
"173",94,3195,112,32,NA,NA
"174",94,1367,113,14,NA,NA
"175",94,1394,113,14,0,56
"176",94,1399,113,14,0,56
"177",94,1417,113,14,0,56
"178",94,1589,113,16,NA,NA
"179",94,3237,113,32,NA,NA
"180",94,899,114,9,NA,NA
"181",94,921,114,9,NA,NA
"182",94,1334,114,14,NA,NA
"183",94,1351,114,14,NA,NA
"184",94,1424,114,14,0,56
"185",94,1671,114,16,0,56
"186",94,3232,114,32,1,56
"187",94,862,115,9,0,56
"188",94,146,116,2,1,56
"189",94,852,116,9,NA,NA
"190",94,1340,116,14,0,56
"191",94,1354,116,14,0,56
"192",94,1358,116,14,NA,NA
"193",94,1393,116,14,0,56
"194",94,3226,116,32,1,56
"195",94,3228,116,32,1,56
"196",94,3845,116,38,NA,NA
"197",94,875,117,9,0,56
"198",94,913,117,9,0,56
"199",94,1366,117,14,0,56
"200",94,1418,117,14,0,56
"201",94,3172,117,32,1,56
"202",94,3214,117,32,1,56
"203",94,887,118,9,NA,NA
"204",94,1397,118,14,NA,NA
"205",94,3164,118,32,NA,NA
"206",94,3181,118,32,NA,NA
"207",94,3201,118,32,NA,NA
"208",94,3206,118,32,NA,NA
"209",94,1378,119,14,NA,NA
"210",94,1396,119,14,NA,NA
"211",94,1443,119,14,NA,NA
"212",94,3174,119,32,1,56
"213",94,1332,120,14,0,56
"214",94,1342,120,14,NA,NA
"215",94,1343,120,14,NA,NA
"216",94,1365,120,14,NA,NA
"217",94,1379,120,14,0,56
"218",94,1428,120,14,NA,NA
"219",94,141,121,2,NA,NA
"220",94,877,121,9,0,56
"221",94,896,121,9,NA,NA
"222",94,1356,121,14,0,56
"223",94,1412,121,14,NA,NA
"224",94,3183,121,32,1,56
"225",94,3204,121,32,NA,NA
"226",94,3816,121,38,1,56
"227",94,3822,121,38,1,56
"228",94,929,122,9,0,56
"229",94,1348,122,14,NA,NA
"230",94,1353,122,14,0,56
"231",94,1377,122,14,0,56
"232",94,1382,122,14,0,56
"233",94,1386,122,14,NA,NA
"234",94,1406,122,14,NA,NA
"235",94,1408,122,14,NA,NA
"236",94,1432,122,14,NA,NA
"237",94,3171,122,32,1,56
"238",94,3828,122,38,1,56
"239",94,3167,123,32,1,56
"240",94,3168,123,32,1,56
"241",94,3189,123,32,1,56
"242",94,3246,123,32,1,56
"243",94,3805,123,38,1,56
"244",94,883,124,9,0,56
"245",94,884,124,9,0,56
"246",94,1419,124,14,NA,NA
"247",94,3221,124,32,NA,NA
"248",94,3229,124,32,1,56
"249",94,3239,124,32,1,56
"250",94,3798,124,38,1,56
"251",94,3843,124,38,1,56
"252",94,160,125,2,NA,NA
"253",94,848,125,9,0,56
"254",94,900,125,9,0,56
"255",94,1346,125,14,0,56
"256",94,1362,125,14,0,56
"257",94,1402,125,14,0,56
"258",94,1433,125,14,NA,NA
"259",94,3162,125,32,1,56
"260",94,3220,125,32,1,56
"261",94,3809,125,38,NA,NA
"262",94,172,126,2,NA,NA
"263",94,175,126,2,NA,NA
"264",94,916,126,9,0,56
"265",94,918,126,9,NA,NA
"266",94,1335,126,14,0,56
"267",94,1384,126,14,0,56
"268",94,1389,126,14,0,56
"269",94,1415,126,14,NA,NA
"270",94,1421,126,14,0,56
"271",94,3849,126,38,1,56
"272",94,116,127,2,NA,NA
"273",94,1336,127,14,0,56
"274",94,1401,127,14,NA,NA
"275",94,1403,127,14,0,56
"276",94,1439,127,14,NA,NA
"277",94,3231,127,32,NA,NA
"278",94,3236,127,32,NA,NA
"279",94,3243,127,32,NA,NA
"280",94,3960,127,39,NA,NA
"281",94,180,128,2,1,56
"282",94,881,128,9,0,56
"283",94,895,128,9,0,56
"284",94,904,128,9,NA,NA
"285",94,1341,128,14,0,56
"286",94,1372,128,14,0,56
"287",94,1388,128,14,NA,NA
"288",94,3182,128,32,NA,NA
"289",94,3219,128,32,1,56
"290",94,3467,128,34,NA,NA
"291",94,139,129,2,1,56
"292",94,851,129,9,NA,NA
"293",94,882,129,9,0,56
"294",94,906,129,9,0,56
"295",94,914,129,9,0,56
"296",94,1104,129,11,NA,NA
"297",94,1363,129,14,0,56
"298",94,1371,129,14,0,56
"299",94,1431,129,14,NA,NA
"300",94,1437,129,14,0,56
"301",94,3222,129,32,1,56
"302",94,3227,129,32,NA,NA
"303",94,3825,129,38,1,56
"304",94,167,130,2,1,56
"305",94,1442,130,14,NA,NA
"306",94,3173,130,32,NA,NA
"307",94,3213,130,32,NA,NA
"308",94,3818,130,38,NA,NA
"309",94,3820,130,38,NA,NA
"310",94,3853,130,38,NA,NA
"311",94,3857,130,38,NA,NA
"312",94,3858,130,38,1,56
"313",94,3864,130,38,NA,NA
"314",94,3881,130,38,1,56
"315",94,849,131,9,NA,NA
"316",94,897,131,9,0,56
"317",94,1352,131,14,NA,NA
"318",94,1361,131,14,0,56
"319",94,1368,131,14,NA,NA
"320",94,1416,131,14,0,56
"321",94,3882,131,38,NA,NA
"322",94,3886,131,38,NA,NA
"323",94,856,132,9,NA,NA
"324",94,1369,132,14,NA,NA
"325",94,1390,132,14,0,56
"326",94,1436,132,14,NA,NA
"327",94,3244,132,32,NA,NA
"328",94,3814,132,38,1,56
"329",94,3827,132,38,1,56
"330",94,3837,132,38,1,56
"331",94,3877,132,38,NA,NA
"332",94,187,133,2,1,56
"333",94,867,133,9,NA,NA
"334",94,871,133,9,0,56
"335",94,902,133,9,0,56
"336",94,911,133,9,NA,NA
"337",94,1089,133,11,NA,NA
"338",94,1383,133,14,NA,NA
"339",94,1405,133,14,0,56
"340",94,3793,133,38,1,56
"341",94,3855,133,38,NA,NA
"342",94,189,134,2,NA,NA
"343",94,872,134,9,NA,NA
"344",94,901,134,9,NA,NA
"345",94,1387,134,14,NA,NA
"346",94,1430,134,14,NA,NA
"347",94,3169,134,32,1,56
"348",94,3235,134,32,NA,NA
"349",94,3869,134,38,1,56
"350",94,3875,134,38,1,56
"351",94,110,135,2,NA,NA
"352",94,171,135,2,1,56
"353",94,201,135,2,NA,NA
"354",94,879,135,9,NA,NA
"355",94,880,135,9,NA,NA
"356",94,893,135,9,NA,NA
"357",94,909,135,9,0,56
"358",94,919,135,9,0,56
"359",94,922,135,9,0,56
"360",94,1040,135,11,NA,NA
"361",94,1347,135,14,0,56
"362",94,3208,135,32,NA,NA
"363",94,3209,135,32,NA,NA
"364",94,3216,135,32,1,56
"365",94,3367,135,34,0,56
"366",94,3394,135,34,NA,NA
"367",94,3838,135,38,1,56
"368",94,3940,135,39,0,56
"369",94,176,136,2,1,56
"370",94,184,136,2,1,56
"371",94,186,136,2,NA,NA
"372",94,854,136,9,NA,NA
"373",94,886,136,9,0,56
"374",94,1381,136,14,0,56
"375",94,1391,136,14,NA,NA
"376",94,1425,136,14,0,56
"377",94,1426,136,14,0,56
"378",94,1434,136,14,NA,NA
"379",94,3184,136,32,1,56
"380",94,3223,136,32,NA,NA
"381",94,3242,136,32,NA,NA
"382",94,3364,136,34,0,56
"383",94,3384,136,34,0,56
"384",94,3792,136,38,NA,NA
"385",94,3802,136,38,NA,NA
"386",94,3821,136,38,NA,NA
"387",94,3823,136,38,1,56
"388",94,3844,136,38,1,56
"389",94,3874,136,38,NA,NA
"390",94,3897,136,39,NA,NA
"391",94,153,137,2,NA,NA
"392",94,860,137,9,0,56
"393",94,864,137,9,NA,NA
"394",94,888,137,9,NA,NA
"395",94,912,137,9,0,56
"396",94,3240,137,32,1,56
"397",94,3804,137,38,NA,NA
"398",94,3815,137,38,NA,NA
"399",94,3918,137,39,0,56
"400",94,874,138,9,NA,NA
"401",94,3200,138,32,NA,NA
"402",94,3854,138,38,1,56
"403",94,3871,138,38,NA,NA
"404",94,3880,138,38,NA,NA
"405",94,3883,138,38,1,56
"406",94,3884,138,38,NA,NA
"407",94,131,139,2,1,56
"408",94,137,139,2,1,56
"409",94,164,139,2,1,56
"410",94,179,139,2,NA,NA
"411",94,869,139,9,0,56
"412",94,1067,139,11,NA,NA
"413",94,3797,139,38,NA,NA
"414",94,3806,139,38,1,56
"415",94,3832,139,38,NA,NA
"416",94,3833,139,38,1,56
"417",94,3834,139,38,1,56
"418",94,3856,139,38,NA,NA
"419",94,3867,139,38,1,56
"420",94,3876,139,38,NA,NA
"421",94,3948,139,39,NA,NA
"422",94,850,140,9,0,56
"423",94,857,140,9,NA,NA
"424",94,885,140,9,NA,NA
"425",94,907,140,9,NA,NA
"426",94,908,140,9,NA,NA
"427",94,1054,140,11,NA,NA
"428",94,1374,140,14,NA,NA
"429",94,1427,140,14,1,56
"430",94,3794,140,38,1,56
"431",94,3811,140,38,1,56
"432",94,3813,140,38,NA,NA
"433",94,3840,140,38,1,56
"434",94,3859,140,38,1,56
"435",94,3873,140,38,1,56
"436",94,3878,140,38,NA,NA
"437",94,3887,140,39,NA,NA
"438",94,121,141,2,1,56
"439",94,858,141,9,0,56
"440",94,910,141,9,0,56
"441",94,927,141,9,NA,NA
"442",94,1411,141,14,NA,NA
"443",94,1413,141,14,NA,NA
"444",94,3230,141,32,1,56
"445",94,3407,141,34,NA,NA
"446",94,3807,141,38,1,56
"447",94,3817,141,38,NA,NA
"448",94,3819,141,38,1,56
"449",94,3852,141,38,NA,NA
"450",94,111,142,2,NA,NA
"451",94,143,142,2,1,56
"452",94,1082,142,11,NA,NA
"453",94,1083,142,11,NA,NA
"454",94,1435,142,14,1,56
"455",94,1441,142,14,NA,NA
"456",94,3413,142,34,NA,NA
"457",94,3800,142,38,NA,NA
"458",94,3801,142,38,1,56
"459",94,3826,142,38,1,56
"460",94,3835,142,38,1,56
"461",94,3870,142,38,1,56
"462",94,3939,142,39,NA,NA
"463",94,113,143,2,NA,NA
"464",94,149,143,2,NA,NA
"465",94,1058,143,11,1,56
"466",94,1059,143,11,NA,NA
"467",94,1118,143,11,NA,NA
"468",94,1126,143,11,NA,NA
"469",94,1138,143,11,1,56
"470",94,3202,143,32,1,56
"471",94,3415,143,34,NA,NA
"472",94,3449,143,34,1,56
"473",94,3850,143,38,1,56
"474",94,3860,143,38,NA,NA
"475",94,3866,143,38,NA,NA
"476",94,3872,143,38,NA,NA
"477",94,129,144,2,1,56
"478",94,157,144,2,NA,NA
"479",94,181,144,2,1,56
"480",94,878,144,9,0,56
"481",94,924,144,9,0,56
"482",94,926,144,9,0,56
"483",94,1043,144,11,NA,NA
"484",94,1060,144,11,1,56
"485",94,1103,144,11,NA,NA
"486",94,1130,144,11,1,56
"487",94,1142,144,11,1,56
"488",94,3376,144,34,NA,NA
"489",94,3796,144,38,1,56
"490",94,3842,144,38,1,56
"491",94,3879,144,38,NA,NA
"492",94,3926,144,39,0,56
"493",94,144,145,2,NA,NA
"494",94,195,145,2,1,56
"495",94,889,145,9,0,56
"496",94,890,145,9,NA,NA
"497",94,1090,145,11,1,56
"498",94,1132,145,11,NA,NA
"499",94,1395,145,14,1,56
"500",94,2830,145,28,1,56
"501",94,3176,145,32,NA,NA
"502",94,3808,145,38,1,56
"503",94,3841,145,38,NA,NA
"504",94,138,146,2,1,56
"505",94,168,146,2,NA,NA
"506",94,925,146,9,0,56
"507",94,1094,146,11,1,56
"508",94,1117,146,11,1,56
"509",94,3224,146,32,1,56
"510",94,3238,146,32,1,56
"511",94,3885,146,38,1,56
"512",94,3947,146,39,0,56
"513",94,123,147,2,NA,NA
"514",94,133,147,2,NA,NA
"515",94,193,147,2,1,56
"516",94,894,147,9,NA,NA
"517",94,898,147,9,0,56
"518",94,1092,147,11,NA,NA
"519",94,3203,147,32,1,56
"520",94,3452,147,34,1,56
"521",94,3830,147,38,1,56
"522",94,3868,147,38,1,56
"523",94,3907,147,39,0,56
"524",94,3913,147,39,NA,NA
"525",94,3944,147,39,0,56
"526",94,161,148,2,1,56
"527",94,173,148,2,1,56
"528",94,190,148,2,NA,NA
"529",94,202,148,2,1,56
"530",94,923,148,9,0,56
"531",94,1038,148,11,NA,NA
"532",94,1052,148,11,1,56
"533",94,1063,148,11,1,56
"534",94,1129,148,11,1,56
"535",94,3166,148,32,NA,NA
"536",94,3205,148,32,NA,NA
"537",94,3233,148,32,1,56
"538",94,3466,148,34,NA,NA
"539",94,3810,148,38,NA,NA
"540",94,3846,148,38,1,56
"541",94,3919,148,39,0,56
"542",94,3922,148,39,0,56
"543",94,196,149,2,NA,NA
"544",94,866,149,9,NA,NA
"545",94,1034,149,11,NA,NA
"546",94,1041,149,11,NA,NA
"547",94,1066,149,11,1,56
"548",94,1109,149,11,NA,NA
"549",94,1112,149,11,1,56
"550",94,1122,149,11,1,56
"551",94,1133,149,11,NA,NA
"552",94,3187,149,32,1,56
"553",94,3440,149,34,1,56
"554",94,3803,149,38,NA,NA
"555",94,3847,149,38,NA,NA
"556",94,3861,149,38,NA,NA
"557",94,3930,149,39,0,56
"558",94,151,150,2,1,56
"559",94,169,150,2,NA,NA
"560",94,174,150,2,NA,NA
"561",94,873,150,9,0,56
"562",94,1039,150,11,NA,NA
"563",94,1071,150,11,NA,NA
"564",94,1081,150,11,1,56
"565",94,1098,150,11,1,56
"566",94,1131,150,11,NA,NA
"567",94,1420,150,14,NA,NA
"568",94,3406,150,34,NA,NA
"569",94,3836,150,38,NA,NA
"570",94,3862,150,38,1,56
"571",94,185,151,2,1,56
"572",94,863,151,9,NA,NA
"573",94,876,151,9,NA,NA
"574",94,920,151,9,NA,NA
"575",94,1064,151,11,1,56
"576",94,1078,151,11,NA,NA
"577",94,1100,151,11,1,56
"578",94,1121,151,11,NA,NA
"579",94,1145,151,11,NA,NA
"580",94,3863,151,38,NA,NA
"581",94,142,152,2,1,56
"582",94,853,152,9,0,56
"583",94,865,152,9,NA,NA
"584",94,870,152,9,0,56
"585",94,1031,152,11,1,56
"586",94,1033,152,11,1,56
"587",94,1099,152,11,1,56
"588",94,1134,152,11,NA,NA
"589",94,1144,152,11,1,56
"590",94,2810,152,28,NA,NA
"591",94,3161,152,32,1,56
"592",94,3950,152,39,NA,NA
"593",94,126,153,2,1,56
"594",94,148,153,2,1,56
"595",94,159,153,2,NA,NA
"596",94,182,153,2,1,56
"597",94,183,153,2,NA,NA
"598",94,859,153,9,NA,NA
"599",94,1045,153,11,1,56
"600",94,1068,153,11,1,56
"601",94,1088,153,11,NA,NA
"602",94,1108,153,11,1,56
"603",94,1115,153,11,1,56
"604",94,1140,153,11,NA,NA
"605",94,3392,153,34,1,56
"606",94,3398,153,34,NA,NA
"607",94,3799,153,38,NA,NA
"608",94,3851,153,38,1,56
"609",94,3941,153,39,NA,NA
"610",94,127,154,2,NA,NA
"611",94,1047,154,11,NA,NA
"612",94,1056,154,11,1,56
"613",94,1061,154,11,1,56
"614",94,1074,154,11,NA,NA
"615",94,1143,154,11,1,56
"616",94,3365,154,34,NA,NA
"617",94,3374,154,34,NA,NA
"618",94,3403,154,34,1,56
"619",94,3455,154,34,1,56
"620",94,3831,154,38,NA,NA
"621",94,3949,154,39,0,56
"622",94,112,155,2,NA,NA
"623",94,119,155,2,1,56
"624",94,145,155,2,1,56
"625",94,154,155,2,1,56
"626",94,162,155,2,1,56
"627",94,194,155,2,NA,NA
"628",94,198,155,2,NA,NA
"629",94,199,155,2,1,56
"630",94,1037,155,11,NA,NA
"631",94,1044,155,11,NA,NA
"632",94,1048,155,11,1,56
"633",94,1050,155,11,NA,NA
"634",94,1062,155,11,1,56
"635",94,1065,155,11,1,56
"636",94,1079,155,11,1,56
"637",94,1086,155,11,1,56
"638",94,1091,155,11,NA,NA
