"","SimulationNumber","InfectedNode","DayInfected","Community","TrialStatus","DayEnrolled"
"1",58,3158,54,32,NA,NA
"2",58,3151,59,32,0,56
"3",58,3153,62,32,NA,NA
"4",58,4131,64,41,NA,NA
"5",58,3186,67,32,NA,NA
"6",58,3193,67,32,NA,NA
"7",58,3188,68,32,0,56
"8",58,5718,68,58,0,56
"9",58,3206,71,32,0,56
"10",58,3141,72,32,NA,NA
"11",58,3213,72,32,0,56
"12",58,3148,73,32,0,56
"13",58,4055,73,41,NA,NA
"14",58,5696,73,58,NA,NA
"15",58,3172,74,32,NA,NA
"16",58,3161,75,32,0,56
"17",58,5768,76,58,NA,NA
"18",58,3200,77,32,0,56
"19",58,5769,77,58,NA,NA
"20",58,3166,78,32,NA,NA
"21",58,3198,78,32,NA,NA
"22",58,4124,78,41,0,56
"23",58,3147,79,32,0,56
"24",58,3165,79,32,NA,NA
"25",58,3190,79,32,NA,NA
"26",58,3218,79,32,NA,NA
"27",58,4078,79,41,0,56
"28",58,5711,79,58,0,56
"29",58,3143,80,32,0,56
"30",58,3191,80,32,NA,NA
"31",58,3226,80,32,0,56
"32",58,3229,80,32,NA,NA
"33",58,5713,80,58,0,56
"34",58,3145,81,32,0,56
"35",58,3183,83,32,0,56
"36",58,4052,83,41,0,56
"37",58,3173,84,32,NA,NA
"38",58,3156,85,32,NA,NA
"39",58,3168,85,32,0,56
"40",58,3219,85,32,0,56
"41",58,3223,85,32,NA,NA
"42",58,4112,85,41,NA,NA
"43",58,5752,85,58,0,56
"44",58,3159,86,32,0,56
"45",58,3171,86,32,NA,NA
"46",58,3185,86,32,0,56
"47",58,3210,86,32,NA,NA
"48",58,881,87,9,NA,NA
"49",58,3162,87,32,0,56
"50",58,3204,87,32,0,56
"51",58,3217,87,32,0,56
"52",58,4046,87,41,0,56
"53",58,4083,87,41,NA,NA
"54",58,5678,87,58,0,56
"55",58,5771,87,58,NA,NA
"56",58,3167,88,32,0,56
"57",58,3170,88,32,NA,NA
"58",58,3189,88,32,0,56
"59",58,3203,88,32,NA,NA
"60",58,5684,88,58,0,56
"61",58,5745,88,58,0,56
"62",58,5772,88,58,NA,NA
"63",58,3157,89,32,0,56
"64",58,4044,89,41,NA,NA
"65",58,4085,89,41,NA,NA
"66",58,5756,89,58,0,56
"67",58,5770,89,58,NA,NA
"68",58,5773,89,58,0,56
"69",58,5776,89,58,NA,NA
"70",58,3187,90,32,NA,NA
"71",58,5706,90,58,NA,NA
"72",58,3178,91,32,0,56
"73",58,4080,91,41,NA,NA
"74",58,5780,91,58,NA,NA
"75",58,5783,91,58,NA,NA
"76",58,3196,92,32,0,56
"77",58,3201,92,32,NA,NA
"78",58,4042,92,41,NA,NA
"79",58,4119,92,41,0,56
"80",58,3221,93,32,NA,NA
"81",58,5704,93,58,0,56
"82",58,5748,93,58,0,56
"83",58,5782,93,58,0,56
"84",58,3169,94,32,0,56
"85",58,3195,94,32,0,56
"86",58,3202,94,32,NA,NA
"87",58,4115,94,41,NA,NA
"88",58,4116,94,41,NA,NA
