"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",73,84,58,2,0,0,0,0,0,0,0,0,0,0,0
"2",2,84,56,2,0,0,0,0,0,0,0,0,0,0,0
"3",53,84,45,2,0,0,0,0,0,0,0,0,0,0,0
"4",79,84,46,2,0,0,0,0,0,0,0,0,0,0,0
"5",68,112,46,3,0,0,0,0,0,0,0,0,0,0,0
"6",76,112,54,3,0,0,0,0,0,0,0,0,0,0,0
"7",84,112,50,3,0,0,0,0,0,0,0,0,0,0,0
"8",30,112,41,3,0,0,0,0,0,0,0,0,0,0,0
"9",96,140,48,4,0,0,0,0,0,0,0,0,0,0,0
"10",13,140,58,4,0,0,0,0,0,0,0,0,0,0,0
"11",23,140,54,4,0,0,0,0,0,0,0,0,0,0,0
"12",34,140,52,4,0,0,0,0,0,0,0,0,0,0,0
"13",7,168,45,5,0,0,0,0,0,0,0,0,0,1,0
"14",28,168,41,5,0,0,0,0,0,0,0,0,0,0,0
"15",19,168,52,5,0,0,0,0,0,0,0,0,0,0,0
"16",57,168,44,5,0,0,0,0,0,0,0,0,1,0,0
"17",43,196,56,6,0,0,0,0,0,0,0,1,2,0,0
"18",32,196,52,6,0,0,0,0,0,0,0,0,0,0,0
"19",78,196,58,6,0,0,0,0,0,0,0,0,0,0,0
"20",66,196,52,6,0,0,0,0,1,5,1,0,0,0,0
"21",82,224,46,7,0,0,0,0,0,0,0,0,0,0,0
"22",33,224,48,7,0,0,0,0,0,0,0,0,0,0,0
"23",38,224,40,7,0,0,0,0,0,0,0,0,0,0,0
"24",95,224,56,7,0,0,0,0,0,0,0,0,0,0,0
"25",64,252,58,8,0,0,0,0,0,0,0,0,0,0,0
"26",54,252,48,8,0,0,0,0,0,0,0,0,0,0,0
"27",22,252,48,8,0,0,0,0,0,1,0,0,0,0,0
"28",58,252,50,8,0,4,32,8,0,0,0,0,0,0,0
"29",20,280,52,9,0,0,0,0,0,0,0,0,0,2,1
"30",40,280,56,9,0,0,0,0,0,0,0,0,0,0,0
"31",50,280,54,9,0,0,0,0,0,0,0,0,0,0,0
"32",21,280,49,9,0,0,0,0,0,0,0,0,0,0,0
"33",77,308,50,10,0,0,0,0,0,0,0,0,0,0,0
"34",80,308,60,10,0,0,0,0,0,0,0,0,0,0,0
"35",75,308,47,10,0,0,0,0,0,0,0,0,0,0,0
"36",16,308,56,10,0,0,0,0,0,0,0,0,0,1,2
"37",4,336,46,11,0,1,19,22,3,0,0,0,0,0,0
"38",89,336,41,11,11,24,2,0,0,0,0,0,0,0,0
"39",99,336,49,11,0,0,0,0,0,0,0,0,0,0,0
"40",100,336,50,11,0,0,0,0,0,0,0,0,0,0,0
"41",44,364,48,12,0,0,0,0,0,0,0,0,0,0,0
"42",8,364,52,12,0,0,0,0,0,0,0,1,12,37,2
"43",69,364,46,12,0,0,0,0,0,0,0,0,0,0,0
"44",71,364,48,12,0,0,0,0,0,0,0,1,3,17,23
