"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",36,84,40,2,0,0,0,0,0,0,1,0,0,0,0
"2",6,84,41,2,0,0,0,0,0,0,0,0,0,0,0
"3",92,84,54,2,0,0,0,0,0,0,0,0,0,0,0
"4",94,84,52,2,1,4,1,2,0,0,0,0,0,0,0
"5",4,112,60,3,0,0,0,0,0,0,0,0,0,0,0
"6",74,112,56,3,0,0,0,0,0,0,0,0,0,0,0
"7",100,112,46,3,0,0,0,0,1,0,0,0,0,0,0
"8",85,112,50,3,0,0,0,0,0,0,0,0,0,0,0
"9",15,140,50,4,0,0,0,0,0,0,0,0,0,0,0
"10",43,140,42,4,0,0,0,0,0,0,0,0,0,0,0
"11",23,140,50,4,0,0,0,0,0,0,0,0,0,0,0
"12",95,140,56,4,0,0,0,0,0,0,0,0,0,0,0
"13",7,168,57,5,0,0,0,0,0,0,0,0,0,0,0
"14",40,168,46,5,0,0,0,0,0,0,0,0,0,0,0
"15",58,168,40,5,0,0,0,0,0,0,0,0,0,0,0
"16",67,168,48,5,0,0,0,0,0,0,0,0,0,0,0
"17",80,196,46,6,0,0,0,0,1,1,3,0,0,0,0
"18",75,196,60,6,0,0,0,0,0,0,0,0,0,0,0
"19",59,196,47,6,0,1,14,24,6,0,0,0,0,0,0
"20",84,196,44,6,0,0,0,0,0,0,0,0,0,0,0
"21",14,224,53,7,0,0,0,0,0,0,0,0,0,0,0
"22",53,224,52,7,0,0,0,0,0,0,0,0,0,0,0
"23",98,224,48,7,0,0,2,38,7,0,0,0,0,0,0
"24",9,224,47,7,0,0,0,0,0,0,0,0,0,0,0
"25",89,252,44,8,0,0,0,0,0,0,0,0,0,0,0
"26",20,252,54,8,0,0,0,0,0,0,0,0,0,0,0
"27",16,252,57,8,0,0,0,0,0,0,0,0,0,0,0
"28",93,252,41,8,0,0,0,0,0,0,0,0,0,0,0
"29",13,280,56,9,0,0,0,0,0,0,0,0,0,0,0
"30",69,280,59,9,0,0,0,0,0,0,0,0,0,0,0
"31",55,280,52,9,0,0,0,0,0,0,0,0,4,5,1
"32",33,280,54,9,0,0,0,0,0,0,0,0,0,0,0
"33",34,308,46,10,0,0,0,0,1,0,2,21,18,1,0
"34",70,308,52,10,0,0,0,0,6,40,5,0,0,0,0
"35",88,308,44,10,0,0,0,0,0,0,0,0,0,2,4
"36",90,308,58,10,0,0,0,0,0,0,0,0,0,1,4
"37",35,336,43,11,0,0,0,0,0,0,0,0,0,0,0
"38",28,336,42,11,0,0,0,0,0,0,0,0,0,0,0
"39",11,336,44,11,0,0,0,0,0,0,0,0,0,0,0
"40",2,336,58,11,0,0,0,0,0,0,0,0,0,0,0
"41",8,364,60,12,0,0,0,0,0,0,0,0,0,0,0
"42",77,364,45,12,0,0,0,0,0,0,0,0,6,23,13
"43",24,364,44,12,0,0,0,0,0,0,0,0,0,4,3
"44",44,364,52,12,0,0,0,0,0,0,0,1,18,31,2
