"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",2,84,44,2,0,0,0,0,0,0,0,0,0,0,0
"2",88,84,55,2,0,0,0,0,0,0,0,0,0,0,0
"3",30,84,58,2,0,0,0,0,0,0,0,0,0,0,0
"4",51,84,60,2,0,0,0,0,0,0,0,0,0,0,0
"5",74,112,42,3,0,0,0,0,0,0,0,0,0,0,0
"6",99,112,60,3,0,0,0,0,0,0,0,1,2,1,0
"7",77,112,58,3,0,0,0,0,0,0,0,0,0,0,0
"8",70,112,42,3,0,0,0,0,0,0,0,0,0,0,0
"9",44,140,52,4,0,0,0,0,0,1,1,0,2,1,2
"10",42,140,48,4,3,41,1,0,0,0,0,0,0,0,0
"11",15,140,56,4,0,1,0,0,0,0,0,0,0,0,0
"12",100,140,50,4,0,0,0,0,0,0,0,0,0,0,0
"13",71,168,53,5,0,2,26,21,0,0,0,0,0,0,0
"14",40,168,51,5,0,0,0,0,0,0,0,0,0,0,0
"15",82,168,46,5,0,0,0,0,0,0,0,0,0,0,0
"16",45,168,44,5,0,0,0,0,0,0,0,0,0,0,0
"17",41,196,48,6,0,0,0,0,0,0,0,0,0,0,0
"18",95,196,48,6,0,0,0,0,3,12,1,0,0,0,0
"19",31,196,43,6,0,0,0,0,0,0,0,0,0,0,0
"20",29,196,38,6,29,1,0,0,0,0,0,0,0,0,0
"21",8,224,45,7,0,0,0,0,0,0,0,0,0,0,0
"22",23,224,46,7,0,0,0,0,0,0,0,0,0,0,0
"23",7,224,42,7,0,0,0,0,0,0,0,0,0,1,0
"24",60,224,45,7,0,0,0,0,0,0,0,0,0,0,0
"25",16,252,46,8,0,0,0,0,0,6,26,7,1,0,0
"26",76,252,57,8,0,0,0,0,0,0,0,0,0,0,0
"27",50,252,52,8,0,0,0,0,0,0,0,0,0,0,0
"28",62,252,40,8,0,0,0,0,0,1,0,0,0,0,0
"29",20,280,54,9,0,0,0,0,0,1,25,26,0,0,0
"30",52,280,48,9,0,0,0,0,0,0,0,0,0,0,0
"31",3,280,42,9,0,0,0,0,0,0,0,0,0,0,0
"32",96,280,54,9,9,39,4,0,0,0,0,0,0,0,0
"33",11,308,49,10,0,0,0,0,0,0,0,0,0,0,0
"34",35,308,58,10,0,0,0,0,0,0,0,0,0,0,0
"35",80,308,56,10,0,0,0,0,0,39,16,0,0,0,0
"36",89,308,46,10,0,0,0,0,0,0,0,0,0,0,0
"37",9,336,53,11,0,0,0,0,0,0,23,29,1,0,0
"38",43,336,57,11,0,0,0,0,0,0,0,1,22,33,0
"39",37,336,54,11,0,0,0,0,2,28,21,2,0,0,0
"40",17,336,58,11,0,0,0,0,0,0,0,0,0,0,0
"41",22,364,56,12,0,0,0,0,0,0,0,0,0,0,0
"42",94,364,40,12,0,0,0,0,0,0,0,0,0,0,0
"43",85,364,40,12,0,0,0,0,0,5,20,10,0,0,0
"44",79,364,60,12,0,0,0,24,35,1,0,0,0,0,0
