"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",98,84,50,2,0,0,0,0,0,0,0,0,0,0,0
"2",81,84,49,2,0,0,0,0,0,0,0,0,0,0,0
"3",19,84,42,2,0,0,0,0,0,0,0,0,0,0,0
"4",11,84,58,2,0,0,0,0,0,0,0,0,0,0,0
"5",12,112,46,3,0,0,0,0,0,0,0,0,0,0,0
"6",18,112,42,3,0,0,0,0,0,0,0,0,0,0,0
"7",90,112,42,3,0,0,0,0,0,0,0,0,0,0,0
"8",59,112,45,3,0,0,0,0,0,0,0,0,0,0,0
"9",95,140,57,4,0,0,0,0,0,0,0,0,0,0,0
"10",22,140,53,4,0,0,0,0,0,0,0,0,0,0,0
"11",72,140,42,4,0,0,0,0,0,0,0,0,0,0,0
"12",60,140,55,4,0,0,13,15,1,0,0,0,0,0,0
"13",42,168,50,5,0,0,0,0,0,0,1,0,0,0,0
"14",48,168,46,5,0,0,0,0,0,0,4,1,0,0,0
"15",13,168,50,5,0,0,0,0,0,0,0,0,0,0,0
"16",31,168,54,5,0,0,0,0,1,0,0,0,0,0,0
"17",80,196,53,6,6,39,4,0,0,0,0,0,0,0,0
"18",36,196,42,6,0,0,0,0,0,0,0,0,0,0,0
"19",71,196,54,6,0,0,0,0,0,0,0,0,0,0,0
"20",30,196,52,6,0,0,0,0,0,0,0,0,0,0,0
"21",91,224,45,7,0,0,0,0,0,0,0,0,0,0,0
"22",50,224,54,7,0,0,0,0,0,0,0,0,0,0,0
"23",49,224,56,7,0,0,0,0,1,0,0,0,0,0,0
"24",88,224,50,7,0,0,0,0,0,0,0,0,0,0,0
"25",3,252,46,8,0,0,0,0,0,0,0,0,0,0,0
"26",5,252,60,8,0,0,0,0,0,0,0,0,0,0,0
"27",26,252,50,8,0,0,0,0,0,2,36,5,0,0,0
"28",53,252,45,8,0,0,0,0,0,0,0,0,0,0,0
"29",46,280,58,9,0,0,0,0,0,0,0,0,0,0,0
"30",24,280,47,9,0,0,0,0,3,27,9,0,0,0,0
"31",23,280,58,9,0,0,0,0,0,0,0,0,0,0,1
"32",43,280,55,9,0,0,0,0,0,0,0,0,0,0,0
"33",15,308,50,10,0,0,1,7,31,7,1,0,0,0,0
"34",54,308,60,10,25,34,0,0,0,0,0,0,0,0,0
"35",97,308,42,10,2,0,0,0,0,0,0,0,0,0,0
"36",86,308,54,10,0,0,0,0,0,0,0,0,0,0,0
"37",29,336,52,11,0,0,0,0,0,0,0,0,0,0,2
"38",76,336,58,11,0,0,0,0,0,0,0,0,0,4,15
"39",17,336,47,11,0,0,0,0,0,0,3,30,13,0,0
"40",10,336,55,11,0,0,0,0,0,0,0,0,0,0,0
"41",16,364,56,12,0,0,0,0,0,0,0,0,0,0,12
"42",67,364,48,12,0,0,9,28,5,1,0,0,0,0,0
"43",38,364,56,12,0,0,0,0,0,0,0,0,0,0,0
"44",33,364,48,12,0,0,0,0,0,0,0,0,1,0,0
