"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",7,84,51,2,0,0,0,0,0,0,0,2,3,2,0
"2",63,84,44,2,0,0,0,0,0,0,0,0,0,0,0
"3",12,84,52,2,0,0,0,0,0,0,0,0,0,0,0
"4",22,84,54,2,0,0,0,0,0,0,0,0,0,0,0
"5",20,112,52,3,0,0,0,0,0,0,0,0,0,0,0
"6",76,112,58,3,0,0,0,0,0,0,0,0,0,0,0
"7",87,112,55,3,0,0,0,0,0,0,1,1,3,0,0
"8",99,112,41,3,0,0,0,0,0,0,0,0,0,0,0
"9",32,140,46,4,0,0,0,0,0,0,0,0,0,0,0
"10",39,140,42,4,0,0,0,0,0,0,0,0,0,0,0
"11",97,140,50,4,0,0,0,0,0,1,2,1,0,0,0
"12",34,140,48,4,0,0,0,0,0,0,2,0,0,0,0
"13",35,168,50,5,0,0,0,0,0,0,0,0,0,0,0
"14",23,168,58,5,3,41,13,0,0,0,0,0,0,0,0
"15",61,168,57,5,0,0,0,0,0,0,0,0,0,0,0
"16",66,168,50,5,0,0,0,0,0,0,0,0,0,1,1
"17",91,196,41,6,0,0,0,0,0,0,0,0,0,0,0
"18",84,196,52,6,0,0,0,0,0,0,0,0,0,0,0
"19",56,196,49,6,0,3,20,26,0,0,0,0,0,0,0
"20",86,196,51,6,0,0,0,0,0,0,0,0,0,0,0
"21",16,224,40,7,0,0,0,0,0,0,1,0,0,0,0
"22",8,224,43,7,0,0,0,0,0,0,0,0,0,0,0
"23",38,224,42,7,0,0,0,0,0,0,0,0,0,0,0
"24",14,224,59,7,0,0,0,0,0,0,0,0,0,0,0
"25",95,252,48,8,0,0,0,0,0,0,0,0,0,0,0
"26",79,252,43,8,0,0,0,0,0,0,2,2,1,0,0
"27",29,252,57,8,0,0,0,0,0,0,0,0,0,0,0
"28",45,252,44,8,0,0,0,0,0,0,0,0,0,0,0
"29",49,280,48,9,0,0,0,0,0,0,0,0,0,3,2
"30",27,280,50,9,0,0,0,0,0,0,0,1,1,1,1
"31",80,280,47,9,0,0,0,0,0,0,6,29,4,0,0
"32",94,280,54,9,0,0,0,0,0,0,0,0,0,0,0
"33",71,308,58,10,0,0,0,0,0,0,0,0,0,0,0
"34",77,308,52,10,0,0,0,0,0,0,0,0,1,0,0
"35",93,308,60,10,0,0,0,0,0,0,0,0,0,0,0
"36",3,308,46,10,0,0,0,0,0,0,0,0,0,0,0
"37",55,336,44,11,0,0,0,0,0,0,0,0,0,0,0
"38",44,336,52,11,0,0,0,0,0,0,0,0,0,0,0
"39",48,336,50,11,0,0,0,0,0,0,0,0,0,0,0
"40",65,336,40,11,0,0,0,0,1,8,28,3,0,0,0
"41",90,364,41,12,0,0,0,0,0,0,0,0,0,0,0
"42",98,364,50,12,0,0,0,0,0,0,0,0,0,0,0
"43",67,364,48,12,0,0,0,0,0,1,1,39,6,1,0
"44",69,364,50,12,0,0,0,0,0,0,0,0,0,0,0
