"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",98,84,55,2,0,0,0,0,0,0,0,0,0,0,0
"2",64,84,40,2,0,0,0,0,0,0,0,0,0,0,0
"3",3,84,51,2,0,0,0,0,0,0,0,0,0,0,0
"4",5,84,54,2,0,0,0,0,0,1,3,2,0,0,0
"5",12,112,56,3,0,0,0,0,0,0,0,0,2,0,1
"6",81,112,40,3,0,12,12,0,0,0,0,0,0,0,0
"7",60,112,58,3,0,1,2,1,1,0,0,0,0,0,0
"8",10,112,58,3,0,0,0,0,0,0,0,0,0,0,0
"9",26,140,40,4,0,0,0,0,0,0,0,0,0,0,0
"10",86,140,56,4,0,0,0,0,0,0,0,0,0,0,0
"11",58,140,50,4,0,0,0,0,0,0,0,0,1,1,1
"12",19,140,42,4,22,16,0,0,0,0,0,0,0,0,0
"13",50,168,42,5,0,0,0,1,0,0,0,0,0,1,0
"14",25,168,50,5,0,0,0,0,0,0,0,0,0,0,0
"15",29,168,42,5,0,0,0,0,0,0,0,0,0,0,0
"16",6,168,45,5,0,0,0,0,0,0,0,0,0,0,0
"17",41,196,54,6,0,0,0,0,0,0,0,0,0,0,0
"18",100,196,49,6,0,0,0,0,0,0,0,0,0,0,0
"19",44,196,58,6,0,0,0,0,0,0,0,0,0,0,0
"20",14,196,58,6,0,0,0,0,0,0,0,0,0,0,0
"21",70,224,45,7,0,0,0,0,0,0,0,0,0,0,0
"22",36,224,60,7,0,0,0,0,0,24,13,0,0,0,0
"23",37,224,46,7,0,0,2,32,10,0,0,0,0,0,0
"24",71,224,48,7,0,0,0,0,0,0,0,0,0,0,0
"25",38,252,40,8,0,0,0,0,0,0,0,0,0,0,0
"26",9,252,51,8,10,35,4,1,0,0,0,0,0,0,0
"27",96,252,51,8,0,0,0,0,0,0,0,0,0,0,0
"28",62,252,42,8,0,0,0,1,24,13,1,0,0,0,0
"29",80,280,57,9,0,0,0,0,0,0,0,0,0,0,0
"30",34,280,59,9,1,22,33,0,0,0,0,0,0,0,0
"31",84,280,56,9,0,0,0,0,0,0,0,0,0,0,0
"32",95,280,50,9,0,0,0,0,0,0,0,0,0,0,0
"33",68,308,46,10,0,0,0,0,0,0,0,0,0,0,0
"34",82,308,56,10,0,0,0,0,0,0,0,0,0,0,0
"35",54,308,44,10,0,0,0,0,0,0,0,0,0,0,0
"36",97,308,46,10,0,0,0,0,0,0,0,0,0,0,0
"37",47,336,56,11,0,0,0,0,0,1,15,38,1,0,0
"38",18,336,45,11,0,0,0,0,0,0,0,0,0,0,0
"39",59,336,58,11,0,0,0,0,0,0,0,0,0,0,0
"40",7,336,56,11,0,0,0,0,0,0,1,20,32,1,0
"41",43,364,46,12,0,0,0,0,0,0,0,0,0,0,0
"42",49,364,48,12,0,0,0,0,0,0,0,2,37,7,0
"43",53,364,44,12,0,18,22,0,0,0,0,0,0,0,0
"44",16,364,58,12,0,0,0,0,0,0,0,0,0,12,42
