"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",97,84,50,2,0,0,0,0,0,0,0,0,0,0,0
"2",91,84,50,2,0,0,0,0,0,0,0,0,0,0,0
"3",81,84,53,2,0,0,0,0,0,0,0,0,0,0,0
"4",82,84,42,2,0,0,0,0,0,0,0,0,0,0,1
"5",47,112,50,3,0,0,0,0,0,0,0,0,0,0,0
"6",70,112,54,3,0,0,0,0,0,0,2,0,0,0,0
"7",80,112,56,3,0,0,0,0,0,0,0,0,0,0,0
"8",90,112,45,3,0,0,0,0,0,0,0,0,0,0,0
"9",7,140,58,4,0,0,0,0,0,0,0,0,0,0,0
"10",94,140,59,4,0,0,0,0,0,1,6,1,1,0,0
"11",40,140,56,4,0,6,47,3,0,0,0,0,0,0,0
"12",75,140,48,4,0,0,0,0,0,0,0,0,0,0,0
"13",22,168,51,5,0,0,0,0,0,0,0,0,0,0,0
"14",14,168,50,5,0,0,0,0,0,0,0,0,0,0,0
"15",100,168,48,5,0,0,0,0,0,0,0,0,0,1,0
"16",12,168,56,5,0,0,0,0,0,0,0,0,0,0,0
"17",24,196,42,6,0,0,0,0,0,0,0,0,0,0,0
"18",67,196,40,6,0,0,1,0,0,0,0,0,0,0,0
"19",34,196,50,6,0,0,0,0,0,0,0,0,0,0,0
"20",74,196,42,6,0,0,0,0,0,0,0,0,0,0,0
"21",9,224,46,7,0,0,0,0,0,0,0,0,1,0,0
"22",96,224,56,7,0,0,0,0,0,0,0,0,0,0,0
"23",93,224,58,7,0,0,0,0,0,0,0,0,0,0,0
"24",10,224,49,7,0,0,0,0,0,0,0,0,0,0,0
"25",6,252,58,8,0,0,0,0,4,38,16,0,0,0,0
"26",45,252,56,8,0,0,0,0,0,0,0,0,0,0,0
"27",5,252,58,8,0,0,0,0,0,0,0,0,0,0,0
"28",85,252,58,8,0,0,0,0,0,0,0,0,0,0,0
"29",59,280,57,9,0,0,0,0,0,0,0,0,0,0,0
"30",8,280,46,9,0,0,0,0,25,18,1,0,0,0,0
"31",4,280,52,9,0,0,0,0,0,0,0,0,0,0,0
"32",95,280,46,9,0,0,0,15,24,4,0,0,0,0,0
"33",53,308,50,10,0,0,0,0,0,0,0,3,28,9,0
"34",50,308,55,10,0,0,0,4,48,2,0,0,0,0,0
"35",83,308,54,10,0,0,0,0,0,2,41,10,0,0,0
"36",17,308,56,10,0,0,0,0,0,0,0,0,0,0,0
"37",43,336,55,11,0,0,0,0,0,0,0,0,0,0,0
"38",1,336,48,11,0,0,0,0,0,0,0,0,0,2,2
"39",92,336,54,11,0,0,0,7,47,0,0,0,0,0,0
"40",35,336,59,11,0,0,0,0,0,0,0,0,0,0,0
"41",49,364,40,12,0,0,0,1,9,24,0,0,0,0,0
"42",3,364,54,12,0,0,0,0,0,0,0,0,0,0,0
"43",62,364,48,12,0,0,0,0,0,0,0,0,0,0,0
"44",29,364,50,12,0,0,0,0,0,0,0,0,1,10,31
