"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",48,84,44,2,0,0,0,0,0,0,0,0,0,0,0
"2",36,84,54,2,0,0,0,0,0,0,0,0,1,2,1
"3",22,84,43,2,0,0,0,0,0,0,0,0,0,0,0
"4",16,84,53,2,0,0,0,0,0,0,0,0,0,0,0
"5",81,112,42,3,0,0,0,0,0,0,0,0,0,0,0
"6",99,112,58,3,0,0,0,0,0,0,0,0,0,0,0
"7",67,112,60,3,0,0,0,0,0,0,0,0,0,0,0
"8",13,112,54,3,0,0,0,0,0,0,0,0,0,0,0
"9",53,140,46,4,0,0,0,0,0,0,0,0,0,0,0
"10",95,140,57,4,0,0,0,0,0,0,0,0,0,0,0
"11",29,140,52,4,0,0,0,0,0,0,0,0,0,0,0
"12",27,140,48,4,0,0,0,0,0,0,0,0,0,0,0
"13",55,168,40,5,0,1,25,12,0,0,0,0,0,0,0
"14",3,168,46,5,0,0,0,0,0,0,0,0,0,0,0
"15",83,168,58,5,0,0,0,0,0,0,0,0,0,0,0
"16",10,168,52,5,0,0,0,0,0,0,0,1,0,0,1
"17",37,196,40,6,0,0,4,25,7,0,1,0,0,0,0
"18",97,196,56,6,0,0,0,0,0,0,0,0,0,0,0
"19",44,196,53,6,0,0,0,0,0,0,0,0,0,0,0
"20",86,196,58,6,0,0,0,0,0,0,0,0,1,0,0
"21",4,224,48,7,0,0,0,0,0,0,0,0,0,3,0
"22",17,224,55,7,0,0,0,0,0,0,0,0,0,0,0
"23",82,224,60,7,0,0,0,0,0,0,0,0,0,0,0
"24",38,224,42,7,0,0,0,0,0,0,0,0,0,0,0
"25",43,252,60,8,0,0,0,0,0,0,0,0,0,0,0
"26",88,252,58,8,0,0,0,0,0,0,0,0,0,0,0
"27",25,252,57,8,0,0,0,0,0,1,17,15,0,0,0
"28",41,252,41,8,0,0,0,0,0,0,0,0,0,0,0
"29",21,280,54,9,0,0,0,0,0,0,0,0,0,0,0
"30",71,280,46,9,0,0,0,0,0,0,0,0,0,0,0
"31",45,280,40,9,0,0,0,0,0,0,0,0,0,0,0
"32",60,280,60,9,0,0,0,0,0,0,0,0,0,0,0
"33",90,308,60,10,5,39,14,0,0,0,0,0,0,0,0
"34",78,308,40,10,0,0,0,0,0,0,0,0,0,0,0
"35",77,308,51,10,0,0,0,0,0,0,0,0,0,1,1
"36",93,308,48,10,0,0,0,0,0,0,11,29,5,0,0
"37",92,336,55,11,0,0,0,0,0,0,0,0,0,0,0
"38",42,336,45,11,0,0,0,0,0,0,0,0,0,0,0
"39",33,336,46,11,0,0,0,0,0,0,0,0,0,0,0
"40",18,336,54,11,0,0,0,0,0,0,0,0,0,0,0
"41",96,364,50,12,0,0,0,0,0,0,0,0,0,0,0
"42",74,364,43,12,0,0,0,0,0,3,11,22,3,0,0
"43",56,364,58,12,0,0,0,0,0,25,31,2,0,0,0
"44",54,364,48,12,0,0,0,0,0,0,0,0,0,0,0
