"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",67,84,40,2,0,0,0,0,0,0,0,0,0,0,0
"2",75,84,54,2,0,0,0,0,0,0,0,0,0,0,0
"3",13,84,43,2,0,0,0,0,0,0,0,0,0,0,0
"4",99,84,44,2,0,0,0,0,0,0,1,1,1,2,0
"5",94,112,59,3,0,0,0,0,0,0,0,0,0,0,0
"6",80,112,52,3,0,0,0,0,0,0,0,0,0,0,0
"7",54,112,56,3,0,0,0,0,0,0,0,0,0,0,0
"8",62,112,55,3,0,0,0,0,0,0,3,3,0,0,0
"9",66,140,58,4,0,0,0,0,0,0,0,0,0,0,0
"10",82,140,43,4,0,0,0,0,0,0,0,0,0,0,0
"11",86,140,44,4,0,0,0,0,0,0,0,0,0,0,0
"12",70,140,48,4,0,0,0,0,0,0,0,0,0,0,0
"13",53,168,50,5,0,0,0,0,0,0,0,0,0,0,0
"14",12,168,46,5,0,0,0,0,0,0,0,0,0,0,0
"15",84,168,47,5,0,0,0,0,0,0,0,0,0,0,0
"16",41,168,52,5,0,0,1,0,0,0,0,0,0,0,3
"17",14,196,49,6,0,0,0,0,0,0,0,0,0,0,0
"18",40,196,52,6,0,0,0,0,0,0,0,0,0,0,0
"19",10,196,52,6,0,0,0,0,0,0,0,0,0,0,0
"20",43,196,44,6,0,0,0,0,0,0,0,0,0,0,0
"21",56,224,54,7,0,0,0,0,0,0,0,0,0,0,0
"22",69,224,59,7,0,0,0,0,0,3,3,2,1,0,0
"23",9,224,54,7,0,0,0,0,1,7,16,3,0,0,0
"24",97,224,46,7,0,0,0,2,7,27,3,0,0,0,0
"25",4,252,60,8,0,0,0,0,0,0,0,0,0,0,0
"26",26,252,54,8,0,0,1,0,0,16,30,5,0,0,0
"27",33,252,42,8,0,0,0,1,16,21,2,1,0,0,0
"28",20,252,47,8,0,0,0,0,0,0,2,2,0,0,0
"29",23,280,42,9,0,0,0,0,0,0,0,0,0,0,0
"30",49,280,45,9,0,0,0,1,19,17,2,0,0,0,0
"31",89,280,44,9,0,0,0,0,0,0,0,0,0,0,0
"32",48,280,48,9,0,0,0,1,4,33,9,0,0,0,0
"33",68,308,52,10,0,0,0,0,0,0,1,40,9,0,0
"34",74,308,50,10,0,0,0,0,0,0,0,2,41,5,0
"35",88,308,48,10,0,0,0,0,0,0,0,0,0,0,0
"36",45,308,44,10,0,0,0,0,0,0,0,0,0,0,0
"37",46,336,41,11,0,0,0,0,0,0,0,0,0,0,0
"38",19,336,46,11,0,0,7,32,5,0,0,0,0,0,0
"39",79,336,46,11,0,0,0,0,1,18,22,0,0,0,0
"40",98,336,54,11,0,0,0,0,0,0,0,0,0,0,0
"41",42,364,58,12,0,0,0,0,0,0,0,0,0,0,0
"42",16,364,58,12,0,5,49,3,0,0,0,0,0,0,0
"43",17,364,40,12,0,0,0,0,0,0,0,0,0,0,0
"44",30,364,52,12,0,0,0,0,0,0,0,0,0,0,0
