"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",14,84,50,2,0,0,0,0,0,0,0,0,0,0,0
"2",26,84,46,2,0,0,0,0,0,0,0,0,0,0,0
"3",2,84,58,2,0,0,0,0,0,0,0,0,0,0,0
"4",58,84,55,2,0,0,0,0,0,0,0,0,0,0,0
"5",17,112,42,3,0,0,0,0,0,0,0,0,0,0,0
"6",61,112,55,3,0,0,0,0,0,3,0,1,0,0,0
"7",86,112,53,3,0,0,0,0,0,0,0,0,0,0,0
"8",21,112,46,3,0,0,0,0,0,0,0,0,0,1,2
"9",90,140,60,4,0,0,0,0,0,0,0,0,0,0,0
"10",43,140,56,4,0,0,0,0,1,0,0,0,0,0,0
"11",50,140,40,4,0,0,0,0,0,0,0,0,0,0,0
"12",44,140,45,4,0,0,0,0,0,0,0,0,0,0,0
"13",12,168,55,5,0,0,0,0,0,0,0,0,0,0,0
"14",63,168,40,5,0,0,0,0,0,0,0,0,0,0,0
"15",39,168,48,5,3,38,5,0,0,0,0,0,0,0,0
"16",27,168,48,5,0,0,0,0,0,0,0,0,0,0,0
"17",45,196,57,6,0,0,0,0,0,0,0,0,0,0,0
"18",13,196,46,6,0,0,0,0,0,0,0,0,0,0,0
"19",16,196,43,6,0,0,0,0,1,0,0,0,0,0,0
"20",29,196,48,6,0,0,0,0,0,0,0,0,0,0,0
"21",40,224,54,7,0,0,0,0,0,0,0,0,0,0,0
"22",93,224,52,7,0,0,0,0,0,0,0,0,0,0,0
"23",5,224,41,7,0,0,0,0,0,0,0,0,0,0,0
"24",94,224,52,7,0,0,0,0,0,0,0,0,0,0,0
"25",49,252,54,8,0,0,0,0,0,0,0,0,0,0,0
"26",33,252,58,8,0,0,0,0,0,0,0,0,0,0,0
"27",100,252,59,8,0,0,0,0,0,0,0,0,0,0,0
"28",60,252,54,8,1,0,0,0,0,0,0,0,0,0,0
"29",97,280,58,9,21,36,0,0,0,0,0,0,0,0,0
"30",3,280,56,9,0,0,0,0,0,0,0,4,5,3,0
"31",74,280,48,9,0,0,0,0,0,0,2,7,3,5,0
"32",25,280,42,9,0,0,0,0,0,0,0,0,0,0,0
"33",95,308,48,10,0,0,0,0,7,20,16,0,0,0,0
"34",83,308,57,10,0,0,0,0,0,0,1,38,18,0,0
"35",69,308,60,10,0,0,0,0,0,0,0,0,0,0,0
"36",32,308,50,10,0,0,0,0,0,0,0,0,0,0,0
"37",47,336,42,11,0,0,0,0,0,0,0,0,16,23,0
"38",23,336,56,11,0,0,0,0,0,8,42,3,0,0,0
"39",78,336,57,11,0,0,0,0,0,0,0,0,0,0,0
"40",9,336,53,11,0,0,0,0,0,0,1,43,7,1,0
"41",56,364,50,12,0,0,0,0,0,0,0,0,0,0,0
"42",81,364,46,12,0,0,0,0,0,0,20,21,1,0,0
"43",4,364,40,12,0,0,0,0,0,0,0,0,0,0,0
"44",82,364,46,12,0,0,0,0,0,0,0,0,0,0,0
