"","SimulationNumber","Node","Community","TrialStatus","DayEnrolled"
"1",62,1,1,0,56
"2",62,2,1,0,56
"3",62,11,1,0,56
"4",62,15,1,0,56
"5",62,17,1,0,56
"6",62,18,1,0,56
"7",62,19,1,0,56
"8",62,22,1,0,56
"9",62,23,1,0,56
"10",62,24,1,0,56
"11",62,25,1,0,56
"12",62,27,1,0,56
"13",62,29,1,0,56
"14",62,31,1,0,56
"15",62,32,1,0,56
"16",62,35,1,0,56
"17",62,38,1,0,56
"18",62,42,1,0,56
"19",62,46,1,0,56
"20",62,47,1,0,56
"21",62,49,1,0,56
"22",62,51,1,0,56
"23",62,52,1,0,56
"24",62,53,1,0,56
"25",62,54,1,0,56
"26",62,55,1,0,56
"27",62,57,1,0,56
"28",62,58,1,0,56
"29",62,59,1,0,56
"30",62,61,1,0,56
"31",62,62,1,0,56
"32",62,63,1,0,56
"33",62,64,1,0,56
"34",62,66,1,0,56
"35",62,68,1,0,56
"36",62,69,1,0,56
"37",62,70,1,0,56
"38",62,71,1,0,56
"39",62,72,1,0,56
"40",62,73,1,0,56
"41",62,75,1,0,56
"42",62,76,1,0,56
"43",62,84,1,0,56
"44",62,86,1,0,56
"45",62,88,1,0,56
"46",62,90,1,0,56
"47",62,94,1,0,56
"48",62,95,1,0,56
"49",62,97,1,0,56
"50",62,98,1,0,56
"51",62,100,1,0,56
"52",62,101,1,0,56
"53",62,102,1,0,56
"54",62,107,1,0,56
"55",62,111,2,1,56
"56",62,113,2,1,56
"57",62,115,2,1,56
"58",62,116,2,1,56
"59",62,119,2,1,56
"60",62,121,2,1,56
"61",62,122,2,1,56
"62",62,123,2,1,56
"63",62,124,2,1,56
"64",62,131,2,1,56
"65",62,137,2,1,56
"66",62,138,2,1,56
"67",62,139,2,1,56
"68",62,140,2,1,56
"69",62,141,2,1,56
"70",62,142,2,1,56
"71",62,143,2,1,56
"72",62,144,2,1,56
"73",62,145,2,1,56
"74",62,146,2,1,56
"75",62,149,2,1,56
"76",62,150,2,1,56
"77",62,151,2,1,56
"78",62,155,2,1,56
"79",62,156,2,1,56
"80",62,157,2,1,56
"81",62,159,2,1,56
"82",62,161,2,1,56
"83",62,162,2,1,56
"84",62,164,2,1,56
"85",62,169,2,1,56
"86",62,171,2,1,56
"87",62,172,2,1,56
"88",62,173,2,1,56
"89",62,174,2,1,56
"90",62,175,2,1,56
"91",62,176,2,1,56
"92",62,177,2,1,56
"93",62,179,2,1,56
"94",62,181,2,1,56
"95",62,182,2,1,56
"96",62,186,2,1,56
"97",62,189,2,1,56
"98",62,190,2,1,56
"99",62,191,2,1,56
"100",62,193,2,1,56
"101",62,194,2,1,56
"102",62,196,2,1,56
"103",62,200,2,1,56
"104",62,205,2,1,56
"105",62,208,2,1,56
"106",62,209,2,1,56
"107",62,210,2,1,56
"108",62,211,2,1,56
"109",62,216,3,0,56
"110",62,217,3,0,56
"111",62,219,3,0,56
"112",62,221,3,0,56
"113",62,222,3,0,56
"114",62,224,3,0,56
"115",62,226,3,0,56
"116",62,227,3,0,56
"117",62,230,3,0,56
"118",62,231,3,0,56
"119",62,232,3,0,56
"120",62,233,3,0,56
"121",62,238,3,0,56
"122",62,240,3,0,56
"123",62,243,3,0,56
"124",62,245,3,0,56
"125",62,246,3,0,56
"126",62,247,3,0,56
"127",62,249,3,0,56
"128",62,253,3,0,56
"129",62,255,3,0,56
"130",62,256,3,0,56
"131",62,257,3,0,56
"132",62,260,3,0,56
"133",62,262,3,0,56
"134",62,263,3,0,56
"135",62,265,3,0,56
"136",62,266,3,0,56
"137",62,273,3,0,56
"138",62,276,3,0,56
"139",62,277,3,0,56
"140",62,278,3,0,56
"141",62,282,3,0,56
"142",62,283,3,0,56
"143",62,285,3,0,56
"144",62,287,3,0,56
"145",62,288,3,0,56
"146",62,289,3,0,56
"147",62,290,3,0,56
"148",62,291,3,0,56
"149",62,296,3,0,56
"150",62,297,3,0,56
"151",62,298,3,0,56
"152",62,299,3,0,56
"153",62,307,3,0,56
"154",62,309,3,0,56
"155",62,311,3,0,56
"156",62,313,3,0,56
"157",62,314,3,0,56
"158",62,315,3,0,56
"159",62,316,3,0,56
"160",62,318,3,0,56
"161",62,319,4,1,56
"162",62,320,4,1,56
"163",62,322,4,1,56
"164",62,325,4,1,56
"165",62,326,4,1,56
"166",62,327,4,1,56
"167",62,329,4,1,56
"168",62,332,4,1,56
"169",62,334,4,1,56
"170",62,335,4,1,56
"171",62,337,4,1,56
"172",62,338,4,1,56
"173",62,340,4,1,56
"174",62,347,4,1,56
"175",62,351,4,1,56
"176",62,352,4,1,56
"177",62,353,4,1,56
"178",62,354,4,1,56
"179",62,356,4,1,56
"180",62,357,4,1,56
"181",62,361,4,1,56
"182",62,364,4,1,56
"183",62,365,4,1,56
"184",62,366,4,1,56
"185",62,367,4,1,56
"186",62,369,4,1,56
"187",62,370,4,1,56
"188",62,372,4,1,56
"189",62,374,4,1,56
"190",62,376,4,1,56
"191",62,378,4,1,56
"192",62,380,4,1,56
"193",62,381,4,1,56
"194",62,382,4,1,56
"195",62,385,4,1,56
"196",62,388,4,1,56
"197",62,389,4,1,56
"198",62,392,4,1,56
"199",62,396,4,1,56
"200",62,397,4,1,56
"201",62,398,4,1,56
"202",62,399,4,1,56
"203",62,400,4,1,56
"204",62,402,4,1,56
"205",62,403,4,1,56
"206",62,404,4,1,56
"207",62,406,4,1,56
"208",62,407,4,1,56
"209",62,409,4,1,56
"210",62,411,4,1,56
"211",62,412,4,1,56
"212",62,421,4,1,56
"213",62,426,5,0,56
"214",62,427,5,0,56
"215",62,428,5,0,56
"216",62,435,5,0,56
"217",62,436,5,0,56
"218",62,439,5,0,56
"219",62,442,5,0,56
"220",62,444,5,0,56
"221",62,447,5,0,56
"222",62,448,5,0,56
"223",62,449,5,0,56
"224",62,451,5,0,56
"225",62,454,5,0,56
"226",62,455,5,0,56
"227",62,461,5,0,56
"228",62,462,5,0,56
"229",62,464,5,0,56
"230",62,467,5,0,56
"231",62,469,5,0,56
"232",62,473,5,0,56
"233",62,474,5,0,56
