"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",40,84,46,2,0,0,0,0,0,0,0,0,0,0,0
"2",72,84,48,2,0,0,0,0,0,0,0,0,0,0,0
"3",27,84,42,2,0,0,0,0,0,0,0,0,0,0,0
"4",59,84,58,2,0,0,0,0,0,0,0,0,0,0,0
"5",32,112,54,3,0,0,0,0,0,0,0,0,0,0,0
"6",93,112,46,3,0,0,0,0,0,0,0,0,0,0,0
"7",70,112,50,3,0,0,0,0,0,0,0,0,0,0,0
"8",5,112,48,3,0,0,0,0,0,0,0,0,0,0,0
"9",81,140,54,4,0,0,2,1,1,2,0,0,0,0,0
"10",24,140,50,4,0,0,1,3,2,1,0,0,0,0,0
"11",45,140,42,4,0,0,0,0,0,0,0,0,0,0,0
"12",69,140,40,4,0,0,0,0,0,0,0,0,0,0,0
"13",75,168,56,5,0,0,0,0,0,0,0,0,0,0,0
"14",97,168,56,5,0,0,7,43,1,0,0,0,0,0,0
"15",21,168,52,5,0,0,0,0,0,0,0,0,0,0,0
"16",3,168,52,5,0,0,0,0,0,0,0,0,0,0,0
"17",49,196,50,6,0,0,1,0,0,0,0,0,0,0,0
"18",90,196,59,6,0,0,0,0,0,0,0,0,0,0,0
"19",36,196,47,6,0,0,0,0,0,0,0,0,0,0,0
"20",74,196,41,6,0,0,0,0,0,0,0,0,0,0,0
"21",85,224,46,7,0,2,32,10,1,0,0,0,0,0,0
"22",4,224,54,7,0,0,0,0,0,0,0,0,0,0,0
"23",46,224,53,7,0,0,0,0,1,14,6,1,0,0,0
"24",47,224,56,7,0,0,0,0,0,0,0,1,2,1,0
"25",78,252,42,8,0,0,0,0,0,0,0,0,0,0,0
"26",87,252,55,8,0,0,0,0,0,0,0,0,0,0,0
"27",79,252,54,8,0,0,0,0,0,0,0,0,0,0,2
"28",20,252,58,8,0,0,0,0,0,0,0,0,0,0,0
"29",73,280,51,9,0,0,0,0,0,0,0,0,0,0,0
"30",88,280,42,9,0,0,0,0,0,0,0,0,0,0,0
"31",62,280,58,9,0,0,0,0,0,0,0,0,0,0,0
"32",91,280,59,9,0,0,0,0,0,0,0,1,0,1,0
"33",18,308,56,10,0,0,0,0,0,0,0,0,0,0,0
"34",19,308,44,10,0,0,0,0,0,0,0,0,0,0,0
"35",67,308,45,10,0,0,0,0,0,0,0,0,0,0,0
"36",12,308,44,10,2,32,10,0,0,0,0,0,0,0,0
"37",16,336,58,11,0,0,0,0,0,0,20,33,4,0,0
"38",52,336,56,11,0,0,0,0,0,0,0,5,45,6,0
"39",44,336,48,11,0,0,0,0,0,0,0,0,0,0,0
"40",43,336,52,11,0,0,0,0,0,0,0,0,0,0,0
"41",34,364,56,12,0,0,0,0,0,0,0,0,0,0,26
"42",60,364,60,12,0,0,0,0,0,0,0,0,0,0,0
"43",56,364,44,12,0,0,0,0,0,0,0,0,0,0,0
"44",64,364,48,12,0,0,0,0,0,0,0,0,0,0,0
