"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",57,84,44,2,0,0,0,0,0,0,0,0,0,0,0
"2",49,84,60,2,0,0,0,0,0,0,0,0,0,0,0
"3",90,84,54,2,0,0,0,0,0,0,0,0,0,0,0
"4",23,84,52,2,0,0,0,0,0,0,0,0,0,0,0
"5",8,112,42,3,0,0,0,0,0,0,0,0,0,0,0
"6",14,112,47,3,0,0,0,0,0,0,0,0,0,0,0
"7",45,112,45,3,0,0,0,0,0,0,0,0,0,0,0
"8",55,112,55,3,0,0,0,0,0,0,0,0,0,0,0
"9",51,140,50,4,0,0,0,0,0,0,0,0,0,0,0
"10",62,140,48,4,2,26,19,0,0,0,0,0,0,0,0
"11",89,140,45,4,0,0,0,0,0,0,0,0,0,0,0
"12",39,140,54,4,0,0,0,0,0,0,0,0,0,0,0
"13",93,168,49,5,0,0,0,0,0,0,0,0,0,0,0
"14",26,168,50,5,0,0,0,0,0,0,0,0,0,0,0
"15",88,168,59,5,0,0,0,0,0,0,0,0,0,0,0
"16",96,168,56,5,0,0,0,0,0,0,0,0,0,0,0
"17",16,196,53,6,0,0,0,0,0,0,0,0,0,0,0
"18",21,196,54,6,0,0,0,0,0,0,0,0,1,5,2
"19",73,196,59,6,0,0,0,0,0,0,0,0,0,0,0
"20",24,196,54,6,0,0,0,0,0,0,0,0,0,0,0
"21",83,224,54,7,0,0,0,4,46,4,0,0,0,0,0
"22",56,224,56,7,0,0,0,0,0,1,9,0,0,0,0
"23",69,224,59,7,0,0,0,0,0,1,7,3,0,0,0
"24",92,224,44,7,0,0,0,0,0,0,0,0,0,0,0
"25",60,252,59,8,0,0,0,0,0,0,0,0,0,0,0
"26",79,252,58,8,0,0,0,0,0,0,0,0,0,0,0
"27",67,252,44,8,0,1,13,27,1,0,0,0,0,0,0
"28",47,252,49,8,0,0,0,0,0,0,0,0,0,0,0
"29",9,280,43,9,0,0,0,0,0,0,0,0,0,0,0
"30",65,280,56,9,0,0,0,0,0,0,0,0,0,0,0
"31",13,280,59,9,0,0,0,0,0,0,0,0,0,0,0
"32",50,280,50,9,0,0,0,0,0,0,0,0,0,0,0
"33",44,308,44,10,0,0,0,0,0,0,0,0,0,0,0
"34",38,308,48,10,0,0,4,33,10,0,0,0,0,0,0
"35",15,308,55,10,0,0,0,0,0,0,0,0,0,0,0
"36",64,308,52,10,0,0,0,0,0,0,0,0,0,0,0
"37",27,336,48,11,0,0,0,0,0,0,0,0,0,0,0
"38",5,336,52,11,0,0,0,0,0,0,0,0,0,0,0
"39",12,336,41,11,0,0,0,0,1,8,25,2,0,0,0
"40",100,336,40,11,0,0,0,0,0,0,0,0,0,7,11
"41",46,364,42,12,0,2,1,9,19,4,2,0,0,0,0
"42",68,364,52,12,0,0,0,0,0,0,0,0,0,0,0
"43",63,364,53,12,0,0,0,0,0,5,34,14,0,0,0
"44",72,364,55,12,0,0,0,0,0,0,2,34,14,0,0
