"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",63,84,46,2,0,0,0,0,0,0,0,0,0,0,0
"2",75,84,50,2,0,0,0,0,0,0,0,0,0,0,0
"3",70,84,48,2,0,0,0,0,0,0,0,0,0,0,0
"4",62,84,55,2,0,0,0,0,1,3,1,2,0,0,0
"5",17,112,43,3,0,0,0,0,0,0,0,0,0,0,0
"6",53,112,44,3,0,0,0,0,0,0,0,0,0,0,0
"7",49,112,59,3,0,0,0,0,0,0,0,1,7,0,0
"8",16,112,56,3,0,0,0,0,0,0,0,0,0,0,0
"9",43,140,51,4,0,0,0,0,0,0,0,0,0,0,0
"10",32,140,50,4,0,0,21,11,0,0,0,0,0,0,0
"11",54,140,44,4,0,0,0,0,0,0,0,1,0,0,0
"12",25,140,46,4,0,0,0,0,0,0,0,0,0,0,0
"13",87,168,52,5,0,0,0,0,0,0,2,1,0,0,0
"14",15,168,58,5,0,0,0,0,0,0,0,0,0,0,0
"15",73,168,54,5,0,0,0,0,0,0,0,0,0,0,0
"16",68,168,42,5,0,0,0,0,0,0,0,1,0,0,0
"17",22,196,60,6,0,0,0,0,0,0,0,0,0,0,0
"18",56,196,56,6,0,0,0,0,0,0,0,0,0,0,0
"19",55,196,42,6,0,0,0,0,0,0,0,0,0,0,0
"20",52,196,50,6,0,0,0,0,0,0,0,0,0,0,0
"21",95,224,55,7,0,0,0,0,0,0,0,0,0,0,0
"22",46,224,53,7,0,0,0,0,0,26,18,0,0,0,0
"23",91,224,56,7,0,0,0,0,0,0,0,0,0,0,0
"24",11,224,45,7,0,0,0,0,0,0,0,0,0,0,0
"25",38,252,42,8,0,0,0,0,0,0,0,0,0,0,0
"26",4,252,58,8,0,0,0,0,0,0,0,0,0,0,0
"27",69,252,42,8,0,0,0,0,0,0,0,0,0,0,0
"28",94,252,58,8,0,0,0,0,0,4,47,3,0,0,0
"29",41,280,42,9,0,0,0,0,0,0,0,0,0,0,0
"30",33,280,46,9,0,0,0,0,0,0,0,0,0,0,0
"31",37,280,50,9,0,0,0,0,0,0,0,0,0,0,0
"32",34,280,45,9,0,0,0,0,0,0,0,0,0,0,0
"33",23,308,58,10,0,0,0,0,0,0,0,0,0,0,0
"34",3,308,60,10,0,0,0,0,0,0,0,4,43,11,0
"35",2,308,46,10,0,0,0,0,0,0,0,0,0,0,0
"36",100,308,60,10,0,0,0,0,0,0,0,0,0,0,0
"37",20,336,59,11,0,0,0,0,0,0,0,0,0,1,3
"38",9,336,44,11,2,27,11,1,0,0,0,0,0,0,0
"39",28,336,59,11,0,0,0,0,0,0,0,0,2,24,17
"40",21,336,60,11,0,0,0,0,1,16,40,3,0,0,0
"41",83,364,45,12,0,0,0,0,1,0,0,1,7,20,10
"42",18,364,47,12,0,0,0,0,0,0,0,0,4,31,9
"43",50,364,57,12,0,0,0,0,0,0,15,39,2,0,0
"44",82,364,45,12,0,0,0,8,28,5,0,0,0,0,0
