"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",99,84,54,2,0,0,0,0,0,0,0,0,0,0,0
"2",94,84,58,2,0,0,0,0,0,0,0,0,0,0,0
"3",77,84,50,2,0,0,0,0,0,0,0,0,0,0,0
"4",67,84,54,2,0,0,0,0,0,0,0,0,0,0,0
"5",46,112,59,3,0,0,0,0,0,0,0,0,0,0,0
"6",56,112,42,3,0,0,0,0,0,1,2,0,0,0,0
"7",1,112,44,3,0,0,0,0,0,0,0,0,0,0,0
"8",87,112,41,3,0,0,0,0,0,0,0,0,0,0,0
"9",21,140,51,4,0,0,0,0,0,0,0,0,0,0,0
"10",92,140,56,4,0,0,0,0,0,0,0,0,0,0,0
"11",49,140,56,4,0,0,0,0,0,0,0,0,0,0,0
"12",88,140,54,4,0,0,0,0,0,0,0,0,0,1,0
"13",33,168,48,5,0,0,0,0,0,1,4,1,0,0,0
"14",97,168,45,5,0,0,0,0,0,0,0,0,0,0,0
"15",89,168,47,5,0,0,0,0,0,0,0,0,0,0,0
"16",69,168,42,5,0,0,0,0,0,0,0,0,0,0,0
"17",60,196,47,6,0,0,0,0,0,0,0,0,0,0,0
"18",83,196,58,6,0,0,0,0,0,0,0,0,0,0,0
"19",24,196,48,6,0,0,0,0,0,0,0,0,0,0,0
"20",93,196,51,6,0,0,1,4,32,7,0,0,0,0,0
"21",59,224,57,7,0,0,0,0,0,0,0,0,0,0,0
"22",27,224,44,7,0,0,0,0,0,0,0,0,0,0,0
"23",32,224,51,7,0,0,0,0,0,0,0,0,0,0,0
"24",50,224,46,7,0,0,0,0,0,0,0,0,0,0,0
"25",68,252,58,8,0,0,0,1,42,14,0,0,0,0,0
"26",25,252,53,8,0,13,38,0,0,0,0,0,0,0,0
"27",61,252,51,8,0,0,0,0,0,0,0,0,0,0,0
"28",43,252,50,8,0,0,0,0,0,0,0,0,0,0,0
"29",65,280,56,9,0,0,0,0,0,0,0,0,0,0,0
"30",98,280,52,9,0,0,0,0,0,0,0,0,0,0,0
"31",39,280,59,9,0,0,0,0,0,0,0,0,0,0,0
"32",7,280,43,9,0,0,0,0,0,0,0,0,0,0,0
"33",23,308,50,10,0,0,0,0,0,0,0,0,0,0,0
"34",44,308,52,10,0,0,0,0,0,0,0,0,0,0,0
"35",28,308,52,10,0,0,0,0,0,0,0,0,0,0,0
"36",5,308,44,10,0,0,0,0,0,0,0,0,0,0,0
"37",10,336,48,11,0,0,0,0,0,0,0,0,0,0,0
"38",78,336,52,11,0,0,0,0,0,0,0,0,0,0,0
"39",80,336,45,11,0,0,0,0,0,0,0,0,0,0,0
"40",84,336,48,11,0,0,0,0,0,14,28,1,0,0,0
"41",31,364,58,12,0,0,0,0,0,0,0,6,51,1,0
"42",12,364,56,12,0,0,0,0,0,0,0,1,0,0,0
"43",95,364,54,12,0,0,0,0,0,0,0,0,0,0,0
"44",57,364,52,12,0,0,0,0,0,0,0,0,0,0,4
