"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",41,84,40,2,0,0,0,0,0,0,0,0,0,0,0
"2",48,84,51,2,0,0,0,0,0,0,0,0,0,0,0
"3",46,84,48,2,0,0,0,0,0,0,0,0,0,0,0
"4",82,84,56,2,0,0,0,0,0,0,0,0,0,0,0
"5",35,112,56,3,0,0,0,0,0,0,0,0,0,0,0
"6",13,112,53,3,0,0,0,0,0,0,0,3,3,0,0
"7",72,112,54,3,0,0,0,0,0,0,0,0,0,0,0
"8",79,112,58,3,0,0,0,0,0,1,0,0,0,0,0
"9",24,140,43,4,0,0,26,11,0,0,0,0,0,0,0
"10",67,140,40,4,0,0,0,0,0,0,0,0,0,0,0
"11",88,140,48,4,0,2,19,4,2,0,0,0,0,0,0
"12",96,140,57,4,0,0,0,3,2,1,0,0,0,0,0
"13",25,168,54,5,0,0,0,0,0,0,0,0,3,4,2
"14",60,168,46,5,0,0,0,0,0,0,0,0,0,0,0
"15",89,168,55,5,0,0,0,0,0,0,0,0,0,0,0
"16",18,168,50,5,0,0,1,30,14,0,0,0,0,0,0
"17",53,196,40,6,0,0,0,0,0,0,0,0,0,0,0
"18",55,196,47,6,0,0,0,0,0,0,0,0,0,0,0
"19",63,196,46,6,0,0,0,7,30,2,0,0,0,0,0
"20",4,196,41,6,0,0,0,0,1,2,0,0,0,0,0
"21",75,224,52,7,0,0,0,0,0,0,0,0,0,0,0
"22",50,224,51,7,0,0,0,0,0,0,0,0,0,0,0
"23",59,224,59,7,0,0,0,0,0,0,0,0,0,0,0
"24",47,224,56,7,0,0,0,0,0,1,0,2,3,0,0
"25",27,252,52,8,0,0,0,0,0,0,0,0,0,0,0
"26",90,252,45,8,0,0,0,0,0,5,24,7,0,0,0
"27",23,252,46,8,0,0,0,0,0,0,0,0,0,0,0
"28",16,252,48,8,0,0,0,0,0,0,13,9,0,0,0
"29",21,280,55,9,0,0,0,0,0,6,47,2,0,0,0
"30",2,280,40,9,0,0,0,0,0,0,0,0,0,0,0
"31",8,280,46,9,0,0,0,0,0,0,0,0,0,0,0
"32",33,280,43,9,11,29,0,0,0,0,0,0,0,0,0
"33",66,308,56,10,0,0,0,0,0,0,0,0,0,0,0
"34",31,308,41,10,0,0,0,0,0,0,0,0,0,0,0
"35",44,308,40,10,0,0,0,0,0,0,0,0,0,0,0
"36",65,308,56,10,0,0,0,0,0,1,34,20,0,0,0
"37",40,336,40,11,0,0,0,0,0,0,0,0,0,0,0
"38",91,336,44,11,0,0,0,5,26,9,2,0,0,0,0
"39",17,336,49,11,0,0,0,0,0,0,0,0,0,0,0
"40",32,336,44,11,0,0,0,0,0,0,0,0,0,0,0
"41",64,364,54,12,0,0,0,0,0,1,35,17,0,0,0
"42",51,364,44,12,0,0,0,0,0,0,0,0,0,0,0
"43",22,364,50,12,0,0,0,0,0,0,0,0,0,0,0
"44",61,364,52,12,0,0,0,0,0,2,37,12,0,0,0
