"","SimulationNumber","InfectedNode","DayInfected","Community","TrialStatus","DayEnrolled"
"1",42,4732,99,48,0,56
"2",42,7805,103,79,0,56
"3",42,4696,105,48,NA,NA
"4",42,4803,105,48,NA,NA
"5",42,4806,105,48,NA,NA
"6",42,4723,106,48,NA,NA
"7",42,4780,106,48,0,56
"8",42,4719,108,48,NA,NA
"9",42,6515,108,66,0,56
"10",42,7816,108,79,NA,NA
"11",42,4794,110,48,NA,NA
"12",42,4795,110,48,NA,NA
"13",42,4712,111,48,0,56
"14",42,4757,112,48,NA,NA
"15",42,4808,112,48,0,56
"16",42,4735,113,48,0,56
"17",42,7852,113,79,0,56
"18",42,4694,114,48,NA,NA
"19",42,4756,114,48,NA,NA
"20",42,6513,114,66,NA,NA
"21",42,7778,114,79,0,56
"22",42,7831,114,79,0,56
"23",42,7842,114,79,NA,NA
"24",42,4695,115,48,0,56
"25",42,4740,115,48,NA,NA
"26",42,4733,116,48,NA,NA
"27",42,6532,116,66,NA,NA
"28",42,4708,117,48,NA,NA
"29",42,4779,117,48,NA,NA
"30",42,4784,117,48,0,56
"31",42,4792,117,48,NA,NA
"32",42,4799,117,48,NA,NA
"33",42,4726,118,48,0,56
"34",42,4767,118,48,0,56
"35",42,4791,118,48,0,56
"36",42,7773,118,79,0,56
"37",42,7799,118,79,NA,NA
"38",42,7825,118,79,NA,NA
"39",42,4705,119,48,0,56
"40",42,4786,119,48,NA,NA
"41",42,4790,119,48,NA,NA
"42",42,7835,119,79,NA,NA
"43",42,7847,119,79,0,56
"44",42,4693,120,48,0,56
"45",42,4722,120,48,NA,NA
"46",42,4745,120,48,NA,NA
"47",42,7782,120,79,0,56
"48",42,7811,120,79,NA,NA
"49",42,4698,121,48,0,56
"50",42,4710,121,48,0,56
"51",42,4721,121,48,NA,NA
"52",42,4744,121,48,NA,NA
"53",42,4764,121,48,NA,NA
"54",42,4774,121,48,0,56
"55",42,4775,121,48,0,56
"56",42,4788,121,48,NA,NA
"57",42,4800,121,48,NA,NA
"58",42,4809,121,48,0,56
"59",42,4702,122,48,NA,NA
"60",42,4711,122,48,0,56
"61",42,4759,122,48,0,56
"62",42,4773,122,48,0,56
"63",42,7776,122,79,0,56
"64",42,7786,122,79,NA,NA
"65",42,7854,122,79,NA,NA
"66",42,4747,123,48,NA,NA
"67",42,4750,123,48,NA,NA
"68",42,4752,123,48,NA,NA
"69",42,4785,123,48,0,56
"70",42,4789,123,48,0,56
"71",42,4810,123,48,0,56
"72",42,6508,124,66,NA,NA
"73",42,7810,124,79,NA,NA
"74",42,7828,124,79,0,56
"75",42,3417,125,34,0,56
"76",42,4716,125,48,NA,NA
"77",42,4730,125,48,0,56
"78",42,4734,125,48,0,56
"79",42,4736,125,48,0,56
"80",42,4742,125,48,0,56
"81",42,4743,125,48,0,56
"82",42,4755,125,48,0,56
"83",42,4761,125,48,NA,NA
"84",42,4762,125,48,0,56
"85",42,4796,125,48,NA,NA
"86",42,6576,125,66,0,56
"87",42,7777,125,79,NA,NA
"88",42,7784,125,79,0,56
"89",42,7829,125,79,0,56
"90",42,4720,126,48,NA,NA
"91",42,4754,126,48,NA,NA
"92",42,7809,126,79,NA,NA
"93",42,7827,126,79,0,56
"94",42,7837,126,79,NA,NA
"95",42,7858,126,79,NA,NA
