"","SimulationNumber","Node","Community","TrialStatus","DayEnrolled"
"1",72,3,1,0,56
"2",72,4,1,0,56
"3",72,11,1,0,56
"4",72,14,1,0,56
"5",72,15,1,0,56
"6",72,16,1,0,56
"7",72,18,1,0,56
"8",72,20,1,0,56
"9",72,22,1,0,56
"10",72,23,1,0,56
"11",72,27,1,0,56
"12",72,30,1,0,56
"13",72,32,1,0,56
"14",72,34,1,0,56
"15",72,38,1,0,56
"16",72,41,1,0,56
"17",72,42,1,0,56
"18",72,45,1,0,56
"19",72,46,1,0,56
"20",72,47,1,0,56
"21",72,48,1,0,56
"22",72,49,1,0,56
"23",72,50,1,0,56
"24",72,55,1,0,56
"25",72,58,1,0,56
"26",72,60,1,0,56
"27",72,61,1,0,56
"28",72,63,1,0,56
"29",72,64,1,0,56
"30",72,65,1,0,56
"31",72,66,1,0,56
"32",72,67,1,0,56
"33",72,68,1,0,56
"34",72,69,1,0,56
"35",72,70,1,0,56
"36",72,71,1,0,56
"37",72,72,1,0,56
"38",72,73,1,0,56
"39",72,74,1,0,56
"40",72,76,1,0,56
"41",72,83,2,0,56
"42",72,87,2,0,56
"43",72,88,2,0,56
"44",72,89,2,0,56
"45",72,91,2,0,56
"46",72,98,2,0,56
"47",72,100,2,0,56
"48",72,101,2,0,56
"49",72,102,2,0,56
"50",72,103,2,0,56
"51",72,104,2,0,56
"52",72,108,2,0,56
"53",72,110,2,0,56
"54",72,113,2,0,56
"55",72,118,2,0,56
"56",72,120,2,0,56
"57",72,125,2,0,56
"58",72,126,2,0,56
"59",72,128,2,0,56
"60",72,129,2,0,56
"61",72,131,2,0,56
"62",72,134,2,0,56
"63",72,136,2,0,56
"64",72,137,2,0,56
"65",72,138,2,0,56
"66",72,141,2,0,56
"67",72,142,2,0,56
"68",72,143,2,0,56
"69",72,147,2,0,56
"70",72,150,2,0,56
"71",72,151,2,0,56
"72",72,153,2,0,56
"73",72,155,2,0,56
"74",72,158,2,0,56
"75",72,159,2,0,56
"76",72,160,2,0,56
"77",72,161,2,0,56
"78",72,162,2,0,56
"79",72,163,2,0,56
"80",72,164,2,0,56
"81",72,165,2,0,56
"82",72,166,2,0,56
"83",72,167,2,0,56
"84",72,171,2,0,56
"85",72,172,2,0,56
"86",72,177,2,0,56
"87",72,178,2,0,56
"88",72,179,2,0,56
"89",72,180,2,0,56
"90",72,185,2,0,56
"91",72,187,2,0,56
"92",72,188,2,0,56
"93",72,189,2,0,56
"94",72,190,2,0,56
"95",72,192,2,0,56
"96",72,193,2,0,56
"97",72,195,2,0,56
"98",72,196,2,0,56
"99",72,198,2,0,56
"100",72,203,3,1,56
"101",72,205,3,1,56
"102",72,206,3,1,56
"103",72,209,3,1,56
"104",72,211,3,1,56
"105",72,214,3,1,56
"106",72,217,3,1,56
"107",72,219,3,1,56
"108",72,222,3,1,56
"109",72,226,3,1,56
"110",72,228,3,1,56
"111",72,229,3,1,56
"112",72,230,3,1,56
"113",72,231,3,1,56
"114",72,233,3,1,56
"115",72,234,3,1,56
"116",72,236,3,1,56
"117",72,239,3,1,56
"118",72,241,3,1,56
"119",72,242,3,1,56
"120",72,244,3,1,56
"121",72,245,3,1,56
"122",72,248,3,1,56
"123",72,250,3,1,56
"124",72,251,3,1,56
"125",72,252,3,1,56
"126",72,253,3,1,56
"127",72,254,3,1,56
"128",72,256,3,1,56
"129",72,257,3,1,56
"130",72,260,3,1,56
"131",72,262,3,1,56
"132",72,266,3,1,56
"133",72,271,3,1,56
"134",72,273,3,1,56
"135",72,274,3,1,56
"136",72,277,3,1,56
"137",72,278,3,1,56
"138",72,280,3,1,56
"139",72,284,3,1,56
"140",72,288,3,1,56
"141",72,289,3,1,56
"142",72,291,3,1,56
"143",72,292,3,1,56
"144",72,293,3,1,56
"145",72,294,3,1,56
"146",72,295,3,1,56
"147",72,297,3,1,56
"148",72,298,3,1,56
"149",72,300,3,1,56
"150",72,302,3,1,56
"151",72,303,3,1,56
