"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",71,84,42,2,0,0,0,0,0,0,0,0,0,0,0
"2",12,84,41,2,0,0,0,0,0,0,0,0,0,0,0
"3",8,84,44,2,0,0,0,0,1,0,0,0,0,0,0
"4",64,84,48,2,0,0,0,0,0,0,0,0,0,0,0
"5",70,112,44,3,0,0,0,0,0,0,0,0,0,0,0
"6",44,112,44,3,0,0,0,0,0,0,0,0,0,0,0
"7",90,112,54,3,0,0,0,0,1,1,2,0,0,0,0
"8",84,112,55,3,0,0,0,0,0,0,0,0,0,0,0
"9",26,140,42,4,0,0,0,0,0,0,0,0,0,0,0
"10",39,140,44,4,0,0,0,0,0,0,0,0,0,0,0
"11",6,140,54,4,0,0,0,0,0,0,0,0,0,0,0
"12",27,140,58,4,0,0,0,0,0,0,0,0,0,0,0
"13",61,168,40,5,0,0,0,1,0,0,0,0,0,0,0
"14",17,168,60,5,0,0,0,0,0,0,0,0,0,0,0
"15",21,168,54,5,0,0,0,0,0,0,0,0,0,0,0
"16",5,168,46,5,0,0,0,0,0,0,0,0,0,0,0
"17",15,196,54,6,0,0,0,0,0,0,0,0,0,0,0
"18",7,196,42,6,0,0,0,0,0,0,0,0,0,0,0
"19",13,196,48,6,0,0,13,27,4,0,0,0,0,0,0
"20",75,196,48,6,0,0,0,0,0,0,0,0,0,0,0
"21",77,224,54,7,0,0,0,1,7,40,3,0,0,0,0
"22",9,224,58,7,0,0,0,0,0,0,0,0,0,0,0
"23",51,224,52,7,0,0,0,0,0,11,19,1,0,0,0
"24",60,224,41,7,0,0,0,2,24,10,1,0,0,0,0
"25",3,252,48,8,0,0,0,2,29,14,1,0,0,0,0
"26",33,252,54,8,0,0,0,0,0,1,11,9,0,0,0
"27",29,252,41,8,0,0,0,0,0,2,15,5,1,0,0
"28",14,252,56,8,0,0,0,0,0,5,18,12,0,0,0
"29",100,280,46,9,0,0,0,0,0,0,0,0,0,0,0
"30",87,280,44,9,0,0,0,0,0,18,14,5,1,0,0
"31",36,280,56,9,0,0,0,0,19,36,0,0,0,0,0
"32",28,280,52,9,0,0,0,0,0,0,0,0,0,0,0
"33",24,308,51,10,0,0,2,0,0,29,18,0,0,0,0
"34",97,308,52,10,0,0,0,0,0,0,0,0,0,0,0
"35",55,308,58,10,0,0,0,0,0,0,0,0,0,0,0
"36",35,308,44,10,0,0,0,0,0,0,0,0,0,0,0
"37",98,336,56,11,0,0,0,5,43,7,0,0,0,0,0
"38",96,336,58,11,0,0,0,0,0,0,2,31,23,1,0
"39",20,336,46,11,0,0,0,0,0,0,0,0,0,0,0
"40",93,336,52,11,0,0,1,0,0,0,0,0,0,5,8
"41",50,364,52,12,0,0,0,0,0,0,0,1,3,18,25
"42",25,364,54,12,0,0,0,0,0,0,0,0,2,34,16
"43",66,364,56,12,0,0,0,0,0,1,17,37,0,0,0
"44",65,364,59,12,0,0,0,2,39,16,0,0,0,0,0
