"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",40,84,42,2,0,0,0,0,0,0,0,0,0,0,0
"2",49,84,46,2,0,0,0,0,0,0,0,0,0,0,0
"3",12,84,40,2,0,0,0,0,0,0,0,0,0,0,0
"4",37,84,51,2,0,0,0,0,0,0,0,0,0,0,0
"5",28,112,52,3,0,0,0,0,0,0,0,0,0,0,0
"6",67,112,56,3,0,0,0,0,0,0,0,0,0,0,0
"7",15,112,57,3,0,0,0,0,0,0,0,0,0,0,0
"8",17,112,42,3,1,19,8,0,0,0,0,0,0,0,0
"9",26,140,47,4,0,0,0,0,0,0,0,0,0,0,0
"10",30,140,48,4,0,0,0,0,0,0,0,0,0,0,0
"11",42,140,42,4,0,0,0,0,0,0,0,0,0,0,0
"12",89,140,44,4,0,0,0,0,0,0,0,0,0,0,0
"13",34,168,50,5,0,0,0,0,0,0,0,0,0,0,0
"14",32,168,58,5,0,0,0,0,0,2,2,0,0,0,0
"15",9,168,46,5,0,0,0,0,0,0,1,0,0,0,0
"16",46,168,54,5,0,0,0,0,0,0,0,0,0,0,0
"17",87,196,54,6,0,0,0,0,0,0,0,0,0,0,0
"18",52,196,58,6,0,0,0,0,0,0,0,0,0,0,0
"19",31,196,58,6,0,0,0,0,0,0,0,0,0,0,0
"20",86,196,50,6,0,0,0,0,0,0,0,0,0,0,0
"21",90,224,56,7,0,0,0,0,0,0,0,0,0,0,0
"22",73,224,58,7,0,0,0,0,0,0,0,0,0,0,0
"23",74,224,50,7,0,0,3,26,16,1,0,0,0,0,0
"24",75,224,43,7,0,0,0,0,0,0,0,0,0,0,0
"25",51,252,44,8,0,0,0,0,0,0,0,0,0,0,0
"26",64,252,50,8,0,0,0,0,0,0,0,0,0,0,1
"27",100,252,44,8,0,0,0,0,0,0,0,0,0,0,0
"28",93,252,53,8,0,0,0,0,0,0,0,0,0,0,0
"29",78,280,48,9,0,0,0,0,2,0,0,8,4,0,0
"30",65,280,46,9,0,0,1,8,30,6,0,0,0,0,0
"31",16,280,54,9,0,0,0,0,0,0,0,0,0,0,0
"32",4,280,54,9,0,0,0,0,0,0,0,0,0,0,0
"33",20,308,43,10,0,0,0,0,0,0,0,0,0,0,0
"34",99,308,51,10,0,0,0,0,0,0,6,28,14,1,0
"35",38,308,53,10,0,0,0,0,0,0,0,0,0,0,0
"36",77,308,45,10,0,0,1,15,22,3,0,0,0,0,0
"37",14,336,51,11,0,0,0,0,1,0,0,0,0,0,0
"38",81,336,48,11,0,0,0,0,0,2,22,19,1,0,0
"39",62,336,51,11,0,0,0,0,0,0,0,0,0,0,0
"40",72,336,42,11,0,0,0,3,12,25,1,0,0,0,0
"41",24,364,56,12,0,0,0,4,45,6,0,0,0,0,0
"42",54,364,50,12,0,0,0,0,0,0,6,23,19,1,0
"43",98,364,48,12,0,0,0,0,0,0,0,1,5,29,7
"44",25,364,52,12,0,0,0,0,0,0,0,0,0,0,0
