"","SimulationNumber","Node","Community","TrialStatus","DayEnrolled"
"1",77,1,1,0,56
"2",77,2,1,0,56
"3",77,8,1,0,56
"4",77,9,1,0,56
"5",77,11,1,0,56
"6",77,15,1,0,56
"7",77,17,1,0,56
"8",77,22,1,0,56
"9",77,24,1,0,56
"10",77,25,1,0,56
"11",77,27,1,0,56
"12",77,28,1,0,56
"13",77,30,1,0,56
"14",77,31,1,0,56
"15",77,32,1,0,56
"16",77,34,1,0,56
"17",77,37,1,0,56
"18",77,40,1,0,56
"19",77,42,1,0,56
"20",77,45,1,0,56
"21",77,46,1,0,56
"22",77,48,1,0,56
"23",77,50,1,0,56
"24",77,51,1,0,56
"25",77,52,1,0,56
"26",77,53,1,0,56
"27",77,55,1,0,56
"28",77,57,1,0,56
"29",77,58,1,0,56
"30",77,59,1,0,56
"31",77,60,1,0,56
"32",77,62,1,0,56
"33",77,63,1,0,56
"34",77,64,1,0,56
"35",77,65,1,0,56
"36",77,66,1,0,56
"37",77,67,1,0,56
"38",77,68,1,0,56
"39",77,70,1,0,56
"40",77,71,1,0,56
"41",77,72,1,0,56
"42",77,78,1,0,56
"43",77,81,1,0,56
"44",77,82,1,0,56
"45",77,84,1,0,56
"46",77,86,1,0,56
"47",77,92,1,0,56
"48",77,95,1,0,56
"49",77,96,1,0,56
"50",77,97,1,0,56
"51",77,98,1,0,56
"52",77,100,1,0,56
"53",77,101,1,0,56
"54",77,109,1,0,56
"55",77,110,2,0,56
"56",77,112,2,0,56
"57",77,116,2,0,56
"58",77,117,2,0,56
"59",77,122,2,0,56
"60",77,125,2,0,56
"61",77,126,2,0,56
"62",77,127,2,0,56
"63",77,128,2,0,56
"64",77,129,2,0,56
"65",77,132,2,0,56
"66",77,133,2,0,56
"67",77,135,2,0,56
"68",77,136,2,0,56
"69",77,137,2,0,56
"70",77,139,2,0,56
"71",77,140,2,0,56
"72",77,142,2,0,56
"73",77,143,2,0,56
"74",77,145,2,0,56
"75",77,147,2,0,56
"76",77,148,2,0,56
"77",77,149,2,0,56
"78",77,153,2,0,56
"79",77,154,2,0,56
"80",77,155,2,0,56
"81",77,156,2,0,56
"82",77,157,2,0,56
"83",77,160,2,0,56
"84",77,164,2,0,56
"85",77,167,2,0,56
"86",77,168,2,0,56
"87",77,171,2,0,56
"88",77,172,2,0,56
"89",77,173,2,0,56
"90",77,174,2,0,56
"91",77,175,2,0,56
"92",77,176,2,0,56
"93",77,178,2,0,56
"94",77,179,2,0,56
"95",77,183,2,0,56
"96",77,187,2,0,56
"97",77,189,2,0,56
"98",77,190,2,0,56
"99",77,191,2,0,56
"100",77,195,2,0,56
"101",77,199,2,0,56
"102",77,201,2,0,56
"103",77,202,2,0,56
"104",77,208,2,0,56
"105",77,211,2,0,56
"106",77,212,2,0,56
"107",77,215,2,0,56
"108",77,216,2,0,56
"109",77,218,3,1,56
"110",77,219,3,1,56
"111",77,220,3,1,56
"112",77,225,3,1,56
"113",77,227,3,1,56
"114",77,228,3,1,56
"115",77,231,3,1,56
"116",77,235,3,1,56
"117",77,236,3,1,56
"118",77,237,3,1,56
"119",77,238,3,1,56
"120",77,239,3,1,56
"121",77,240,3,1,56
"122",77,242,3,1,56
"123",77,246,3,1,56
"124",77,248,3,1,56
"125",77,252,3,1,56
"126",77,253,3,1,56
"127",77,256,3,1,56
"128",77,260,3,1,56
"129",77,262,3,1,56
"130",77,263,3,1,56
"131",77,265,3,1,56
"132",77,267,3,1,56
"133",77,268,3,1,56
"134",77,270,3,1,56
"135",77,272,3,1,56
"136",77,275,3,1,56
"137",77,277,3,1,56
"138",77,279,3,1,56
"139",77,280,3,1,56
"140",77,281,3,1,56
"141",77,283,3,1,56
"142",77,285,3,1,56
"143",77,287,3,1,56
"144",77,288,3,1,56
"145",77,289,3,1,56
"146",77,290,3,1,56
"147",77,291,3,1,56
"148",77,293,3,1,56
"149",77,294,3,1,56
"150",77,296,3,1,56
"151",77,299,3,1,56
"152",77,301,3,1,56
"153",77,303,3,1,56
"154",77,305,3,1,56
"155",77,307,3,1,56
"156",77,309,3,1,56
"157",77,310,3,1,56
"158",77,313,3,1,56
"159",77,314,3,1,56
"160",77,315,3,1,56
"161",77,316,3,1,56
"162",77,317,3,1,56
"163",77,319,3,1,56
"164",77,320,3,1,56
"165",77,327,3,1,56
"166",77,329,3,1,56
"167",77,331,3,1,56
"168",77,334,3,1,56
"169",77,336,4,0,56
"170",77,339,4,0,56
"171",77,340,4,0,56
"172",77,342,4,0,56
"173",77,343,4,0,56
"174",77,344,4,0,56
"175",77,345,4,0,56
"176",77,348,4,0,56
"177",77,349,4,0,56
"178",77,350,4,0,56
"179",77,351,4,0,56
"180",77,353,4,0,56
"181",77,355,4,0,56
"182",77,356,4,0,56
"183",77,358,4,0,56
"184",77,363,4,0,56
"185",77,364,4,0,56
"186",77,365,4,0,56
"187",77,366,4,0,56
"188",77,368,4,0,56
"189",77,369,4,0,56
"190",77,370,4,0,56
"191",77,372,4,0,56
"192",77,376,4,0,56
"193",77,378,4,0,56
"194",77,382,4,0,56
"195",77,383,4,0,56
"196",77,384,4,0,56
"197",77,387,4,0,56
"198",77,389,4,0,56
"199",77,393,4,0,56
"200",77,395,4,0,56
"201",77,399,4,0,56
"202",77,403,4,0,56
"203",77,406,4,0,56
"204",77,407,4,0,56
"205",77,408,4,0,56
"206",77,410,4,0,56
"207",77,411,4,0,56
"208",77,412,4,0,56
"209",77,417,4,0,56
"210",77,418,4,0,56
