"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",74,84,49,2,0,0,0,0,0,0,0,0,0,0,0
"2",48,84,45,2,0,0,0,0,0,0,0,0,0,0,0
"3",64,84,52,2,0,0,0,0,0,0,0,0,3,2,0
"4",95,84,56,2,0,0,0,0,1,0,0,0,0,0,0
"5",36,112,50,3,0,0,0,0,0,0,0,0,0,0,0
"6",59,112,42,3,0,0,0,0,0,0,0,0,0,0,0
"7",18,112,50,3,0,0,0,0,0,0,0,0,0,0,0
"8",38,112,46,3,0,0,0,0,0,0,0,0,0,0,0
"9",44,140,46,4,0,0,0,0,0,0,0,0,0,1,0
"10",42,140,42,4,0,0,0,0,0,0,0,0,0,0,0
"11",49,140,58,4,0,0,0,0,0,0,0,0,0,0,0
"12",56,140,50,4,0,0,0,0,0,0,0,0,0,0,0
"13",17,168,43,5,0,0,0,0,0,0,0,0,0,0,0
"14",12,168,45,5,0,0,0,0,0,0,1,1,1,0,0
"15",28,168,56,5,0,0,0,0,0,0,0,0,0,0,0
"16",11,168,48,5,0,1,2,31,10,0,0,0,0,0,0
"17",60,196,55,6,0,0,0,0,0,0,0,0,0,0,1
"18",5,196,48,6,0,0,0,0,0,0,0,0,0,0,0
"19",86,196,59,6,0,0,0,0,0,0,0,0,0,0,0
"20",97,196,55,6,0,0,0,0,0,0,0,0,0,0,0
"21",43,224,46,7,0,7,31,6,1,0,0,0,0,0,0
"22",19,224,48,7,0,0,0,0,0,0,0,0,0,0,0
"23",23,224,51,7,0,0,9,38,2,0,0,0,0,0,0
"24",62,224,56,7,0,0,0,0,0,0,0,0,0,0,0
"25",61,252,57,8,0,0,0,0,0,0,11,11,1,0,0
"26",92,252,40,8,0,0,0,0,0,0,0,0,0,0,0
"27",30,252,44,8,0,0,0,0,0,0,0,0,0,0,0
"28",52,252,58,8,0,0,0,0,0,0,22,14,1,0,0
"29",41,280,60,9,0,0,0,0,0,0,0,0,0,0,0
"30",82,280,58,9,0,0,0,0,0,0,0,0,0,0,0
"31",39,280,56,9,0,0,0,1,0,0,0,0,0,0,0
"32",87,280,42,9,0,0,0,0,0,0,0,0,0,0,0
"33",76,308,58,10,0,0,0,0,0,0,0,0,1,0,0
"34",80,308,44,10,0,0,0,0,2,19,18,1,0,0,0
"35",4,308,43,10,0,0,0,0,0,0,0,0,0,0,0
"36",99,308,54,10,0,0,0,0,0,0,0,0,0,0,0
"37",9,336,56,11,0,0,0,0,0,0,0,0,0,0,0
"38",50,336,44,11,0,0,0,0,0,0,0,0,0,0,0
"39",75,336,42,11,0,0,0,0,0,0,0,0,0,0,0
"40",71,336,54,11,0,0,0,0,0,0,0,0,0,0,0
"41",32,364,42,12,0,0,0,0,0,0,0,0,0,0,0
"42",100,364,42,12,0,0,0,0,0,0,0,0,0,0,0
"43",53,364,43,12,0,0,0,0,0,0,0,0,0,0,0
"44",1,364,52,12,0,0,0,0,0,0,0,0,0,0,0
