"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",19,84,48,2,0,0,0,0,0,0,0,0,0,0,0
"2",56,84,44,2,0,0,0,0,0,0,0,0,0,0,0
"3",82,84,44,2,0,0,0,0,0,0,0,0,0,0,0
"4",18,84,52,2,0,0,0,0,0,0,0,0,0,0,0
"5",62,112,60,3,3,40,10,0,0,0,0,0,0,0,0
"6",34,112,43,3,0,0,0,0,0,0,0,0,0,0,0
"7",93,112,47,3,0,0,0,0,0,0,0,0,0,0,0
"8",71,112,58,3,0,0,0,0,0,0,0,0,3,1,0
"9",70,140,54,4,0,0,0,0,0,0,0,0,0,0,0
"10",89,140,57,4,0,0,0,1,0,0,0,0,0,0,0
"11",76,140,40,4,0,0,0,0,0,0,0,0,0,0,0
"12",13,140,56,4,0,0,0,0,0,0,0,0,0,0,0
"13",59,168,52,5,0,0,0,0,0,0,0,0,0,0,0
"14",10,168,56,5,0,0,0,0,0,0,0,0,0,0,0
"15",32,168,41,5,0,0,0,0,0,0,0,0,0,0,0
"16",90,168,56,5,0,0,0,2,5,6,1,0,0,0,0
"17",51,196,42,6,0,0,0,0,0,0,0,0,0,0,0
"18",14,196,44,6,0,0,0,0,5,2,1,0,0,0,0
"19",5,196,44,6,0,0,0,0,0,0,0,0,0,0,0
"20",98,196,48,6,0,0,0,0,2,7,0,0,0,0,0
"21",50,224,58,7,0,0,0,0,10,47,0,0,0,0,0
"22",11,224,60,7,0,0,0,0,0,0,0,0,0,0,0
"23",8,224,47,7,0,0,0,0,0,0,0,0,0,0,0
"24",17,224,54,7,0,0,0,0,0,0,0,0,0,2,1
"25",41,252,60,8,0,0,0,0,0,0,0,0,0,0,0
"26",72,252,52,8,0,0,0,0,0,1,21,14,0,0,0
"27",31,252,42,8,0,0,0,0,0,0,0,0,0,0,0
"28",95,252,40,8,0,0,0,0,0,16,19,2,0,0,0
"29",77,280,57,9,0,0,0,0,0,0,0,0,0,0,0
"30",87,280,45,9,0,0,0,0,0,4,35,4,1,0,0
"31",7,280,48,9,0,10,36,2,0,0,0,0,0,0,0
"32",25,280,60,9,0,0,0,0,0,0,0,0,0,0,0
"33",67,308,60,10,0,0,0,0,0,0,0,0,0,0,0
"34",57,308,51,10,0,0,0,0,0,0,0,0,0,0,0
"35",43,308,48,10,0,0,0,0,0,0,0,0,0,0,0
"36",28,308,60,10,0,0,0,0,0,0,0,0,0,0,0
"37",44,336,52,11,0,0,0,0,0,0,0,0,0,11,9
"38",58,336,46,11,0,0,0,1,26,16,0,0,0,0,0
"39",24,336,42,11,0,0,0,0,1,13,23,1,0,0,0
"40",91,336,48,11,0,0,0,0,0,0,0,0,0,0,0
"41",60,364,46,12,0,0,0,0,0,0,0,0,0,0,0
"42",30,364,54,12,0,0,0,0,0,0,0,0,0,14,36
"43",94,364,46,12,0,0,0,0,0,0,0,0,0,0,0
"44",35,364,48,12,0,0,0,0,0,0,0,0,0,0,0
