"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",80,84,42,2,0,0,0,0,0,0,0,0,0,0,0
"2",31,84,52,2,0,0,0,0,0,0,0,0,0,0,0
"3",63,84,58,2,0,0,0,0,0,0,0,0,0,0,1
"4",1,84,60,2,0,0,0,0,0,0,0,0,0,0,0
"5",92,112,45,3,0,0,0,0,0,0,0,0,0,0,0
"6",6,112,48,3,0,0,0,0,0,0,1,0,0,0,0
"7",50,112,48,3,0,0,0,0,0,0,0,0,0,2,1
"8",99,112,42,3,0,0,0,0,0,0,0,0,0,0,0
"9",90,140,44,4,0,0,0,0,2,0,3,0,0,0,0
"10",64,140,58,4,0,0,0,0,0,0,0,0,0,0,0
"11",85,140,46,4,0,0,0,0,0,0,0,0,0,0,0
"12",55,140,52,4,0,0,0,0,0,0,0,0,0,0,0
"13",84,168,45,5,0,0,0,0,0,0,0,0,0,0,0
"14",38,168,44,5,0,0,0,0,0,0,0,0,0,0,0
"15",100,168,41,5,0,0,0,0,0,0,0,0,0,0,0
"16",61,168,40,5,0,0,0,7,6,0,0,0,0,0,0
"17",26,196,50,6,0,0,0,0,0,0,0,0,0,0,0
"18",69,196,42,6,0,0,0,0,3,3,2,0,0,0,0
"19",27,196,56,6,0,0,0,0,0,0,0,0,0,0,0
"20",40,196,51,6,0,0,0,0,0,0,0,0,0,0,0
"21",29,224,45,7,0,0,0,0,0,0,0,0,0,0,0
"22",78,224,43,7,0,0,0,0,0,0,0,0,0,0,0
"23",2,224,44,7,0,0,0,0,0,0,0,0,0,0,0
"24",41,224,46,7,0,0,0,0,0,0,0,0,0,0,0
"25",86,252,42,8,0,0,0,0,0,0,0,0,0,0,0
"26",9,252,46,8,0,0,0,0,0,0,0,0,0,0,0
"27",53,252,50,8,0,0,0,0,0,0,2,0,1,0,0
"28",4,252,48,8,0,0,0,0,0,0,1,1,1,1,0
"29",44,280,55,9,0,0,0,0,0,0,0,0,0,0,0
"30",42,280,40,9,0,0,0,0,0,0,0,1,0,1,0
"31",35,280,45,9,0,0,0,0,0,3,20,19,2,0,0
"32",72,280,53,9,0,0,0,1,9,42,1,0,0,0,0
"33",36,308,40,10,0,0,0,0,0,0,0,0,0,0,0
"34",20,308,50,10,0,0,0,0,0,0,0,0,0,0,0
"35",18,308,44,10,0,0,0,0,0,0,0,0,0,0,0
"36",98,308,50,10,0,4,27,13,1,0,0,0,0,0,0
"37",83,336,58,11,0,0,4,35,17,0,0,0,0,0,0
"38",97,336,58,11,0,6,49,3,0,0,0,0,0,0,0
"39",70,336,50,11,0,0,0,0,3,24,22,1,0,0,0
"40",14,336,44,11,0,0,0,0,0,0,0,0,0,0,0
"41",58,364,46,12,0,0,0,0,0,2,20,22,0,0,0
"42",95,364,50,12,0,0,0,0,0,0,0,3,10,34,0
"43",71,364,54,12,0,0,0,0,0,0,5,38,11,0,0
"44",89,364,45,12,0,0,0,0,0,0,0,0,0,0,0
