"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",99,84,44,2,0,0,0,0,0,0,0,0,0,0,0
"2",18,84,58,2,6,11,0,0,0,0,0,0,0,0,0
"3",92,84,46,2,0,0,0,0,0,0,0,0,0,0,0
"4",37,84,55,2,0,0,0,0,0,0,0,0,0,0,0
"5",78,112,43,3,0,0,0,0,0,0,0,0,0,0,0
"6",93,112,40,3,0,0,0,0,0,0,0,1,0,0,0
"7",73,112,46,3,0,1,0,0,0,0,0,0,0,0,0
"8",21,112,41,3,0,0,0,0,0,0,0,0,0,0,0
"9",8,140,46,4,0,0,0,0,0,0,0,0,1,1,0
"10",4,140,52,4,4,39,7,0,0,0,0,0,0,0,0
"11",30,140,48,4,0,0,0,0,0,0,0,0,0,0,0
"12",83,140,55,4,0,0,0,0,0,0,0,0,0,0,0
"13",20,168,45,5,0,0,0,0,0,0,0,0,0,0,0
"14",38,168,56,5,0,0,0,0,0,0,0,0,0,0,0
"15",41,168,52,5,0,0,0,0,0,0,0,0,0,0,0
"16",27,168,54,5,0,0,0,0,0,0,0,0,0,0,0
"17",90,196,59,6,0,11,42,3,0,0,0,0,0,0,0
"18",40,196,56,6,0,0,0,0,4,1,1,0,0,0,0
"19",2,196,48,6,0,0,0,0,0,0,0,0,0,0,0
"20",46,196,53,6,0,0,0,0,0,0,0,0,0,0,0
"21",28,224,50,7,0,0,0,2,29,18,0,0,0,0,0
"22",65,224,44,7,0,0,0,0,0,0,0,0,0,0,0
"23",44,224,55,7,0,0,0,0,0,0,0,0,0,0,0
"24",6,224,59,7,0,0,0,0,0,0,2,2,0,0,0
"25",57,252,56,8,0,0,0,0,0,0,0,0,0,4,4
"26",68,252,60,8,0,0,0,0,0,0,0,1,0,2,2
"27",60,252,55,8,0,0,0,0,0,0,0,0,0,0,0
"28",80,252,55,8,0,0,0,0,0,0,0,0,0,0,0
"29",42,280,50,9,0,2,18,24,1,0,0,0,0,0,0
"30",51,280,48,9,0,0,0,0,0,0,0,0,0,0,0
"31",97,280,49,9,0,0,0,0,0,0,0,0,0,0,0
"32",26,280,44,9,0,1,0,0,2,15,16,5,0,0,0
"33",33,308,59,10,0,0,0,0,0,0,0,0,0,0,0
"34",24,308,44,10,0,0,0,0,0,0,0,0,0,0,0
"35",66,308,40,10,0,0,0,0,0,0,0,0,0,0,0
"36",70,308,58,10,0,0,0,0,0,0,0,0,0,0,0
"37",53,336,44,11,0,0,0,1,10,30,1,0,0,0,0
"38",71,336,48,11,0,0,0,0,0,0,0,0,0,0,0
"39",9,336,46,11,0,0,0,0,0,0,0,0,0,0,0
"40",63,336,54,11,0,7,42,4,0,0,0,0,0,0,0
"41",23,364,50,12,0,0,0,1,0,0,0,0,0,0,0
"42",25,364,44,12,0,0,0,0,0,0,0,0,0,0,0
"43",91,364,47,12,0,0,2,38,5,0,0,0,0,0,0
"44",98,364,42,12,0,0,0,0,0,0,0,0,0,0,0
