"","SimulationNumber","InfectedNode","DayInfected","Community","TrialStatus","DayEnrolled"
"1",57,5096,83,52,NA,NA
"2",57,5145,87,52,NA,NA
"3",57,5073,92,52,NA,NA
"4",57,5122,93,52,NA,NA
"5",57,5101,95,52,NA,NA
"6",57,5139,95,52,0,56
"7",57,7450,95,75,NA,NA
"8",57,5120,99,52,NA,NA
"9",57,5080,100,52,NA,NA
"10",57,5100,100,52,NA,NA
"11",57,5124,100,52,0,56
"12",57,5130,100,52,NA,NA
"13",57,5140,100,52,NA,NA
"14",57,5082,101,52,NA,NA
"15",57,5147,101,52,NA,NA
"16",57,7462,101,75,NA,NA
"17",57,5085,102,52,NA,NA
"18",57,5102,102,52,NA,NA
"19",57,5118,102,52,0,56
"20",57,5086,103,52,NA,NA
"21",57,5119,103,52,NA,NA
"22",57,5131,103,52,NA,NA
"23",57,7456,104,75,NA,NA
"24",57,5104,105,52,0,56
"25",57,7487,106,75,0,56
"26",57,5065,107,52,NA,NA
"27",57,5076,107,52,0,56
"28",57,5143,107,52,NA,NA
"29",57,5144,107,52,0,56
"30",57,5092,108,52,NA,NA
"31",57,5093,108,52,NA,NA
"32",57,5112,108,52,0,56
"33",57,5113,108,52,NA,NA
"34",57,7513,108,75,NA,NA
"35",57,5069,109,52,0,56
"36",57,5107,109,52,0,56
"37",57,5137,109,52,NA,NA
"38",57,7469,109,75,NA,NA
"39",57,7504,109,75,NA,NA
"40",57,5094,110,52,0,56
"41",57,5095,110,52,0,56
"42",57,7432,110,75,0,56
"43",57,5071,111,52,0,56
"44",57,5084,111,52,NA,NA
"45",57,5106,111,52,0,56
"46",57,5135,111,52,0,56
"47",57,7442,111,75,NA,NA
"48",57,7499,111,75,0,56
"49",57,7505,111,75,0,56
"50",57,5129,112,52,NA,NA
"51",57,5074,113,52,NA,NA
"52",57,5079,113,52,0,56
"53",57,5087,113,52,NA,NA
"54",57,5116,113,52,0,56
"55",57,5125,113,52,0,56
"56",57,5132,113,52,NA,NA
"57",57,5089,114,52,0,56
"58",57,5133,114,52,0,56
"59",57,5136,114,52,NA,NA
"60",57,7446,114,75,0,56
"61",57,7498,114,75,0,56
"62",57,7511,114,75,0,56
"63",57,5064,115,52,0,56
"64",57,5105,115,52,0,56
"65",57,5115,115,52,NA,NA
"66",57,5123,115,52,0,56
"67",57,5127,115,52,NA,NA
"68",57,5138,115,52,NA,NA
"69",57,5110,116,52,0,56
"70",57,7431,116,75,0,56
"71",57,5090,117,52,0,56
"72",57,7457,117,75,0,56
"73",57,7477,117,75,0,56
"74",57,5070,118,52,NA,NA
"75",57,5097,118,52,0,56
"76",57,5134,118,52,0,56
"77",57,7480,118,75,NA,NA
"78",57,5066,119,52,0,56
"79",57,5099,119,52,0,56
"80",57,5111,119,52,0,56
"81",57,5117,119,52,0,56
"82",57,7427,119,75,NA,NA
"83",57,7447,119,75,NA,NA
"84",57,7461,119,75,0,56
"85",57,5072,120,52,0,56
"86",57,5075,120,52,NA,NA
"87",57,5098,120,52,0,56
"88",57,5108,120,52,0,56
"89",57,5114,120,52,0,56
"90",57,5126,120,52,NA,NA
"91",57,7478,120,75,NA,NA
"92",57,7486,120,75,NA,NA
"93",57,7512,120,75,0,56
"94",57,7438,121,75,0,56
"95",57,5077,123,52,0,56
"96",57,5081,123,52,NA,NA
"97",57,5148,123,52,0,56
"98",57,7467,123,75,NA,NA
"99",57,5091,124,52,NA,NA
"100",57,5103,124,52,NA,NA
"101",57,7430,124,75,NA,NA
"102",57,7476,124,75,NA,NA
"103",57,7483,124,75,NA,NA
"104",57,5078,125,52,0,56
"105",57,5088,125,52,NA,NA
"106",57,7439,125,75,0,56
"107",57,7440,125,75,NA,NA
"108",57,7474,126,75,NA,NA
"109",57,5109,127,52,NA,NA
"110",57,7443,127,75,0,56
"111",57,7455,127,75,0,56
"112",57,7482,127,75,NA,NA
"113",57,7506,127,75,0,56
"114",57,5121,128,52,0,56
"115",57,7464,128,75,NA,NA
"116",57,7497,128,75,NA,NA
"117",57,7514,128,75,0,56
"118",57,7452,129,75,0,56
"119",57,7484,129,75,0,56
"120",57,7491,129,75,NA,NA
"121",57,7433,130,75,NA,NA
