"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",68,84,42,2,0,0,0,0,0,0,0,0,0,0,0
"2",66,84,47,2,0,0,0,0,0,0,0,0,0,0,0
"3",14,84,52,2,0,0,0,0,0,0,0,0,0,0,0
"4",69,84,46,2,3,3,2,1,0,0,0,0,0,0,0
"5",49,112,40,3,23,12,0,0,0,0,0,0,0,0,0
"6",58,112,53,3,0,0,0,0,0,0,0,0,0,0,0
"7",40,112,56,3,0,0,0,0,0,0,0,0,0,0,0
"8",94,112,42,3,0,0,0,0,0,0,0,0,0,0,0
"9",44,140,42,4,0,0,0,0,0,0,0,0,0,0,0
"10",10,140,47,4,0,0,0,0,0,0,0,0,0,0,0
"11",33,140,46,4,0,0,0,0,0,0,0,1,1,0,0
"12",25,140,52,4,0,0,12,11,0,0,0,0,0,0,0
"13",71,168,49,5,0,0,0,0,0,0,0,0,0,0,0
"14",4,168,52,5,0,0,0,0,0,0,0,0,0,0,0
"15",82,168,40,5,0,0,0,0,0,0,0,0,0,0,0
"16",27,168,46,5,0,0,0,0,0,0,0,0,0,0,0
"17",11,196,50,6,0,0,0,0,0,0,0,0,0,0,0
"18",8,196,48,6,0,0,0,0,0,0,0,0,0,0,0
"19",86,196,60,6,0,0,0,0,0,0,0,0,0,0,0
"20",97,196,55,6,0,0,0,0,0,0,0,0,0,0,0
"21",76,224,41,7,0,0,5,25,7,0,0,0,0,0,0
"22",53,224,48,7,0,0,0,0,0,0,0,0,0,0,0
"23",32,224,56,7,0,0,0,0,0,0,0,0,0,0,0
"24",2,224,54,7,0,0,0,0,0,0,0,0,0,0,0
"25",24,252,49,8,0,0,0,0,0,0,0,0,0,0,0
"26",21,252,46,8,0,0,0,0,0,0,0,0,0,0,0
"27",35,252,56,8,0,0,0,0,0,0,0,0,0,0,0
"28",52,252,40,8,0,0,0,1,0,0,0,0,0,0,0
"29",83,280,60,9,0,0,0,0,0,0,1,38,15,0,0
"30",48,280,47,9,0,0,0,0,0,0,0,0,0,0,0
"31",100,280,59,9,0,0,3,17,35,1,0,0,0,0,0
"32",89,280,60,9,0,0,0,0,1,51,7,1,0,0,0
"33",84,308,50,10,0,0,0,0,0,0,0,0,0,0,0
"34",50,308,42,10,0,0,0,0,0,0,0,5,21,7,0
"35",98,308,50,10,2,28,17,1,0,0,0,0,0,0,0
"36",15,308,58,10,0,0,0,0,0,0,0,0,0,0,0
"37",6,336,48,11,0,0,0,0,0,0,0,0,0,0,0
"38",75,336,42,11,0,0,0,0,0,0,0,0,0,0,0
"39",36,336,59,11,0,0,0,0,0,0,0,0,0,0,0
"40",67,336,50,11,0,0,0,0,0,0,0,0,1,6,5
"41",38,364,48,12,0,0,0,0,0,0,0,0,0,0,0
"42",59,364,50,12,0,0,0,0,0,0,0,17,27,3,0
"43",47,364,41,12,0,0,0,0,0,0,0,0,0,6,25
"44",30,364,50,12,0,0,0,0,0,0,0,0,0,6,43
