"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",64,84,52,2,0,0,0,0,0,0,0,0,0,0,0
"2",85,84,52,2,0,0,0,0,0,0,0,0,0,0,0
"3",56,84,56,2,0,0,0,0,0,0,0,0,0,0,0
"4",53,84,46,2,0,0,0,0,0,0,0,0,0,0,0
"5",45,112,55,3,0,0,0,0,0,0,0,0,0,0,0
"6",7,112,41,3,0,0,0,0,0,0,0,0,0,0,0
"7",58,112,44,3,0,0,0,0,0,0,0,0,0,0,0
"8",100,112,40,3,0,0,0,0,0,0,0,0,0,0,0
"9",89,140,42,4,0,0,0,0,0,0,0,0,0,0,0
"10",21,140,41,4,0,0,0,0,0,0,0,0,0,0,0
"11",95,140,49,4,0,0,0,0,0,0,0,0,0,0,0
"12",47,140,41,4,0,0,0,0,0,0,0,0,0,0,0
"13",33,168,54,5,0,0,0,3,6,0,0,0,0,0,0
"14",73,168,46,5,0,0,0,0,0,0,1,0,0,0,0
"15",71,168,50,5,0,0,0,0,0,0,0,0,0,0,0
"16",75,168,43,5,0,0,0,0,0,5,2,0,0,0,0
"17",48,196,54,6,0,0,0,0,0,0,0,0,0,0,0
"18",60,196,47,6,0,0,0,0,0,0,0,0,0,0,0
"19",20,196,41,6,0,0,0,0,0,0,0,0,0,0,0
"20",51,196,41,6,0,0,0,0,0,0,1,0,0,0,0
"21",78,224,44,7,0,0,0,0,0,0,0,0,0,0,0
"22",11,224,46,7,0,0,0,0,0,0,0,0,0,0,0
"23",96,224,42,7,0,0,0,0,1,0,0,0,0,0,0
"24",62,224,40,7,0,0,0,0,0,0,0,0,0,0,0
"25",79,252,42,8,0,0,0,0,0,0,0,0,0,0,0
"26",90,252,44,8,0,0,0,0,0,0,0,0,0,0,0
"27",70,252,58,8,0,0,0,0,0,0,0,0,0,0,0
"28",91,252,53,8,0,0,0,0,0,0,0,0,0,0,0
"29",14,280,42,9,0,0,0,0,0,0,0,0,0,0,0
"30",83,280,53,9,0,0,0,0,0,0,0,0,0,0,0
"31",72,280,46,9,0,0,0,0,0,0,0,0,0,0,0
"32",34,280,50,9,0,0,0,0,0,0,0,0,0,0,0
"33",24,308,54,10,0,0,0,0,0,0,0,0,0,0,0
"34",99,308,52,10,1,2,37,11,0,0,0,0,0,0,0
"35",46,308,44,10,0,0,0,0,0,0,1,19,16,1,0
"36",57,308,52,10,0,0,0,0,0,0,0,0,0,0,0
"37",9,336,40,11,0,0,0,0,0,0,0,0,0,0,0
"38",28,336,57,11,0,0,0,0,0,0,0,0,0,0,0
"39",38,336,54,11,0,0,0,0,1,0,0,0,0,0,0
"40",17,336,56,11,0,2,30,20,2,0,0,0,0,0,0
"41",31,364,40,12,0,0,0,0,0,0,0,0,15,25,0
"42",98,364,52,12,0,0,0,0,0,0,0,0,0,0,0
"43",19,364,48,12,0,0,0,0,0,0,0,0,0,0,0
"44",65,364,48,12,0,0,0,0,0,0,0,0,0,0,0
