"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",29,84,48,2,0,0,0,0,0,0,0,0,0,0,0
"2",78,84,58,2,0,0,0,0,0,0,0,0,0,0,0
"3",9,84,56,2,0,0,0,0,0,0,0,0,0,0,0
"4",5,84,52,2,0,0,0,0,0,0,0,0,0,0,0
"5",77,112,43,3,0,0,0,0,0,0,0,0,0,1,0
"6",82,112,42,3,0,0,0,0,0,0,0,0,1,1,0
"7",13,112,54,3,0,0,0,0,0,0,0,0,0,0,0
"8",92,112,44,3,0,0,0,0,0,0,0,0,0,0,0
"9",6,140,46,4,0,0,0,0,0,0,0,0,0,0,0
"10",15,140,60,4,0,0,0,0,0,0,0,0,0,0,0
"11",30,140,56,4,0,0,0,0,0,0,0,0,0,0,0
"12",65,140,48,4,0,1,12,11,1,0,0,0,0,0,0
"13",89,168,42,5,0,0,0,0,0,0,0,0,0,0,0
"14",98,168,58,5,0,0,0,0,0,0,0,0,0,0,0
"15",75,168,56,5,0,0,0,0,0,0,0,0,0,0,0
"16",49,168,54,5,0,0,0,0,0,0,0,0,0,0,0
"17",85,196,53,6,0,0,0,1,39,9,0,0,0,0,0
"18",38,196,59,6,0,0,0,0,0,0,0,0,0,0,1
"19",83,196,50,6,0,0,0,0,0,0,0,0,0,0,0
"20",48,196,56,6,0,0,0,0,0,0,0,0,0,0,0
"21",8,224,60,7,0,0,0,0,0,0,0,0,0,0,0
"22",27,224,50,7,0,0,0,0,0,0,0,0,0,0,0
"23",60,224,44,7,0,0,0,0,0,0,0,0,0,0,0
"24",70,224,44,7,0,0,0,0,0,0,0,0,0,0,0
"25",47,252,40,8,0,0,0,0,0,0,0,0,0,0,0
"26",20,252,40,8,0,0,0,0,0,0,0,0,0,0,0
"27",18,252,48,8,0,0,0,0,0,0,1,0,0,0,0
"28",76,252,43,8,0,0,0,0,0,0,0,0,0,0,0
"29",100,280,60,9,0,0,0,0,0,0,0,0,0,0,0
"30",23,280,40,9,0,0,0,0,8,21,8,0,0,0,0
"31",79,280,54,9,0,0,0,0,0,0,0,0,0,0,0
"32",35,280,40,9,0,0,0,0,0,0,0,0,0,0,0
"33",84,308,54,10,0,0,0,0,0,0,0,0,0,0,0
"34",56,308,48,10,0,0,0,0,0,0,0,0,0,0,0
"35",72,308,52,10,0,0,0,0,0,1,0,0,0,0,0
"36",31,308,51,10,0,0,0,0,0,0,0,0,0,0,0
"37",41,336,51,11,0,0,0,0,0,0,0,0,0,0,0
"38",32,336,55,11,54,1,0,0,0,0,0,0,0,0,0
"39",68,336,46,11,0,0,0,0,0,0,0,0,0,0,1
"40",44,336,52,11,0,0,0,0,0,0,0,0,0,0,0
"41",71,364,55,12,0,0,0,0,0,0,0,0,0,0,0
"42",81,364,40,12,0,0,0,0,0,0,0,0,0,0,0
"43",58,364,60,12,0,0,0,0,0,0,0,3,49,7,0
"44",55,364,42,12,0,0,0,1,7,25,8,0,0,0,0
