"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",7,84,45,2,0,0,0,0,0,0,0,0,0,0,0
"2",89,84,49,2,0,0,0,0,0,0,0,0,0,0,0
"3",70,84,54,2,0,0,0,0,0,0,0,0,0,0,0
"4",6,84,59,2,0,0,0,0,0,0,0,0,0,0,0
"5",68,112,54,3,0,0,0,0,0,0,0,0,0,0,0
"6",44,112,53,3,0,0,0,0,0,0,0,0,0,0,0
"7",22,112,60,3,0,0,0,0,0,0,0,0,0,0,0
"8",100,112,50,3,0,0,0,0,0,0,0,0,0,0,0
"9",52,140,60,4,0,0,0,0,0,0,0,0,0,0,0
"10",40,140,53,4,0,0,0,0,0,0,0,0,0,0,0
"11",54,140,42,4,0,0,0,0,0,0,0,0,0,0,0
"12",92,140,46,4,0,0,0,0,0,0,0,0,0,0,0
"13",26,168,45,5,0,0,0,0,0,0,0,0,0,0,0
"14",88,168,48,5,0,0,0,0,0,0,0,0,0,0,0
"15",21,168,56,5,0,0,0,0,0,0,0,0,0,0,0
"16",31,168,51,5,0,0,0,0,0,0,0,0,0,0,0
"17",12,196,48,6,0,0,0,0,0,0,0,0,0,0,0
"18",87,196,44,6,0,0,0,0,0,0,0,0,0,0,0
"19",24,196,46,6,0,0,0,0,0,0,0,0,0,0,0
"20",55,196,59,6,0,0,0,0,0,0,0,0,0,0,0
"21",62,224,53,7,0,0,0,0,0,0,0,0,0,0,0
"22",65,224,50,7,0,0,0,0,0,0,0,0,0,0,0
"23",64,224,41,7,0,0,0,2,0,14,7,0,0,0,0
"24",72,224,56,7,0,0,0,0,0,0,0,0,0,0,0
"25",4,252,45,8,0,0,0,0,1,3,37,0,0,0,0
"26",98,252,53,8,0,0,0,0,0,0,0,0,0,0,0
"27",80,252,46,8,0,0,0,0,0,0,0,0,0,0,0
"28",23,252,52,8,0,0,0,0,0,0,0,0,0,0,0
"29",96,280,47,9,0,0,1,35,9,0,0,0,0,0,0
"30",37,280,41,9,0,0,0,0,0,0,0,0,0,0,0
"31",63,280,41,9,0,2,19,17,0,0,0,0,0,0,0
"32",60,280,52,9,0,0,0,0,0,0,0,0,0,0,0
"33",34,308,50,10,0,0,0,1,0,0,0,0,0,0,0
"34",94,308,50,10,0,0,0,0,0,0,0,0,0,0,0
"35",95,308,54,10,0,0,0,0,0,0,0,0,0,0,0
"36",35,308,47,10,0,0,1,20,21,1,0,0,0,0,0
"37",2,336,42,11,0,0,0,0,0,0,0,0,0,0,0
"38",81,336,59,11,0,0,0,0,0,0,0,0,0,0,0
"39",76,336,46,11,0,0,0,0,0,0,0,0,0,0,0
"40",28,336,45,11,0,0,0,0,0,0,0,0,0,0,0
"41",79,364,58,12,0,0,0,16,36,3,0,0,0,0,0
"42",59,364,50,12,0,0,0,0,0,0,0,0,0,0,0
"43",47,364,51,12,0,0,1,0,1,6,42,1,0,0,0
"44",71,364,42,12,0,0,0,0,0,0,0,0,0,0,0
