"","SimulationNumber","Node","Community","TrialStatus","DayEnrolled"
"1",85,1,1,0,56
"2",85,3,1,0,56
"3",85,4,1,0,56
"4",85,6,1,0,56
"5",85,7,1,0,56
"6",85,8,1,0,56
"7",85,10,1,0,56
"8",85,11,1,0,56
"9",85,13,1,0,56
"10",85,15,1,0,56
"11",85,16,1,0,56
"12",85,17,1,0,56
"13",85,21,1,0,56
"14",85,22,1,0,56
"15",85,24,1,0,56
"16",85,25,1,0,56
"17",85,26,1,0,56
"18",85,27,1,0,56
"19",85,29,1,0,56
"20",85,30,1,0,56
"21",85,38,1,0,56
"22",85,39,1,0,56
"23",85,40,1,0,56
"24",85,43,1,0,56
"25",85,44,1,0,56
"26",85,47,1,0,56
"27",85,53,1,0,56
"28",85,54,1,0,56
"29",85,59,1,0,56
"30",85,62,1,0,56
"31",85,65,1,0,56
"32",85,67,1,0,56
"33",85,68,1,0,56
"34",85,69,1,0,56
"35",85,71,1,0,56
"36",85,74,1,0,56
"37",85,75,1,0,56
"38",85,76,1,0,56
"39",85,78,1,0,56
"40",85,82,1,0,56
"41",85,83,1,0,56
"42",85,84,1,0,56
"43",85,87,1,0,56
"44",85,88,1,0,56
"45",85,91,2,0,56
"46",85,93,2,0,56
"47",85,95,2,0,56
"48",85,96,2,0,56
"49",85,99,2,0,56
"50",85,102,2,0,56
"51",85,104,2,0,56
"52",85,105,2,0,56
"53",85,108,2,0,56
"54",85,110,2,0,56
"55",85,113,2,0,56
"56",85,115,2,0,56
"57",85,120,2,0,56
"58",85,123,2,0,56
"59",85,124,2,0,56
"60",85,125,2,0,56
"61",85,128,2,0,56
"62",85,130,2,0,56
"63",85,131,2,0,56
"64",85,134,2,0,56
"65",85,136,2,0,56
"66",85,137,2,0,56
"67",85,138,2,0,56
"68",85,139,2,0,56
"69",85,141,2,0,56
"70",85,142,2,0,56
"71",85,143,2,0,56
"72",85,145,2,0,56
"73",85,146,2,0,56
"74",85,147,2,0,56
"75",85,150,2,0,56
"76",85,153,2,0,56
"77",85,154,2,0,56
"78",85,159,2,0,56
"79",85,160,2,0,56
"80",85,161,2,0,56
"81",85,163,2,0,56
"82",85,164,2,0,56
"83",85,167,2,0,56
"84",85,169,2,0,56
"85",85,170,2,0,56
"86",85,173,2,0,56
"87",85,174,2,0,56
"88",85,178,2,0,56
"89",85,179,2,0,56
"90",85,180,2,0,56
"91",85,183,3,0,56
"92",85,185,3,0,56
"93",85,187,3,0,56
"94",85,189,3,0,56
"95",85,190,3,0,56
"96",85,193,3,0,56
"97",85,194,3,0,56
"98",85,196,3,0,56
"99",85,198,3,0,56
"100",85,200,3,0,56
"101",85,202,3,0,56
"102",85,204,3,0,56
"103",85,205,3,0,56
"104",85,209,3,0,56
"105",85,210,3,0,56
"106",85,211,3,0,56
"107",85,212,3,0,56
"108",85,213,3,0,56
"109",85,215,3,0,56
"110",85,216,3,0,56
"111",85,219,3,0,56
"112",85,220,3,0,56
"113",85,223,3,0,56
"114",85,226,3,0,56
"115",85,228,3,0,56
"116",85,230,3,0,56
"117",85,231,3,0,56
"118",85,233,3,0,56
"119",85,234,3,0,56
"120",85,235,3,0,56
"121",85,237,3,0,56
"122",85,238,3,0,56
"123",85,243,3,0,56
"124",85,246,3,0,56
"125",85,247,3,0,56
"126",85,249,3,0,56
"127",85,250,3,0,56
"128",85,251,3,0,56
"129",85,252,3,0,56
"130",85,253,3,0,56
"131",85,255,3,0,56
"132",85,261,3,0,56
"133",85,263,3,0,56
"134",85,266,3,0,56
"135",85,268,3,0,56
"136",85,273,3,0,56
"137",85,276,3,0,56
"138",85,277,3,0,56
"139",85,278,3,0,56
"140",85,279,3,0,56
"141",85,282,4,0,56
"142",85,283,4,0,56
"143",85,284,4,0,56
"144",85,290,4,0,56
"145",85,292,4,0,56
"146",85,293,4,0,56
"147",85,294,4,0,56
"148",85,295,4,0,56
"149",85,297,4,0,56
"150",85,298,4,0,56
"151",85,302,4,0,56
"152",85,303,4,0,56
"153",85,304,4,0,56
"154",85,308,4,0,56
"155",85,311,4,0,56
"156",85,312,4,0,56
"157",85,317,4,0,56
"158",85,320,4,0,56
"159",85,321,4,0,56
"160",85,322,4,0,56
"161",85,326,4,0,56
"162",85,330,4,0,56
"163",85,335,4,0,56
"164",85,337,4,0,56
"165",85,338,4,0,56
"166",85,340,4,0,56
"167",85,344,4,0,56
"168",85,347,4,0,56
"169",85,348,4,0,56
"170",85,349,4,0,56
"171",85,351,4,0,56
"172",85,354,4,0,56
"173",85,356,4,0,56
"174",85,357,4,0,56
"175",85,360,4,0,56
"176",85,361,4,0,56
"177",85,365,4,0,56
"178",85,368,4,0,56
"179",85,369,4,0,56
"180",85,372,4,0,56
"181",85,373,4,0,56
"182",85,375,4,0,56
"183",85,376,4,0,56
"184",85,378,4,0,56
"185",85,380,4,0,56
"186",85,381,4,0,56
"187",85,382,4,0,56
"188",85,384,4,0,56
"189",85,385,4,0,56
"190",85,386,4,0,56
"191",85,387,4,0,56
"192",85,388,4,0,56
"193",85,389,4,0,56
"194",85,390,4,0,56
"195",85,391,4,0,56
"196",85,392,4,0,56
"197",85,396,4,0,56
"198",85,397,4,0,56
"199",85,398,4,0,56
"200",85,399,4,0,56
"201",85,400,5,1,56
"202",85,401,5,1,56
"203",85,402,5,1,56
"204",85,403,5,1,56
"205",85,405,5,1,56
"206",85,406,5,1,56
"207",85,409,5,1,56
"208",85,410,5,1,56
"209",85,411,5,1,56
"210",85,414,5,1,56
"211",85,415,5,1,56
"212",85,417,5,1,56
"213",85,421,5,1,56
"214",85,422,5,1,56
"215",85,423,5,1,56
"216",85,425,5,1,56
"217",85,426,5,1,56
"218",85,427,5,1,56
"219",85,430,5,1,56
"220",85,432,5,1,56
"221",85,433,5,1,56
"222",85,435,5,1,56
"223",85,436,5,1,56
"224",85,440,5,1,56
"225",85,441,5,1,56
"226",85,442,5,1,56
"227",85,444,5,1,56
"228",85,446,5,1,56
"229",85,451,5,1,56
"230",85,454,5,1,56
"231",85,460,5,1,56
"232",85,461,5,1,56
"233",85,462,5,1,56
"234",85,463,5,1,56
"235",85,466,5,1,56
"236",85,469,5,1,56
"237",85,470,5,1,56
"238",85,472,5,1,56
"239",85,473,5,1,56
"240",85,478,5,1,56
"241",85,480,5,1,56
"242",85,482,5,1,56
"243",85,483,5,1,56
"244",85,486,5,1,56
"245",85,489,5,1,56
"246",85,491,5,1,56
"247",85,492,5,1,56
"248",85,494,5,1,56
"249",85,495,5,1,56
"250",85,497,5,1,56
"251",85,501,5,1,56
"252",85,502,5,1,56
"253",85,504,6,1,56
"254",85,505,6,1,56
"255",85,506,6,1,56
"256",85,508,6,1,56
"257",85,509,6,1,56
"258",85,511,6,1,56
"259",85,513,6,1,56
"260",85,515,6,1,56
"261",85,519,6,1,56
"262",85,520,6,1,56
"263",85,527,6,1,56
"264",85,528,6,1,56
