"","SimulationNumber","Node","Community","TrialStatus","DayEnrolled"
"1",4,1,1,0,56
"2",4,4,1,0,56
"3",4,6,1,0,56
"4",4,7,1,0,56
"5",4,8,1,0,56
"6",4,12,1,0,56
"7",4,15,1,0,56
"8",4,17,1,0,56
"9",4,19,1,0,56
"10",4,22,1,0,56
"11",4,24,1,0,56
"12",4,26,1,0,56
"13",4,27,1,0,56
"14",4,29,1,0,56
"15",4,33,1,0,56
"16",4,34,1,0,56
"17",4,37,1,0,56
"18",4,40,1,0,56
"19",4,45,1,0,56
"20",4,48,1,0,56
"21",4,49,1,0,56
"22",4,50,1,0,56
"23",4,51,1,0,56
"24",4,55,1,0,56
"25",4,58,1,0,56
"26",4,59,1,0,56
"27",4,61,1,0,56
"28",4,62,1,0,56
"29",4,63,1,0,56
"30",4,65,1,0,56
"31",4,66,1,0,56
"32",4,68,1,0,56
"33",4,69,1,0,56
"34",4,71,1,0,56
"35",4,73,1,0,56
"36",4,74,1,0,56
"37",4,76,1,0,56
"38",4,79,1,0,56
"39",4,80,1,0,56
"40",4,81,1,0,56
"41",4,84,1,0,56
"42",4,88,1,0,56
"43",4,89,1,0,56
"44",4,90,1,0,56
"45",4,92,1,0,56
"46",4,93,1,0,56
"47",4,98,1,0,56
"48",4,100,1,0,56
"49",4,101,1,0,56
"50",4,103,1,0,56
"51",4,106,1,0,56
"52",4,107,1,0,56
"53",4,109,1,0,56
"54",4,111,1,0,56
"55",4,112,1,0,56
"56",4,113,1,0,56
"57",4,114,1,0,56
"58",4,115,1,0,56
"59",4,119,2,0,56
"60",4,121,2,0,56
"61",4,123,2,0,56
"62",4,124,2,0,56
"63",4,126,2,0,56
"64",4,127,2,0,56
"65",4,132,2,0,56
"66",4,133,2,0,56
"67",4,135,2,0,56
"68",4,136,2,0,56
"69",4,137,2,0,56
"70",4,138,2,0,56
"71",4,141,2,0,56
"72",4,143,2,0,56
"73",4,144,2,0,56
"74",4,145,2,0,56
"75",4,146,2,0,56
"76",4,147,2,0,56
"77",4,148,2,0,56
"78",4,152,2,0,56
"79",4,153,2,0,56
"80",4,154,2,0,56
"81",4,155,2,0,56
"82",4,157,2,0,56
"83",4,163,2,0,56
"84",4,164,2,0,56
"85",4,167,2,0,56
"86",4,169,2,0,56
"87",4,172,2,0,56
"88",4,174,2,0,56
"89",4,176,2,0,56
"90",4,181,2,0,56
"91",4,182,2,0,56
"92",4,183,2,0,56
"93",4,184,2,0,56
"94",4,187,2,0,56
"95",4,190,2,0,56
"96",4,196,2,0,56
"97",4,197,2,0,56
"98",4,200,2,0,56
"99",4,201,2,0,56
"100",4,203,2,0,56
"101",4,207,2,0,56
"102",4,208,2,0,56
"103",4,210,2,0,56
"104",4,212,2,0,56
"105",4,217,2,0,56
"106",4,218,2,0,56
"107",4,219,2,0,56
"108",4,220,2,0,56
"109",4,222,2,0,56
"110",4,223,2,0,56
"111",4,224,2,0,56
"112",4,225,2,0,56
"113",4,226,2,0,56
"114",4,227,2,0,56
"115",4,230,2,0,56
"116",4,231,2,0,56
"117",4,233,3,0,56
"118",4,234,3,0,56
"119",4,235,3,0,56
"120",4,236,3,0,56
"121",4,237,3,0,56
"122",4,238,3,0,56
"123",4,240,3,0,56
"124",4,241,3,0,56
"125",4,243,3,0,56
"126",4,244,3,0,56
"127",4,245,3,0,56
"128",4,246,3,0,56
"129",4,247,3,0,56
"130",4,254,3,0,56
"131",4,262,3,0,56
"132",4,263,3,0,56
"133",4,264,3,0,56
"134",4,265,3,0,56
"135",4,268,3,0,56
"136",4,271,3,0,56
"137",4,273,3,0,56
"138",4,276,3,0,56
"139",4,277,3,0,56
"140",4,280,3,0,56
"141",4,281,3,0,56
"142",4,283,3,0,56
"143",4,284,3,0,56
"144",4,285,3,0,56
"145",4,288,3,0,56
"146",4,291,3,0,56
"147",4,292,3,0,56
"148",4,293,3,0,56
"149",4,295,3,0,56
"150",4,297,3,0,56
"151",4,298,3,0,56
"152",4,299,3,0,56
"153",4,304,3,0,56
"154",4,307,3,0,56
"155",4,308,3,0,56
"156",4,310,3,0,56
"157",4,311,3,0,56
