"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",17,84,58,2,0,0,0,0,0,0,0,0,0,0,0
"2",82,84,44,2,0,0,0,0,0,0,0,0,0,0,0
"3",93,84,52,2,0,0,0,0,0,0,0,0,0,0,0
"4",67,84,52,2,0,0,0,0,0,0,0,0,0,0,0
"5",78,112,60,3,0,0,0,0,0,0,0,0,0,0,0
"6",86,112,46,3,0,0,0,0,0,0,0,0,0,0,0
"7",87,112,54,3,0,0,0,0,0,0,0,0,0,0,0
"8",4,112,58,3,0,0,0,0,0,0,0,0,0,0,0
"9",70,140,41,4,0,0,0,0,0,0,0,0,0,0,0
"10",57,140,54,4,0,0,0,0,0,0,0,0,0,0,0
"11",58,140,49,4,0,0,0,0,0,0,0,0,0,0,0
"12",26,140,42,4,0,0,0,0,0,0,0,0,0,0,0
"13",19,168,44,5,0,0,0,0,0,0,0,0,0,0,0
"14",83,168,50,5,0,0,0,0,0,0,0,0,0,2,0
"15",66,168,56,5,0,0,4,47,2,0,0,0,0,0,0
"16",3,168,58,5,0,0,0,0,0,0,0,0,3,4,0
"17",31,196,47,6,0,0,0,0,0,0,0,0,0,0,0
"18",100,196,44,6,0,6,30,5,0,0,0,0,0,0,0
"19",47,196,54,6,0,0,0,0,0,0,0,0,0,0,0
"20",63,196,42,6,0,0,0,0,0,0,0,0,0,0,0
"21",89,224,58,7,0,0,0,1,8,44,4,0,0,0,0
"22",34,224,49,7,0,0,0,0,0,0,0,0,0,0,0
"23",73,224,40,7,0,0,5,27,2,1,0,0,0,0,0
"24",50,224,54,7,0,0,0,0,0,5,5,1,0,0,0
"25",37,252,46,8,0,0,0,4,33,9,0,0,0,0,0
"26",85,252,51,8,0,0,0,0,0,0,0,1,0,0,0
"27",52,252,48,8,0,0,0,0,0,0,0,0,0,0,0
"28",13,252,40,8,0,0,0,0,0,0,4,2,0,0,0
"29",97,280,45,9,0,0,0,0,3,7,22,11,0,0,0
"30",65,280,42,9,0,0,0,0,0,0,0,0,0,0,0
"31",59,280,49,9,0,0,0,0,0,0,0,0,0,0,0
"32",36,280,54,9,0,0,0,0,0,0,0,0,0,0,0
"33",98,308,46,10,0,0,0,26,16,0,0,0,0,0,0
"34",6,308,46,10,0,0,0,0,0,0,0,0,0,0,0
"35",75,308,48,10,0,0,0,0,0,0,0,0,0,0,0
"36",45,308,60,10,0,0,0,0,0,0,0,0,0,0,0
"37",11,336,60,11,0,2,47,8,0,0,0,0,0,0,0
"38",40,336,50,11,0,0,0,1,27,19,1,0,0,0,0
"39",8,336,41,11,0,0,0,0,0,0,0,0,0,0,0
"40",77,336,50,11,0,0,0,0,0,0,0,1,36,11,0
"41",15,364,46,12,0,0,0,0,0,0,0,1,23,20,0
"42",35,364,46,12,0,0,0,0,0,0,0,0,0,0,0
"43",53,364,46,12,0,0,0,0,0,0,0,0,0,0,0
"44",29,364,41,12,0,0,0,0,0,0,0,0,0,0,0
