"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",43,84,54,2,0,0,0,0,0,0,0,0,0,0,0
"2",6,84,42,2,0,0,0,0,0,0,0,1,1,0,0
"3",38,84,41,2,0,0,0,0,0,0,0,0,0,0,0
"4",89,84,49,2,0,0,0,0,0,0,0,0,0,0,0
"5",98,112,41,3,0,0,0,0,0,0,0,0,0,0,0
"6",13,112,40,3,0,0,0,0,0,0,0,0,0,0,0
"7",21,112,54,3,0,15,15,0,0,0,0,0,0,0,0
"8",80,112,46,3,0,0,0,0,0,0,0,0,0,0,0
"9",94,140,48,4,0,0,0,0,0,0,0,0,0,0,0
"10",12,140,54,4,0,0,0,0,0,0,0,0,0,0,0
"11",42,140,42,4,0,0,0,0,0,0,0,0,0,0,0
"12",16,140,58,4,0,0,0,0,0,0,0,0,7,1,0
"13",7,168,51,5,0,0,0,0,0,0,0,0,0,0,0
"14",37,168,48,5,0,0,0,0,0,0,0,0,0,0,0
"15",46,168,44,5,0,0,0,0,0,0,0,0,0,0,0
"16",10,168,42,5,1,6,35,0,0,0,0,0,0,0,0
"17",29,196,46,6,0,0,1,0,0,0,0,0,0,0,0
"18",50,196,53,6,0,0,0,0,1,4,5,2,1,0,0
"19",92,196,59,6,0,0,0,0,0,0,0,0,0,0,0
"20",91,196,57,6,0,0,0,0,0,0,0,0,0,0,0
"21",77,224,52,7,0,0,0,0,0,0,0,0,0,0,0
"22",79,224,60,7,0,0,0,0,0,0,0,0,0,0,0
"23",72,224,52,7,0,0,0,0,0,0,0,0,0,0,0
"24",47,224,48,7,0,0,0,0,0,0,0,0,0,0,0
"25",88,252,42,8,0,0,0,0,0,0,0,1,0,1,0
"26",97,252,44,8,0,0,0,0,0,0,0,0,0,0,0
"27",85,252,58,8,0,0,0,0,0,5,35,9,0,0,0
"28",55,252,44,8,0,0,0,0,0,0,0,0,0,0,0
"29",67,280,43,9,0,0,0,0,0,0,0,0,0,0,0
"30",20,280,42,9,0,0,0,0,3,25,12,0,0,0,0
"31",49,280,48,9,0,0,0,0,0,0,0,0,0,0,0
"32",59,280,54,9,0,0,0,0,0,0,0,0,0,0,1
"33",1,308,52,10,2,0,0,0,0,0,0,0,0,0,0
"34",25,308,49,10,0,0,0,0,0,0,0,0,0,0,0
"35",24,308,46,10,0,0,0,0,0,0,0,0,0,0,0
"36",95,308,42,10,0,0,0,0,0,0,0,1,0,0,0
"37",90,336,50,11,0,0,0,0,0,0,0,0,0,1,1
"38",51,336,41,11,0,0,0,0,0,0,0,0,0,0,0
"39",75,336,56,11,0,0,0,0,0,0,0,0,0,0,0
"40",36,336,58,11,0,0,0,0,3,46,6,1,0,0,0
"41",15,364,52,12,0,0,0,0,0,0,0,0,0,0,0
"42",87,364,43,12,0,2,19,19,3,0,0,0,0,0,0
"43",62,364,58,12,0,0,0,0,0,0,0,0,0,0,0
"44",70,364,55,12,0,0,0,0,0,0,0,0,0,0,0
