"","SimulationNumber","Node","Community","TrialStatus","DayEnrolled"
"1",45,1,1,1,56
"2",45,2,1,1,56
"3",45,3,1,1,56
"4",45,5,1,1,56
"5",45,6,1,1,56
"6",45,7,1,1,56
"7",45,8,1,1,56
"8",45,9,1,1,56
"9",45,10,1,1,56
"10",45,12,1,1,56
"11",45,13,1,1,56
"12",45,25,1,1,56
"13",45,27,1,1,56
"14",45,30,1,1,56
"15",45,32,1,1,56
"16",45,33,1,1,56
"17",45,34,1,1,56
"18",45,35,1,1,56
"19",45,37,1,1,56
"20",45,38,1,1,56
"21",45,41,1,1,56
"22",45,43,1,1,56
"23",45,45,1,1,56
"24",45,46,1,1,56
"25",45,49,1,1,56
"26",45,51,1,1,56
"27",45,52,1,1,56
"28",45,53,1,1,56
"29",45,54,1,1,56
"30",45,56,1,1,56
"31",45,57,1,1,56
"32",45,59,1,1,56
"33",45,60,1,1,56
"34",45,61,1,1,56
"35",45,63,1,1,56
"36",45,65,1,1,56
"37",45,66,1,1,56
"38",45,68,1,1,56
"39",45,69,1,1,56
"40",45,72,1,1,56
"41",45,74,1,1,56
"42",45,81,1,1,56
"43",45,82,1,1,56
"44",45,84,1,1,56
"45",45,86,1,1,56
"46",45,89,1,1,56
"47",45,90,1,1,56
"48",45,91,1,1,56
"49",45,93,1,1,56
"50",45,96,1,1,56
"51",45,97,1,1,56
"52",45,100,1,1,56
"53",45,105,2,1,56
"54",45,106,2,1,56
"55",45,107,2,1,56
"56",45,108,2,1,56
"57",45,112,2,1,56
"58",45,115,2,1,56
"59",45,118,2,1,56
"60",45,119,2,1,56
"61",45,120,2,1,56
"62",45,122,2,1,56
"63",45,123,2,1,56
"64",45,124,2,1,56
"65",45,125,2,1,56
"66",45,127,2,1,56
"67",45,128,2,1,56
"68",45,129,2,1,56
"69",45,130,2,1,56
"70",45,137,2,1,56
"71",45,139,2,1,56
"72",45,140,2,1,56
"73",45,143,2,1,56
"74",45,144,2,1,56
"75",45,145,2,1,56
"76",45,150,2,1,56
"77",45,155,2,1,56
"78",45,157,2,1,56
"79",45,160,2,1,56
"80",45,164,2,1,56
"81",45,165,2,1,56
"82",45,167,2,1,56
"83",45,169,2,1,56
"84",45,170,2,1,56
"85",45,171,2,1,56
"86",45,172,2,1,56
"87",45,174,2,1,56
"88",45,175,2,1,56
"89",45,176,2,1,56
"90",45,180,2,1,56
"91",45,181,2,1,56
"92",45,186,2,1,56
"93",45,187,2,1,56
"94",45,189,2,1,56
"95",45,191,2,1,56
"96",45,192,2,1,56
"97",45,196,2,1,56
"98",45,199,2,1,56
"99",45,200,2,1,56
"100",45,202,2,1,56
"101",45,206,2,1,56
"102",45,207,2,1,56
"103",45,209,2,1,56
"104",45,211,2,1,56
"105",45,212,2,1,56
"106",45,213,2,1,56
"107",45,214,3,0,56
"108",45,217,3,0,56
"109",45,223,3,0,56
"110",45,225,3,0,56
"111",45,226,3,0,56
"112",45,227,3,0,56
"113",45,228,3,0,56
"114",45,231,3,0,56
"115",45,232,3,0,56
"116",45,237,3,0,56
"117",45,241,3,0,56
"118",45,242,3,0,56
"119",45,243,3,0,56
"120",45,244,3,0,56
"121",45,246,3,0,56
"122",45,247,3,0,56
"123",45,249,3,0,56
"124",45,253,3,0,56
"125",45,254,3,0,56
"126",45,257,3,0,56
"127",45,259,3,0,56
"128",45,261,3,0,56
"129",45,263,3,0,56
"130",45,266,3,0,56
"131",45,269,3,0,56
"132",45,270,3,0,56
"133",45,271,3,0,56
"134",45,272,3,0,56
"135",45,275,3,0,56
"136",45,276,3,0,56
"137",45,277,3,0,56
"138",45,279,3,0,56
"139",45,280,3,0,56
"140",45,282,3,0,56
"141",45,285,3,0,56
"142",45,286,3,0,56
"143",45,289,3,0,56
"144",45,290,3,0,56
"145",45,292,3,0,56
"146",45,296,3,0,56
"147",45,297,3,0,56
"148",45,298,3,0,56
"149",45,299,3,0,56
"150",45,300,3,0,56
"151",45,303,4,0,56
"152",45,305,4,0,56
"153",45,306,4,0,56
"154",45,307,4,0,56
"155",45,308,4,0,56
