"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",29,84,42,2,0,0,0,0,0,0,0,0,0,0,0
"2",18,84,56,2,0,0,0,0,0,0,0,0,0,0,0
"3",20,84,50,2,0,0,0,0,0,0,0,0,0,0,0
"4",22,84,43,2,0,0,0,0,0,0,0,0,0,0,0
"5",68,112,46,3,0,0,0,0,0,0,0,0,0,0,0
"6",10,112,50,3,0,0,0,0,0,0,0,0,0,0,0
"7",63,112,43,3,0,0,0,0,0,1,2,0,0,0,0
"8",77,112,50,3,0,0,0,0,0,0,0,0,0,0,0
"9",86,140,46,4,0,0,0,0,0,0,0,0,0,0,0
"10",55,140,52,4,0,0,0,0,0,0,0,0,0,0,0
"11",83,140,44,4,0,0,0,0,0,0,0,1,0,0,0
"12",12,140,49,4,0,0,0,0,0,0,0,0,0,0,0
"13",31,168,57,5,0,0,0,0,0,0,2,2,0,0,0
"14",64,168,56,5,0,0,0,0,0,0,0,0,0,0,0
"15",88,168,48,5,0,0,0,0,0,0,0,0,0,0,0
"16",71,168,50,5,0,0,0,0,0,0,0,0,0,0,0
"17",50,196,56,6,0,0,0,0,0,0,0,0,0,0,0
"18",47,196,48,6,0,0,0,0,0,0,0,0,0,0,0
"19",90,196,60,6,0,0,0,0,0,0,2,4,3,2,0
"20",51,196,45,6,0,0,0,0,2,1,0,0,0,0,0
"21",78,224,57,7,0,0,0,0,0,0,0,0,0,0,0
"22",30,224,42,7,0,0,0,0,11,25,3,0,0,0,0
"23",57,224,46,7,0,0,0,0,0,0,0,0,0,0,0
"24",16,224,46,7,0,0,0,0,0,0,0,0,0,0,0
"25",97,252,45,8,0,0,0,0,0,0,0,0,0,0,0
"26",43,252,56,8,0,0,0,0,2,35,18,1,0,0,0
"27",27,252,56,8,0,0,0,0,0,0,0,0,0,0,0
"28",56,252,41,8,0,0,0,0,0,10,21,5,0,0,0
"29",17,280,55,9,0,0,0,0,0,0,0,0,0,0,0
"30",45,280,53,9,0,0,0,0,0,0,0,0,0,0,0
"31",6,280,56,9,0,0,0,0,0,0,0,0,0,0,0
"32",21,280,47,9,0,0,0,0,0,11,32,2,0,0,0
"33",99,308,52,10,0,0,0,0,0,0,0,0,0,0,0
"34",42,308,47,10,0,0,0,0,0,0,0,0,0,2,6
"35",4,308,46,10,0,0,0,0,0,0,0,0,0,0,0
"36",73,308,56,10,0,0,0,0,0,0,1,32,20,0,0
"37",15,336,42,11,0,0,0,0,0,0,0,0,0,0,0
"38",25,336,43,11,0,0,0,0,0,0,0,0,0,0,0
"39",79,336,57,11,0,0,0,0,0,0,0,0,0,0,0
"40",46,336,58,11,0,0,0,0,0,0,0,0,0,0,0
"41",52,364,42,12,0,0,0,0,0,0,0,0,0,0,0
"42",53,364,52,12,0,0,0,0,0,0,0,0,0,0,0
"43",3,364,46,12,0,0,0,0,0,0,0,0,0,0,0
"44",80,364,56,12,0,0,0,0,0,0,0,0,4,39,10
