"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",64,84,54,2,0,0,0,0,0,0,0,0,0,0,0
"2",18,84,41,2,0,0,0,0,0,0,0,0,0,0,0
"3",66,84,44,2,0,0,0,0,0,0,0,0,0,0,0
"4",62,84,60,2,0,0,0,0,0,0,0,0,0,1,0
"5",60,112,50,3,0,0,0,0,0,0,0,0,0,0,0
"6",94,112,43,3,0,1,4,2,0,0,0,0,0,0,0
"7",90,112,60,3,0,0,0,0,0,0,0,0,0,0,0
"8",65,112,40,3,0,0,0,0,0,0,0,0,0,0,0
"9",24,140,45,4,0,0,0,1,0,0,0,0,0,0,0
"10",54,140,52,4,0,14,34,2,0,0,0,0,0,0,0
"11",89,140,42,4,0,0,0,0,0,0,0,0,0,0,0
"12",32,140,54,4,0,0,0,0,0,0,0,0,0,0,0
"13",20,168,50,5,0,0,0,0,0,0,0,0,0,0,0
"14",59,168,40,5,0,0,0,0,0,0,0,0,0,0,0
"15",35,168,58,5,0,0,0,0,0,0,0,0,0,0,0
"16",6,168,43,5,0,0,0,0,0,0,0,0,0,0,0
"17",97,196,45,6,0,0,0,0,0,0,0,1,1,4,0
"18",42,196,54,6,0,0,0,0,0,0,0,0,0,0,0
"19",72,196,55,6,0,0,0,0,0,0,0,0,0,0,0
"20",50,196,48,6,0,0,0,0,0,0,0,1,1,0,0
"21",2,224,54,7,0,0,0,0,0,0,0,0,0,0,0
"22",29,224,54,7,0,0,0,0,0,0,0,0,0,0,0
"23",75,224,44,7,0,0,0,0,0,0,0,0,0,0,0
"24",78,224,53,7,0,0,0,0,0,0,0,0,0,0,0
"25",14,252,54,8,0,0,0,2,12,32,3,0,0,0,0
"26",67,252,44,8,0,0,0,0,0,0,0,0,0,0,0
"27",68,252,43,8,0,0,0,0,0,0,0,0,0,0,0
"28",77,252,52,8,0,4,44,2,0,0,0,0,0,0,0
"29",87,280,40,9,0,0,0,0,0,0,0,0,0,0,0
"30",38,280,56,9,0,0,0,1,20,33,0,0,0,0,0
"31",81,280,44,9,0,0,0,0,0,0,0,0,0,0,0
"32",51,280,54,9,0,0,0,0,0,1,17,35,0,0,0
"33",8,308,42,10,0,0,0,0,0,0,0,0,0,0,0
"34",19,308,60,10,0,0,0,0,0,0,0,0,0,0,0
"35",12,308,48,10,0,0,0,0,0,0,0,0,0,0,0
"36",7,308,47,10,0,0,0,0,0,0,0,0,0,0,0
"37",73,336,44,11,0,0,0,0,0,0,0,0,0,0,0
"38",13,336,40,11,0,0,0,0,0,0,0,0,0,0,0
"39",22,336,50,11,0,0,0,0,0,0,0,0,0,0,0
"40",100,336,60,11,0,0,0,0,0,0,0,2,17,40,0
"41",93,364,48,12,0,0,0,0,0,0,0,0,0,0,0
"42",1,364,52,12,0,0,0,0,0,0,0,0,0,0,0
"43",70,364,57,12,0,0,0,0,2,26,29,0,0,0,0
"44",44,364,40,12,0,0,0,0,0,0,0,0,0,0,0
