"","SimulationNumber","InfectedNode","DayInfected","Community","TrialStatus","DayEnrolled"
"1",34,7370,54,76,NA,NA
"2",34,7380,59,76,NA,NA
"3",34,7697,60,79,0,56
"4",34,7393,62,76,NA,NA
"5",34,7355,64,76,NA,NA
"6",34,6106,66,63,NA,NA
"7",34,7358,68,76,NA,NA
"8",34,7428,69,76,NA,NA
"9",34,6093,71,63,NA,NA
"10",34,7414,71,76,NA,NA
"11",34,7437,72,76,NA,NA
"12",34,6114,73,63,NA,NA
"13",34,7431,73,76,0,56
"14",34,7390,74,76,0,56
"15",34,7423,74,76,0,56
"16",34,6045,75,63,0,56
"17",34,7373,75,76,NA,NA
"18",34,7394,75,76,NA,NA
"19",34,7407,75,76,NA,NA
"20",34,7419,75,76,NA,NA
"21",34,7408,76,76,0,56
"22",34,7425,76,76,NA,NA
"23",34,7453,76,76,0,56
"24",34,7396,77,76,0,56
"25",34,6065,78,63,NA,NA
"26",34,9424,78,96,NA,NA
"27",34,7365,79,76,0,56
"28",34,7388,79,76,0,56
"29",34,7392,79,76,NA,NA
"30",34,7434,79,76,NA,NA
"31",34,7440,79,76,0,56
"32",34,6084,80,63,0,56
"33",34,6100,80,63,NA,NA
"34",34,7363,80,76,0,56
"35",34,6049,81,63,NA,NA
"36",34,7364,81,76,0,56
"37",34,7404,81,76,NA,NA
"38",34,7439,81,76,NA,NA
"39",34,7443,81,76,0,56
"40",34,7451,81,76,0,56
"41",34,6057,82,63,NA,NA
"42",34,7448,82,76,NA,NA
"43",34,222,83,3,NA,NA
"44",34,7377,83,76,0,56
"45",34,7416,83,76,0,56
"46",34,7417,83,76,NA,NA
"47",34,7445,83,76,NA,NA
"48",34,7366,84,76,NA,NA
"49",34,7374,84,76,NA,NA
"50",34,7376,84,76,0,56
"51",34,7383,84,76,NA,NA
"52",34,7400,84,76,0,56
"53",34,7410,84,76,NA,NA
"54",34,7418,84,76,0,56
"55",34,7429,84,76,0,56
"56",34,7362,85,76,0,56
"57",34,7368,85,76,NA,NA
"58",34,7387,85,76,NA,NA
"59",34,7391,85,76,NA,NA
"60",34,7450,85,76,NA,NA
"61",34,6077,86,63,NA,NA
"62",34,7361,86,76,0,56
