"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",67,84,52,2,0,0,0,0,0,4,5,1,0,0,0
"2",19,84,50,2,0,0,0,0,0,0,0,0,0,0,0
"3",37,84,51,2,0,0,0,0,0,0,0,0,0,0,0
"4",4,84,46,2,29,9,0,0,0,0,0,0,0,0,0
"5",18,112,42,3,0,0,0,0,0,0,0,0,0,1,0
"6",29,112,59,3,0,0,0,0,0,0,0,0,0,0,0
"7",6,112,52,3,0,0,0,0,0,0,0,0,0,0,0
"8",68,112,46,3,3,21,8,0,0,0,0,0,0,0,0
"9",3,140,52,4,0,0,0,0,0,0,0,0,0,0,0
"10",90,140,58,4,0,0,0,0,0,0,0,0,0,0,0
"11",45,140,51,4,0,0,0,0,0,0,0,0,0,0,0
"12",59,140,53,4,0,0,0,0,0,0,0,0,0,0,0
"13",24,168,40,5,0,0,0,0,0,0,0,0,0,0,0
"14",97,168,58,5,0,0,0,0,1,0,0,0,0,0,0
"15",14,168,46,5,0,0,1,0,0,0,0,0,0,0,0
"16",80,168,55,5,0,0,0,0,0,0,0,0,0,2,3
"17",13,196,52,6,0,0,0,0,0,0,0,0,0,0,0
"18",63,196,42,6,0,0,0,2,30,5,0,0,0,0,0
"19",53,196,58,6,0,0,0,0,0,0,0,0,0,0,0
"20",33,196,54,6,0,0,0,0,0,0,0,0,0,0,0
"21",79,224,54,7,0,0,0,0,0,0,0,0,0,0,0
"22",38,224,51,7,0,0,0,0,0,15,18,0,0,0,0
"23",20,224,49,7,0,0,0,0,0,0,0,0,0,0,0
"24",12,224,44,7,0,0,0,0,0,0,0,0,0,0,0
"25",70,252,46,8,0,0,0,0,0,0,0,0,0,0,0
"26",61,252,51,8,0,0,0,0,0,0,0,0,0,0,0
"27",96,252,43,8,0,0,0,0,0,0,0,0,0,0,0
"28",10,252,45,8,0,0,0,0,0,0,5,5,0,0,0
"29",73,280,50,9,0,0,0,0,0,0,0,0,0,0,0
"30",40,280,52,9,0,0,0,0,0,0,0,0,0,0,0
"31",48,280,52,9,0,0,0,0,2,24,17,3,0,0,0
"32",72,280,51,9,0,0,0,0,0,0,0,0,0,0,0
"33",51,308,58,10,0,0,0,0,2,24,31,0,0,0,0
"34",86,308,54,10,0,0,0,0,0,0,0,0,0,0,0
"35",66,308,60,10,0,0,14,42,1,0,0,0,0,0,0
"36",44,308,49,10,0,0,0,0,0,0,0,0,0,0,0
"37",87,336,50,11,0,0,0,2,33,13,0,0,0,0,0
"38",78,336,41,11,0,0,0,0,0,0,0,0,0,0,0
"39",16,336,56,11,0,0,0,0,0,0,34,21,0,0,0
"40",35,336,46,11,0,0,0,0,0,0,0,0,0,0,0
"41",1,364,50,12,0,0,0,0,0,0,0,0,0,1,0
"42",84,364,56,12,0,0,0,0,0,0,0,0,0,0,0
"43",93,364,42,12,0,0,0,0,8,24,4,0,0,0,0
"44",5,364,46,12,0,0,0,0,0,0,0,0,0,0,0
