"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",19,84,43,2,0,0,0,0,0,0,0,0,0,0,0
"2",47,84,46,2,0,0,0,0,0,0,0,0,0,0,1
"3",44,84,50,2,0,0,0,0,0,0,0,0,0,0,0
"4",90,84,58,2,0,0,0,0,0,0,0,0,0,0,0
"5",11,112,48,3,0,0,0,0,0,0,0,0,0,0,0
"6",57,112,50,3,0,0,0,0,0,0,0,0,0,0,0
"7",46,112,44,3,0,0,0,0,0,0,0,0,0,0,0
"8",6,112,42,3,0,0,0,0,0,0,0,0,0,0,0
"9",70,140,57,4,0,0,0,0,0,0,0,0,0,0,0
"10",87,140,45,4,0,0,0,0,0,0,0,0,0,0,0
"11",78,140,46,4,0,0,0,0,0,0,0,0,0,0,0
"12",15,140,42,4,0,0,0,0,0,0,0,0,0,0,0
"13",30,168,45,5,0,0,0,0,0,0,0,0,0,0,0
"14",94,168,59,5,0,9,43,6,0,0,0,0,0,0,0
"15",81,168,52,5,0,0,0,0,0,0,0,0,0,1,0
"16",96,168,57,5,0,0,0,0,0,0,0,0,0,0,0
"17",91,196,49,6,0,0,0,0,0,0,0,0,0,0,0
"18",65,196,45,6,0,0,0,0,0,0,0,0,0,0,0
"19",27,196,40,6,0,0,0,0,0,0,0,0,0,0,0
"20",99,196,58,6,0,0,0,0,0,0,0,0,0,0,0
"21",42,224,44,7,0,0,0,0,0,0,0,0,0,0,0
"22",12,224,48,7,0,0,0,0,0,0,0,0,0,0,0
"23",68,224,52,7,0,0,0,0,0,0,0,0,0,0,0
"24",25,224,53,7,0,0,0,0,0,0,0,0,0,0,0
"25",51,252,46,8,0,0,0,0,0,0,0,6,1,0,0
"26",63,252,53,8,0,0,0,0,0,0,0,0,0,0,0
"27",82,252,41,8,1,27,11,0,0,0,0,0,0,0,0
"28",86,252,54,8,0,0,0,3,41,9,0,0,0,0,0
"29",17,280,59,9,0,0,0,0,0,0,0,0,1,5,0
"30",54,280,60,9,0,0,0,0,0,0,0,0,0,0,0
"31",79,280,45,9,0,0,0,0,0,0,0,0,0,0,0
"32",56,280,42,9,0,0,0,0,0,1,6,33,1,0,0
"33",18,308,54,10,0,0,0,0,7,42,3,0,0,0,0
"34",85,308,42,10,0,0,0,0,0,0,0,0,0,0,0
"35",2,308,42,10,0,0,0,0,0,0,0,0,0,0,0
"36",52,308,46,10,0,0,0,0,0,0,0,0,0,0,0
"37",7,336,56,11,0,0,0,0,0,0,5,39,10,0,0
"38",92,336,48,11,0,0,0,0,0,0,0,0,0,0,0
"39",64,336,55,11,0,0,0,0,0,0,0,0,5,47,2
"40",59,336,57,11,0,0,0,0,0,0,0,0,0,0,0
"41",29,364,43,12,0,0,0,0,0,0,2,14,21,3,0
"42",20,364,48,12,0,0,0,0,0,0,0,0,0,0,0
"43",23,364,54,12,0,0,0,0,0,0,0,0,0,0,0
"44",22,364,51,12,0,0,0,0,0,9,36,1,0,0,0
