"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",21,84,42,2,0,0,0,0,0,0,0,0,0,0,0
"2",30,84,42,2,0,0,0,0,0,0,0,0,0,0,0
"3",60,84,44,2,0,0,0,0,0,0,0,0,0,0,0
"4",25,84,48,2,0,0,0,0,0,0,0,0,0,0,0
"5",31,112,47,3,0,0,0,0,0,0,0,0,0,0,0
"6",97,112,46,3,0,0,0,0,0,0,0,0,0,0,0
"7",18,112,58,3,29,29,0,0,0,0,0,0,0,0,0
"8",58,112,54,3,0,0,0,0,0,0,0,0,0,0,0
"9",73,140,45,4,0,0,0,0,0,0,0,0,0,0,0
"10",28,140,45,4,0,0,0,0,0,0,0,0,0,0,0
"11",53,140,49,4,0,0,0,0,0,0,0,0,0,0,0
"12",32,140,57,4,0,0,0,0,0,0,0,0,0,0,0
"13",11,168,55,5,0,0,0,0,0,0,0,0,0,0,0
"14",68,168,52,5,0,0,0,0,0,0,0,0,0,0,0
"15",96,168,60,5,0,0,0,0,0,0,0,0,0,0,0
"16",69,168,54,5,0,0,0,0,0,0,0,0,0,0,0
"17",3,196,56,6,0,0,0,0,4,3,1,0,0,0,0
"18",79,196,54,6,0,0,3,32,17,0,0,0,0,0,0
"19",22,196,44,6,0,0,0,0,0,0,0,0,0,0,0
"20",71,196,46,6,0,0,0,0,0,0,0,0,0,0,0
"21",93,224,47,7,0,0,0,0,0,0,0,0,0,0,0
"22",26,224,50,7,0,1,0,0,0,0,0,0,0,0,0
"23",84,224,50,7,0,0,0,0,0,0,0,0,0,0,0
"24",7,224,45,7,0,0,0,0,0,4,8,0,0,0,0
"25",9,252,52,8,0,0,0,0,0,0,0,0,0,0,0
"26",12,252,46,8,0,0,0,0,0,0,0,0,0,0,0
"27",24,252,44,8,0,0,0,0,0,0,0,0,0,0,0
"28",36,252,60,8,8,45,7,0,0,0,0,0,0,0,0
"29",2,280,56,9,0,0,0,4,43,7,0,0,0,0,0
"30",82,280,43,9,0,0,0,0,0,0,0,0,0,1,0
"31",78,280,46,9,0,0,1,23,19,0,0,0,0,0,0
"32",83,280,42,9,0,0,0,0,0,0,0,0,0,0,0
"33",34,308,41,10,0,0,0,0,0,0,0,0,0,0,0
"34",77,308,58,10,0,0,1,31,25,0,0,0,0,0,0
"35",10,308,58,10,0,0,0,0,0,0,0,0,0,0,0
"36",89,308,51,10,0,0,0,0,0,0,0,8,37,5,0
"37",85,336,54,11,0,0,0,0,0,0,0,0,0,0,0
"38",90,336,58,11,0,0,0,0,0,0,0,0,0,0,0
"39",56,336,44,11,0,0,0,0,0,0,0,0,0,0,0
"40",38,336,48,11,0,0,0,0,0,0,0,0,0,0,0
"41",29,364,40,12,0,0,0,1,16,18,4,0,0,0,0
"42",16,364,50,12,0,0,2,39,4,1,0,0,0,0,0
"43",6,364,55,12,0,0,0,0,0,0,0,0,0,0,5
"44",98,364,58,12,0,0,0,0,0,0,0,3,34,19,0
