"","SimulationNumber","InfectedNode","DayInfected","Community","TrialStatus","DayEnrolled"
"1",23,5038,46,51,NA,NA
"2",23,7198,50,74,NA,NA
"3",23,4917,60,50,NA,NA
"4",23,7593,62,78,NA,NA
"5",23,7654,68,78,0,56
"6",23,4911,71,50,NA,NA
"7",23,7636,71,78,0,56
"8",23,4889,75,50,NA,NA
"9",23,4964,76,50,0,56
"10",23,7620,76,78,0,56
"11",23,7591,77,78,NA,NA
"12",23,7595,77,78,0,56
"13",23,7596,77,78,NA,NA
"14",23,4909,78,50,NA,NA
"15",23,7640,80,78,NA,NA
"16",23,4901,81,50,0,56
"17",23,4852,82,50,NA,NA
"18",23,4895,82,50,NA,NA
"19",23,7578,83,78,0,56
"20",23,4946,84,50,0,56
"21",23,7608,84,78,0,56
"22",23,4893,85,50,0,56
"23",23,4899,85,50,NA,NA
"24",23,7566,85,78,NA,NA
"25",23,7651,86,78,NA,NA
"26",23,4858,87,50,0,56
"27",23,7571,87,78,0,56
"28",23,4850,88,50,0,56
"29",23,4959,88,50,NA,NA
"30",23,7568,88,78,NA,NA
"31",23,7637,88,78,NA,NA
"32",23,4944,89,50,NA,NA
"33",23,4948,89,50,0,56
"34",23,7573,89,78,NA,NA
"35",23,7586,89,78,NA,NA
"36",23,7621,89,78,0,56
"37",23,7628,89,78,0,56
"38",23,7656,89,78,NA,NA
"39",23,4855,90,50,0,56
"40",23,4887,90,50,0,56
"41",23,7577,90,78,NA,NA
"42",23,4930,91,50,0,56
"43",23,4935,91,50,0,56
"44",23,4943,91,50,NA,NA
"45",23,4966,91,50,0,56
"46",23,4918,92,50,0,56
"47",23,7615,92,78,0,56
"48",23,4862,93,50,NA,NA
"49",23,4864,93,50,0,56
"50",23,4868,93,50,0,56
"51",23,4896,93,50,0,56
"52",23,4848,94,50,NA,NA
"53",23,4861,94,50,NA,NA
"54",23,4870,94,50,NA,NA
"55",23,4907,95,50,NA,NA
"56",23,7581,95,78,NA,NA
"57",23,7599,95,78,0,56
"58",23,7647,95,78,0,56
"59",23,4874,96,50,NA,NA
"60",23,4876,96,50,NA,NA
"61",23,4919,96,50,0,56
"62",23,4951,96,50,NA,NA
"63",23,4958,96,50,0,56
"64",23,7641,96,78,0,56
"65",23,934,97,10,NA,NA
"66",23,2087,97,21,0,56
"67",23,4856,97,50,NA,NA
"68",23,4860,97,50,NA,NA
"69",23,4892,97,50,NA,NA
"70",23,4916,97,50,0,56
"71",23,7569,97,78,0,56
"72",23,7584,97,78,0,56
"73",23,7639,97,78,NA,NA
"74",23,7646,97,78,0,56
"75",23,4905,98,50,0,56
"76",23,4853,99,50,0,56
"77",23,4854,99,50,NA,NA
"78",23,4872,99,50,0,56
"79",23,4873,99,50,0,56
"80",23,4922,99,50,0,56
"81",23,4932,99,50,0,56
"82",23,4939,99,50,NA,NA
"83",23,7562,99,78,0,56
"84",23,7564,99,78,NA,NA
"85",23,7653,99,78,0,56
"86",23,4883,100,50,NA,NA
"87",23,4900,100,50,0,56
"88",23,4904,100,50,NA,NA
"89",23,4914,100,50,NA,NA
"90",23,4953,100,50,NA,NA
"91",23,7575,100,78,0,56
"92",23,7597,100,78,0,56
"93",23,7643,100,78,NA,NA
"94",23,4869,101,50,NA,NA
"95",23,4885,101,50,NA,NA
"96",23,4886,101,50,NA,NA
"97",23,4937,101,50,0,56
"98",23,4938,101,50,0,56
"99",23,4945,101,50,NA,NA
"100",23,7590,101,78,0,56
"101",23,2084,102,21,NA,NA
"102",23,4881,102,50,NA,NA
"103",23,4882,102,50,0,56
"104",23,4949,102,50,0,56
"105",23,7622,102,78,0,56
"106",23,4891,103,50,0,56
"107",23,4941,103,50,NA,NA
"108",23,4960,103,50,0,56
"109",23,4963,103,50,NA,NA
"110",23,7592,103,78,0,56
"111",23,7598,103,78,NA,NA
"112",23,7600,103,78,0,56
"113",23,7602,103,78,NA,NA
"114",23,7609,103,78,NA,NA
"115",23,7624,103,78,0,56
"116",23,7645,103,78,NA,NA
"117",23,4894,104,50,0,56
"118",23,4908,104,50,NA,NA
"119",23,7619,104,78,NA,NA
"120",23,7625,104,78,0,56
"121",23,7644,104,78,0,56
"122",23,4875,105,50,0,56
"123",23,4880,105,50,0,56
"124",23,4920,105,50,0,56
"125",23,4931,105,50,0,56
"126",23,4940,105,50,0,56
"127",23,4955,105,50,NA,NA
"128",23,7626,105,78,NA,NA
"129",23,7630,105,78,0,56
"130",23,4924,106,50,0,56
"131",23,4934,106,50,0,56
"132",23,7583,106,78,0,56
"133",23,4851,107,50,NA,NA
"134",23,4859,107,50,0,56
"135",23,4902,107,50,0,56
"136",23,4906,107,50,NA,NA
"137",23,4933,107,50,0,56
"138",23,1990,108,21,NA,NA
"139",23,2039,108,21,0,56
"140",23,2090,108,21,0,56
"141",23,4871,108,50,NA,NA
"142",23,4884,108,50,NA,NA
"143",23,4910,108,50,0,56
"144",23,4936,108,50,NA,NA
"145",23,4950,108,50,NA,NA
"146",23,7572,108,78,NA,NA
"147",23,2003,109,21,NA,NA
"148",23,2038,109,21,NA,NA
"149",23,2071,109,21,NA,NA
"150",23,2081,109,21,NA,NA
"151",23,4954,109,50,0,56
"152",23,7589,109,78,NA,NA
"153",23,7605,109,78,0,56
"154",23,7648,109,78,0,56
"155",23,4866,110,50,NA,NA
"156",23,4928,110,50,NA,NA
"157",23,4956,110,50,NA,NA
"158",23,7601,110,78,NA,NA
"159",23,7616,110,78,0,56
"160",23,2015,111,21,NA,NA
"161",23,2072,111,21,0,56
"162",23,2098,111,21,NA,NA
"163",23,4877,111,50,0,56
"164",23,4878,111,50,0,56
"165",23,4898,111,50,NA,NA
"166",23,7610,111,78,0,56
"167",23,2020,112,21,0,56
"168",23,4913,112,50,NA,NA
"169",23,4947,112,50,0,56
"170",23,4962,112,50,0,56
"171",23,7576,112,78,NA,NA
"172",23,7579,112,78,NA,NA
"173",23,7585,112,78,0,56
"174",23,7612,112,78,0,56
"175",23,7631,112,78,0,56
"176",23,7632,112,78,NA,NA
"177",23,7655,112,78,NA,NA
"178",23,4957,113,50,NA,NA
"179",23,7567,113,78,0,56
"180",23,7574,113,78,NA,NA
"181",23,7623,113,78,NA,NA
"182",23,7649,113,78,NA,NA
"183",23,7650,113,78,NA,NA
"184",23,2816,114,29,0,56
"185",23,4888,114,50,0,56
"186",23,4921,114,50,NA,NA
"187",23,4925,114,50,NA,NA
"188",23,7607,114,78,0,56
"189",23,2000,115,21,0,56
