"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",44,84,55,2,0,0,0,0,0,0,0,0,0,2,4
"2",15,84,41,2,0,0,0,0,0,0,0,0,0,0,0
"3",39,84,55,2,0,0,0,0,0,0,0,0,0,0,0
"4",25,84,55,2,0,0,0,0,0,0,0,0,0,0,0
"5",90,112,55,3,0,2,3,4,2,0,0,0,0,1,0
"6",16,112,59,3,0,1,1,3,1,0,0,0,0,0,0
"7",30,112,42,3,0,0,0,0,0,0,0,0,0,0,0
"8",35,112,52,3,0,0,0,1,0,0,0,0,0,0,0
"9",99,140,51,4,0,0,0,0,0,0,0,0,0,0,0
"10",73,140,44,4,0,0,0,0,0,0,0,0,0,0,0
"11",33,140,59,4,0,0,0,0,0,0,0,0,0,0,0
"12",6,140,51,4,0,0,0,0,0,0,0,0,0,0,0
"13",47,168,46,5,26,19,0,0,0,0,0,0,0,0,0
"14",10,168,46,5,0,0,0,0,0,0,0,0,0,0,0
"15",80,168,44,5,0,0,0,0,0,0,1,0,0,0,0
"16",43,168,46,5,0,0,0,0,0,0,1,0,0,0,0
"17",19,196,53,6,0,0,0,0,0,1,3,1,0,0,0
"18",68,196,42,6,0,0,0,0,0,0,0,0,0,0,0
"19",86,196,58,6,0,0,0,0,0,0,0,0,0,0,0
"20",50,196,47,6,0,0,0,0,0,0,0,0,0,0,0
"21",54,224,55,7,0,0,0,0,0,0,0,0,0,0,0
"22",59,224,56,7,0,0,0,0,0,0,0,0,0,0,0
"23",62,224,46,7,0,0,0,0,4,28,8,0,0,0,0
"24",34,224,52,7,0,0,1,0,0,0,0,0,0,0,0
"25",72,252,47,8,0,0,0,0,0,0,0,0,0,0,0
"26",4,252,52,8,0,0,0,0,0,0,0,0,0,0,0
"27",77,252,44,8,0,0,0,0,0,0,0,0,0,0,0
"28",83,252,43,8,0,0,0,0,0,0,0,0,0,0,0
"29",79,280,47,9,0,0,0,0,1,10,27,4,0,0,0
"30",48,280,52,9,0,0,0,0,0,0,0,0,0,0,0
"31",96,280,59,9,0,0,0,0,0,0,0,0,0,0,0
"32",49,280,55,9,0,0,0,0,0,0,0,0,0,0,0
"33",67,308,48,10,0,0,0,0,0,0,0,0,0,0,0
"34",92,308,43,10,0,0,0,0,0,0,0,0,0,0,0
"35",89,308,60,10,0,0,0,0,0,0,0,0,10,8,1
"36",36,308,48,10,0,0,0,0,0,0,0,0,0,0,0
"37",61,336,50,11,0,0,0,0,0,0,0,0,9,36,2
"38",58,336,49,11,0,0,0,0,0,0,0,0,0,0,0
"39",100,336,42,11,0,0,0,0,0,0,0,0,0,0,0
"40",23,336,40,11,0,0,0,0,0,0,0,1,8,24,1
"41",18,364,49,12,0,0,0,0,0,0,0,0,0,0,0
"42",38,364,41,12,0,0,0,0,1,25,12,0,0,0,0
"43",13,364,55,12,0,0,0,0,0,0,0,0,2,44,6
"44",32,364,50,12,0,0,0,0,0,0,0,0,0,0,0
