"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",59,84,54,2,0,0,0,0,1,1,3,0,0,0,0
"2",85,84,51,2,0,0,0,0,0,0,0,0,0,0,0
"3",50,84,44,2,5,3,2,0,0,0,0,0,0,0,0
"4",89,84,40,2,0,0,0,0,0,0,1,0,1,0,0
"5",78,112,52,3,0,0,0,0,0,0,0,0,0,0,0
"6",77,112,58,3,30,26,0,0,0,0,0,0,0,0,0
"7",10,112,56,3,0,0,0,0,0,0,0,0,0,0,0
"8",65,112,50,3,0,0,0,0,0,0,0,0,0,0,0
"9",80,140,42,4,0,0,0,0,0,0,0,0,0,0,0
"10",24,140,56,4,0,0,0,0,0,0,0,0,0,0,0
"11",41,140,42,4,0,0,0,1,0,0,0,0,0,0,0
"12",99,140,58,4,0,0,0,0,0,0,0,0,0,0,3
"13",32,168,41,5,0,0,0,0,0,0,0,0,0,0,0
"14",76,168,46,5,0,0,0,0,0,0,0,0,1,0,0
"15",96,168,58,5,0,0,0,0,0,0,0,0,0,0,0
"16",94,168,53,5,0,0,0,0,0,0,0,0,0,0,0
"17",81,196,42,6,0,0,0,0,0,0,0,0,0,0,0
"18",8,196,44,6,0,0,0,0,0,0,0,0,0,0,0
"19",72,196,46,6,0,0,0,0,1,0,0,0,0,0,0
"20",57,196,52,6,0,0,0,0,0,0,0,0,0,0,0
"21",62,224,52,7,0,0,0,0,0,0,0,0,0,0,0
"22",52,224,46,7,0,0,0,0,0,0,0,0,0,0,0
"23",69,224,49,7,0,0,0,0,0,0,0,0,1,0,0
"24",56,224,52,7,0,0,0,0,0,0,0,0,0,0,0
"25",90,252,47,8,0,0,0,0,3,3,30,5,0,0,0
"26",38,252,42,8,0,0,0,0,0,0,0,0,0,0,0
"27",35,252,52,8,0,0,2,30,20,0,0,0,0,0,0
"28",75,252,46,8,0,0,0,0,0,0,0,0,0,0,0
"29",68,280,56,9,0,0,0,0,0,0,0,0,0,0,0
"30",58,280,40,9,0,0,0,0,0,0,0,0,0,0,0
"31",18,280,58,9,0,0,0,0,0,0,3,34,11,0,0
"32",20,280,48,9,0,0,0,0,0,0,0,0,0,0,0
"33",83,308,43,10,0,0,0,0,0,0,0,0,0,0,0
"34",55,308,54,10,0,0,0,0,0,0,0,0,0,0,2
"35",7,308,46,10,0,0,0,0,0,0,0,0,0,0,0
"36",34,308,48,10,0,0,0,0,0,4,28,16,0,0,0
"37",22,336,58,11,0,0,0,0,0,0,0,0,0,0,0
"38",66,336,45,11,0,0,0,0,0,0,0,0,0,0,0
"39",5,336,54,11,0,0,0,0,0,0,0,0,0,0,0
"40",84,336,54,11,0,0,0,0,0,0,0,0,0,0,0
"41",43,364,56,12,0,0,0,0,0,0,0,0,0,0,0
"42",3,364,60,12,0,0,0,0,0,0,0,0,0,0,0
"43",21,364,43,12,0,0,0,0,0,0,0,0,0,0,0
"44",98,364,44,12,0,0,0,0,0,0,0,0,0,0,0
