"","SimulationNumber","Node","Community","TrialStatus","DayEnrolled"
"1",30,1,1,0,56
"2",30,3,1,0,56
"3",30,4,1,0,56
"4",30,5,1,0,56
"5",30,7,1,0,56
"6",30,9,1,0,56
"7",30,12,1,0,56
"8",30,13,1,0,56
"9",30,19,1,0,56
"10",30,23,1,0,56
"11",30,24,1,0,56
"12",30,25,1,0,56
"13",30,27,1,0,56
"14",30,30,1,0,56
"15",30,36,1,0,56
"16",30,39,1,0,56
"17",30,40,1,0,56
"18",30,41,1,0,56
"19",30,43,1,0,56
"20",30,45,1,0,56
"21",30,47,1,0,56
"22",30,48,1,0,56
"23",30,50,1,0,56
"24",30,51,1,0,56
"25",30,53,1,0,56
"26",30,58,1,0,56
"27",30,59,1,0,56
"28",30,61,1,0,56
"29",30,64,1,0,56
"30",30,65,1,0,56
"31",30,68,1,0,56
"32",30,69,1,0,56
"33",30,71,1,0,56
"34",30,72,1,0,56
"35",30,73,1,0,56
"36",30,74,1,0,56
"37",30,75,1,0,56
"38",30,76,1,0,56
"39",30,78,1,0,56
"40",30,81,1,0,56
"41",30,82,1,0,56
"42",30,85,1,0,56
"43",30,87,1,0,56
"44",30,91,1,0,56
"45",30,92,1,0,56
"46",30,96,1,0,56
"47",30,97,1,0,56
"48",30,98,1,0,56
"49",30,101,1,0,56
"50",30,102,1,0,56
"51",30,103,1,0,56
"52",30,105,1,0,56
"53",30,107,1,0,56
"54",30,108,1,0,56
"55",30,110,1,0,56
"56",30,111,2,0,56
"57",30,115,2,0,56
"58",30,117,2,0,56
"59",30,118,2,0,56
"60",30,121,2,0,56
"61",30,122,2,0,56
"62",30,125,2,0,56
"63",30,132,2,0,56
"64",30,135,2,0,56
"65",30,137,2,0,56
"66",30,138,2,0,56
"67",30,141,2,0,56
"68",30,144,2,0,56
"69",30,145,2,0,56
"70",30,146,2,0,56
"71",30,148,2,0,56
"72",30,149,2,0,56
"73",30,151,2,0,56
"74",30,153,2,0,56
"75",30,154,2,0,56
"76",30,157,2,0,56
"77",30,158,2,0,56
"78",30,159,2,0,56
"79",30,160,2,0,56
"80",30,162,2,0,56
"81",30,163,2,0,56
"82",30,164,2,0,56
"83",30,170,2,0,56
"84",30,171,2,0,56
"85",30,172,2,0,56
"86",30,173,2,0,56
"87",30,174,2,0,56
"88",30,175,2,0,56
"89",30,179,2,0,56
"90",30,182,2,0,56
"91",30,185,2,0,56
"92",30,186,2,0,56
"93",30,188,2,0,56
"94",30,190,2,0,56
"95",30,191,2,0,56
"96",30,193,2,0,56
"97",30,194,2,0,56
"98",30,195,2,0,56
"99",30,196,2,0,56
"100",30,197,2,0,56
"101",30,198,2,0,56
"102",30,200,2,0,56
"103",30,202,2,0,56
"104",30,206,2,0,56
"105",30,207,2,0,56
"106",30,211,2,0,56
"107",30,213,2,0,56
"108",30,214,2,0,56
"109",30,215,2,0,56
"110",30,220,2,0,56
"111",30,222,2,0,56
"112",30,226,3,1,56
"113",30,228,3,1,56
"114",30,229,3,1,56
"115",30,230,3,1,56
"116",30,231,3,1,56
"117",30,236,3,1,56
"118",30,240,3,1,56
"119",30,241,3,1,56
"120",30,242,3,1,56
"121",30,244,3,1,56
"122",30,245,3,1,56
"123",30,246,3,1,56
"124",30,249,3,1,56
"125",30,251,3,1,56
"126",30,253,3,1,56
"127",30,255,3,1,56
"128",30,256,3,1,56
"129",30,257,3,1,56
"130",30,261,3,1,56
"131",30,263,3,1,56
"132",30,267,3,1,56
"133",30,269,3,1,56
"134",30,270,3,1,56
"135",30,272,3,1,56
"136",30,273,3,1,56
"137",30,275,3,1,56
"138",30,277,3,1,56
"139",30,279,3,1,56
"140",30,281,3,1,56
"141",30,282,3,1,56
"142",30,284,3,1,56
"143",30,286,3,1,56
"144",30,288,3,1,56
"145",30,289,3,1,56
"146",30,290,3,1,56
"147",30,291,3,1,56
"148",30,292,3,1,56
"149",30,293,3,1,56
"150",30,295,3,1,56
"151",30,296,3,1,56
"152",30,297,3,1,56
"153",30,300,3,1,56
"154",30,301,3,1,56
"155",30,303,3,1,56
"156",30,305,3,1,56
"157",30,306,3,1,56
"158",30,308,3,1,56
"159",30,309,3,1,56
"160",30,311,3,1,56
"161",30,312,3,1,56
"162",30,315,3,1,56
"163",30,316,3,1,56
"164",30,320,3,1,56
"165",30,322,3,1,56
"166",30,329,3,1,56
"167",30,333,3,1,56
"168",30,336,4,0,56
"169",30,341,4,0,56
"170",30,348,4,0,56
"171",30,353,4,0,56
"172",30,355,4,0,56
"173",30,356,4,0,56
"174",30,357,4,0,56
"175",30,359,4,0,56
"176",30,360,4,0,56
"177",30,362,4,0,56
"178",30,363,4,0,56
"179",30,364,4,0,56
"180",30,365,4,0,56
"181",30,366,4,0,56
"182",30,368,4,0,56
"183",30,372,4,0,56
"184",30,373,4,0,56
"185",30,374,4,0,56
"186",30,377,4,0,56
"187",30,378,4,0,56
"188",30,379,4,0,56
"189",30,381,4,0,56
"190",30,383,4,0,56
"191",30,384,4,0,56
"192",30,385,4,0,56
"193",30,386,4,0,56
"194",30,388,4,0,56
"195",30,390,4,0,56
"196",30,391,4,0,56
"197",30,392,4,0,56
"198",30,393,4,0,56
"199",30,395,4,0,56
"200",30,398,4,0,56
"201",30,399,4,0,56
"202",30,400,4,0,56
"203",30,402,4,0,56
"204",30,408,4,0,56
"205",30,409,4,0,56
"206",30,412,4,0,56
"207",30,413,4,0,56
"208",30,415,4,0,56
"209",30,421,4,0,56
"210",30,423,4,0,56
"211",30,427,4,0,56
"212",30,428,4,0,56
"213",30,429,4,0,56
"214",30,430,4,0,56
"215",30,431,4,0,56
"216",30,433,4,0,56
"217",30,434,4,0,56
"218",30,435,5,0,56
"219",30,437,5,0,56
"220",30,438,5,0,56
"221",30,440,5,0,56
"222",30,442,5,0,56
"223",30,443,5,0,56
"224",30,444,5,0,56
"225",30,445,5,0,56
"226",30,447,5,0,56
"227",30,448,5,0,56
"228",30,449,5,0,56
"229",30,454,5,0,56
"230",30,456,5,0,56
"231",30,457,5,0,56
"232",30,463,5,0,56
"233",30,466,5,0,56
"234",30,467,5,0,56
"235",30,468,5,0,56
"236",30,469,5,0,56
"237",30,472,5,0,56
"238",30,473,5,0,56
"239",30,475,5,0,56
"240",30,476,5,0,56
"241",30,478,5,0,56
"242",30,481,5,0,56
"243",30,484,5,0,56
"244",30,486,5,0,56
"245",30,489,5,0,56
"246",30,491,5,0,56
"247",30,495,5,0,56
"248",30,499,5,0,56
"249",30,502,5,0,56
"250",30,505,5,0,56
"251",30,507,5,0,56
"252",30,508,5,0,56
"253",30,509,5,0,56
"254",30,510,5,0,56
"255",30,511,5,0,56
"256",30,513,5,0,56
"257",30,514,5,0,56
"258",30,516,5,0,56
"259",30,518,5,0,56
"260",30,519,6,0,56
"261",30,521,6,0,56
"262",30,522,6,0,56
"263",30,526,6,0,56
"264",30,527,6,0,56
"265",30,528,6,0,56
"266",30,529,6,0,56
"267",30,530,6,0,56
"268",30,531,6,0,56
"269",30,533,6,0,56
"270",30,536,6,0,56
"271",30,539,6,0,56
"272",30,540,6,0,56
"273",30,542,6,0,56
"274",30,543,6,0,56
"275",30,548,6,0,56
"276",30,549,6,0,56
"277",30,550,6,0,56
"278",30,551,6,0,56
"279",30,554,6,0,56
"280",30,557,6,0,56
"281",30,560,6,0,56
"282",30,563,6,0,56
"283",30,564,6,0,56
"284",30,566,6,0,56
"285",30,568,6,0,56
"286",30,569,6,0,56
"287",30,570,6,0,56
"288",30,571,6,0,56
"289",30,572,6,0,56
"290",30,576,6,0,56
"291",30,577,6,0,56
"292",30,578,6,0,56
"293",30,579,6,0,56
"294",30,585,6,0,56
"295",30,586,6,0,56
"296",30,587,6,0,56
"297",30,591,6,0,56
"298",30,594,6,0,56
"299",30,596,6,0,56
"300",30,598,6,0,56
"301",30,602,7,1,56
"302",30,604,7,1,56
"303",30,605,7,1,56
"304",30,608,7,1,56
"305",30,609,7,1,56
"306",30,610,7,1,56
"307",30,611,7,1,56
"308",30,612,7,1,56
"309",30,613,7,1,56
"310",30,614,7,1,56
"311",30,616,7,1,56
"312",30,618,7,1,56
"313",30,619,7,1,56
"314",30,622,7,1,56
"315",30,625,7,1,56
"316",30,626,7,1,56
"317",30,627,7,1,56
"318",30,630,7,1,56
"319",30,632,7,1,56
"320",30,633,7,1,56
"321",30,636,7,1,56
"322",30,639,7,1,56
"323",30,640,7,1,56
"324",30,643,7,1,56
"325",30,644,7,1,56
"326",30,645,7,1,56
"327",30,646,7,1,56
"328",30,647,7,1,56
"329",30,651,7,1,56
"330",30,659,7,1,56
"331",30,660,7,1,56
"332",30,663,7,1,56
"333",30,665,7,1,56
"334",30,666,7,1,56
"335",30,668,7,1,56
"336",30,670,7,1,56
"337",30,674,7,1,56
"338",30,675,7,1,56
"339",30,677,7,1,56
"340",30,678,7,1,56
"341",30,679,7,1,56
"342",30,680,7,1,56
"343",30,682,7,1,56
"344",30,683,7,1,56
"345",30,689,7,1,56
"346",30,691,7,1,56
"347",30,692,7,1,56
"348",30,696,7,1,56
"349",30,697,8,0,56
"350",30,698,8,0,56
"351",30,702,8,0,56
"352",30,706,8,0,56
"353",30,709,8,0,56
"354",30,711,8,0,56
"355",30,712,8,0,56
"356",30,713,8,0,56
"357",30,716,8,0,56
"358",30,717,8,0,56
"359",30,721,8,0,56
"360",30,722,8,0,56
"361",30,724,8,0,56
"362",30,725,8,0,56
"363",30,727,8,0,56
"364",30,732,8,0,56
"365",30,733,8,0,56
"366",30,736,8,0,56
"367",30,737,8,0,56
"368",30,741,8,0,56
"369",30,743,8,0,56
"370",30,745,8,0,56
"371",30,747,8,0,56
"372",30,748,8,0,56
"373",30,750,8,0,56
"374",30,751,8,0,56
"375",30,754,8,0,56
"376",30,755,8,0,56
"377",30,756,8,0,56
"378",30,757,8,0,56
"379",30,758,8,0,56
"380",30,760,8,0,56
"381",30,762,8,0,56
"382",30,763,8,0,56
"383",30,765,8,0,56
"384",30,766,8,0,56
"385",30,770,8,0,56
"386",30,771,8,0,56
"387",30,773,8,0,56
"388",30,774,8,0,56
"389",30,776,8,0,56
"390",30,777,8,0,56
"391",30,779,8,0,56
"392",30,784,8,0,56
"393",30,787,8,0,56
"394",30,788,8,0,56
"395",30,789,8,0,56
"396",30,791,8,0,56
"397",30,794,8,0,56
"398",30,798,8,0,56
"399",30,800,8,0,56
"400",30,801,8,0,56
"401",30,802,9,0,56
"402",30,803,9,0,56
"403",30,806,9,0,56
"404",30,807,9,0,56
"405",30,809,9,0,56
"406",30,810,9,0,56
"407",30,814,9,0,56
"408",30,815,9,0,56
"409",30,816,9,0,56
"410",30,818,9,0,56
"411",30,819,9,0,56
"412",30,824,9,0,56
"413",30,826,9,0,56
"414",30,829,9,0,56
"415",30,830,9,0,56
"416",30,831,9,0,56
"417",30,832,9,0,56
"418",30,836,9,0,56
"419",30,840,9,0,56
"420",30,841,9,0,56
"421",30,842,9,0,56
"422",30,844,9,0,56
"423",30,850,9,0,56
"424",30,851,9,0,56
"425",30,853,9,0,56
"426",30,854,9,0,56
"427",30,861,9,0,56
"428",30,863,9,0,56
"429",30,865,9,0,56
"430",30,866,9,0,56
"431",30,867,9,0,56
"432",30,868,9,0,56
"433",30,869,9,0,56
"434",30,872,9,0,56
"435",30,873,9,0,56
"436",30,874,9,0,56
"437",30,875,9,0,56
"438",30,876,9,0,56
"439",30,878,9,0,56
"440",30,880,9,0,56
"441",30,882,9,0,56
"442",30,883,9,0,56
"443",30,884,9,0,56
"444",30,887,9,0,56
"445",30,889,10,0,56
"446",30,890,10,0,56
"447",30,891,10,0,56
"448",30,892,10,0,56
"449",30,893,10,0,56
"450",30,894,10,0,56
"451",30,895,10,0,56
"452",30,896,10,0,56
"453",30,904,10,0,56
"454",30,905,10,0,56
"455",30,907,10,0,56
"456",30,909,10,0,56
"457",30,910,10,0,56
"458",30,913,10,0,56
"459",30,915,10,0,56
"460",30,916,10,0,56
"461",30,917,10,0,56
"462",30,918,10,0,56
"463",30,920,10,0,56
"464",30,930,10,0,56
"465",30,931,10,0,56
"466",30,933,10,0,56
"467",30,935,10,0,56
"468",30,942,10,0,56
"469",30,944,10,0,56
"470",30,949,10,0,56
"471",30,950,10,0,56
"472",30,952,10,0,56
"473",30,955,10,0,56
"474",30,957,10,0,56
"475",30,959,10,0,56
"476",30,960,10,0,56
"477",30,961,10,0,56
"478",30,962,10,0,56
"479",30,963,10,0,56
"480",30,965,10,0,56
"481",30,966,10,0,56
"482",30,968,10,0,56
"483",30,969,10,0,56
"484",30,970,10,0,56
"485",30,971,10,0,56
"486",30,973,10,0,56
"487",30,974,10,0,56
"488",30,976,10,0,56
