"","SimulationNumber","Node","Community","TrialStatus","DayEnrolled"
"1",64,2,1,0,56
"2",64,5,1,0,56
"3",64,6,1,0,56
"4",64,7,1,0,56
"5",64,10,1,0,56
"6",64,12,1,0,56
"7",64,13,1,0,56
"8",64,15,1,0,56
"9",64,17,1,0,56
"10",64,19,1,0,56
"11",64,20,1,0,56
"12",64,21,1,0,56
"13",64,22,1,0,56
"14",64,23,1,0,56
"15",64,24,1,0,56
"16",64,25,1,0,56
"17",64,26,1,0,56
"18",64,28,1,0,56
"19",64,33,1,0,56
"20",64,36,1,0,56
"21",64,37,1,0,56
"22",64,39,1,0,56
"23",64,40,1,0,56
"24",64,42,1,0,56
"25",64,43,1,0,56
"26",64,44,1,0,56
"27",64,46,1,0,56
"28",64,47,1,0,56
"29",64,50,1,0,56
"30",64,52,1,0,56
"31",64,54,1,0,56
"32",64,55,1,0,56
"33",64,56,1,0,56
"34",64,58,1,0,56
"35",64,59,1,0,56
"36",64,60,1,0,56
"37",64,61,1,0,56
"38",64,65,1,0,56
"39",64,66,1,0,56
"40",64,67,1,0,56
"41",64,70,1,0,56
"42",64,71,1,0,56
"43",64,74,1,0,56
"44",64,77,1,0,56
"45",64,79,1,0,56
"46",64,80,1,0,56
"47",64,81,1,0,56
"48",64,82,1,0,56
"49",64,85,1,0,56
"50",64,93,1,0,56
"51",64,95,1,0,56
"52",64,97,1,0,56
"53",64,101,1,0,56
"54",64,102,1,0,56
"55",64,104,1,0,56
"56",64,105,1,0,56
"57",64,106,1,0,56
"58",64,107,1,0,56
"59",64,109,1,0,56
"60",64,114,1,0,56
"61",64,121,2,0,56
"62",64,122,2,0,56
"63",64,123,2,0,56
"64",64,125,2,0,56
"65",64,126,2,0,56
"66",64,128,2,0,56
"67",64,131,2,0,56
"68",64,133,2,0,56
"69",64,134,2,0,56
"70",64,136,2,0,56
"71",64,137,2,0,56
"72",64,140,2,0,56
"73",64,141,2,0,56
"74",64,142,2,0,56
"75",64,147,2,0,56
"76",64,148,2,0,56
"77",64,149,2,0,56
"78",64,152,2,0,56
"79",64,153,2,0,56
"80",64,156,2,0,56
"81",64,158,2,0,56
"82",64,160,2,0,56
"83",64,162,2,0,56
"84",64,163,2,0,56
"85",64,164,2,0,56
"86",64,165,2,0,56
"87",64,166,2,0,56
"88",64,167,2,0,56
"89",64,168,2,0,56
"90",64,170,2,0,56
"91",64,171,2,0,56
"92",64,173,2,0,56
"93",64,175,2,0,56
"94",64,178,2,0,56
"95",64,180,2,0,56
"96",64,181,2,0,56
"97",64,182,2,0,56
"98",64,183,2,0,56
"99",64,189,2,0,56
"100",64,190,2,0,56
"101",64,194,2,0,56
"102",64,196,2,0,56
"103",64,197,2,0,56
"104",64,198,2,0,56
"105",64,199,2,0,56
"106",64,202,2,0,56
"107",64,203,2,0,56
"108",64,208,2,0,56
"109",64,217,2,0,56
"110",64,220,2,0,56
"111",64,221,2,0,56
"112",64,222,2,0,56
"113",64,225,2,0,56
"114",64,227,3,1,56
"115",64,229,3,1,56
"116",64,230,3,1,56
"117",64,231,3,1,56
"118",64,233,3,1,56
"119",64,236,3,1,56
"120",64,241,3,1,56
"121",64,245,3,1,56
"122",64,248,3,1,56
"123",64,250,3,1,56
"124",64,251,3,1,56
"125",64,252,3,1,56
"126",64,253,3,1,56
"127",64,254,3,1,56
"128",64,257,3,1,56
"129",64,258,3,1,56
"130",64,260,3,1,56
"131",64,262,3,1,56
"132",64,265,3,1,56
"133",64,266,3,1,56
"134",64,268,3,1,56
"135",64,269,3,1,56
"136",64,270,3,1,56
"137",64,271,3,1,56
"138",64,272,3,1,56
"139",64,273,3,1,56
"140",64,275,3,1,56
"141",64,277,3,1,56
"142",64,280,3,1,56
"143",64,286,3,1,56
"144",64,287,3,1,56
"145",64,290,3,1,56
"146",64,291,3,1,56
"147",64,293,3,1,56
"148",64,294,3,1,56
"149",64,295,3,1,56
"150",64,300,3,1,56
"151",64,301,3,1,56
"152",64,304,3,1,56
"153",64,307,3,1,56
"154",64,308,3,1,56
"155",64,309,3,1,56
"156",64,310,3,1,56
"157",64,314,3,1,56
"158",64,315,3,1,56
"159",64,316,3,1,56
"160",64,322,4,1,56
"161",64,324,4,1,56
"162",64,329,4,1,56
"163",64,330,4,1,56
"164",64,333,4,1,56
"165",64,335,4,1,56
"166",64,336,4,1,56
"167",64,338,4,1,56
"168",64,339,4,1,56
"169",64,340,4,1,56
"170",64,341,4,1,56
"171",64,342,4,1,56
"172",64,345,4,1,56
"173",64,346,4,1,56
"174",64,348,4,1,56
"175",64,349,4,1,56
"176",64,351,4,1,56
"177",64,352,4,1,56
"178",64,353,4,1,56
"179",64,354,4,1,56
"180",64,355,4,1,56
"181",64,357,4,1,56
"182",64,360,4,1,56
"183",64,363,4,1,56
"184",64,367,4,1,56
"185",64,369,4,1,56
"186",64,370,4,1,56
"187",64,372,4,1,56
"188",64,374,4,1,56
"189",64,378,4,1,56
"190",64,381,4,1,56
"191",64,382,4,1,56
"192",64,383,4,1,56
"193",64,384,4,1,56
"194",64,386,4,1,56
"195",64,387,4,1,56
"196",64,388,4,1,56
"197",64,390,4,1,56
"198",64,393,4,1,56
"199",64,396,4,1,56
"200",64,397,4,1,56
"201",64,399,4,1,56
"202",64,402,4,1,56
"203",64,403,4,1,56
"204",64,406,4,1,56
"205",64,408,4,1,56
"206",64,410,5,0,56
"207",64,411,5,0,56
"208",64,412,5,0,56
"209",64,414,5,0,56
"210",64,416,5,0,56
"211",64,418,5,0,56
"212",64,419,5,0,56
"213",64,420,5,0,56
"214",64,421,5,0,56
"215",64,422,5,0,56
"216",64,427,5,0,56
"217",64,428,5,0,56
"218",64,430,5,0,56
"219",64,432,5,0,56
"220",64,435,5,0,56
"221",64,438,5,0,56
"222",64,441,5,0,56
"223",64,444,5,0,56
"224",64,446,5,0,56
"225",64,450,5,0,56
"226",64,453,5,0,56
"227",64,454,5,0,56
"228",64,455,5,0,56
"229",64,456,5,0,56
"230",64,458,5,0,56
"231",64,459,5,0,56
"232",64,460,5,0,56
"233",64,462,5,0,56
"234",64,463,5,0,56
"235",64,464,5,0,56
"236",64,467,5,0,56
"237",64,473,5,0,56
"238",64,474,5,0,56
"239",64,475,5,0,56
"240",64,476,5,0,56
"241",64,479,5,0,56
