"","SimulationNumber","Node","Community","TrialStatus","DayEnrolled"
"1",11,1,1,1,56
"2",11,5,1,1,56
"3",11,9,1,1,56
"4",11,14,1,1,56
"5",11,15,1,1,56
"6",11,17,1,1,56
"7",11,18,1,1,56
"8",11,19,1,1,56
"9",11,22,1,1,56
"10",11,24,1,1,56
"11",11,25,1,1,56
"12",11,26,1,1,56
"13",11,31,1,1,56
"14",11,32,1,1,56
"15",11,35,1,1,56
"16",11,36,1,1,56
"17",11,37,1,1,56
"18",11,38,1,1,56
"19",11,40,1,1,56
"20",11,41,1,1,56
"21",11,43,1,1,56
"22",11,44,1,1,56
"23",11,45,1,1,56
"24",11,48,1,1,56
"25",11,51,1,1,56
"26",11,52,1,1,56
"27",11,53,1,1,56
"28",11,54,1,1,56
"29",11,55,1,1,56
"30",11,56,1,1,56
"31",11,57,1,1,56
"32",11,58,1,1,56
"33",11,62,1,1,56
"34",11,64,1,1,56
"35",11,66,1,1,56
"36",11,67,1,1,56
"37",11,68,1,1,56
"38",11,70,1,1,56
"39",11,71,1,1,56
"40",11,73,1,1,56
"41",11,74,1,1,56
"42",11,76,1,1,56
"43",11,82,1,1,56
"44",11,84,1,1,56
"45",11,86,1,1,56
"46",11,88,1,1,56
"47",11,89,1,1,56
"48",11,90,1,1,56
"49",11,92,1,1,56
"50",11,93,1,1,56
"51",11,94,1,1,56
"52",11,95,1,1,56
"53",11,96,1,1,56
"54",11,99,1,1,56
"55",11,100,1,1,56
"56",11,103,1,1,56
"57",11,108,1,1,56
"58",11,112,1,1,56
"59",11,115,1,1,56
"60",11,117,1,1,56
"61",11,120,2,0,56
"62",11,121,2,0,56
"63",11,122,2,0,56
"64",11,126,2,0,56
"65",11,129,2,0,56
"66",11,133,2,0,56
"67",11,134,2,0,56
"68",11,137,2,0,56
"69",11,138,2,0,56
"70",11,142,2,0,56
"71",11,143,2,0,56
"72",11,144,2,0,56
"73",11,145,2,0,56
"74",11,146,2,0,56
"75",11,149,2,0,56
"76",11,150,2,0,56
"77",11,151,2,0,56
"78",11,152,2,0,56
"79",11,154,2,0,56
"80",11,158,2,0,56
"81",11,159,2,0,56
"82",11,161,2,0,56
"83",11,164,2,0,56
"84",11,168,2,0,56
"85",11,169,2,0,56
"86",11,171,2,0,56
"87",11,174,2,0,56
"88",11,178,2,0,56
"89",11,179,2,0,56
"90",11,180,2,0,56
"91",11,182,2,0,56
"92",11,186,2,0,56
"93",11,188,2,0,56
"94",11,189,2,0,56
"95",11,190,2,0,56
"96",11,191,2,0,56
"97",11,192,2,0,56
"98",11,193,2,0,56
"99",11,194,2,0,56
"100",11,199,2,0,56
"101",11,200,2,0,56
"102",11,202,2,0,56
"103",11,203,2,0,56
"104",11,207,2,0,56
"105",11,213,3,0,56
"106",11,217,3,0,56
"107",11,219,3,0,56
"108",11,220,3,0,56
"109",11,221,3,0,56
"110",11,222,3,0,56
"111",11,224,3,0,56
"112",11,225,3,0,56
"113",11,226,3,0,56
"114",11,227,3,0,56
"115",11,228,3,0,56
"116",11,230,3,0,56
"117",11,233,3,0,56
"118",11,234,3,0,56
"119",11,236,3,0,56
"120",11,237,3,0,56
"121",11,238,3,0,56
"122",11,241,3,0,56
"123",11,243,3,0,56
"124",11,244,3,0,56
"125",11,245,3,0,56
"126",11,248,3,0,56
"127",11,249,3,0,56
"128",11,251,3,0,56
"129",11,252,3,0,56
"130",11,253,3,0,56
"131",11,254,3,0,56
"132",11,260,3,0,56
"133",11,264,3,0,56
"134",11,265,3,0,56
"135",11,267,3,0,56
"136",11,268,3,0,56
"137",11,271,3,0,56
"138",11,272,3,0,56
"139",11,274,3,0,56
"140",11,275,3,0,56
"141",11,276,3,0,56
"142",11,280,3,0,56
"143",11,281,3,0,56
"144",11,283,3,0,56
"145",11,284,3,0,56
"146",11,286,3,0,56
"147",11,292,4,1,56
"148",11,294,4,1,56
"149",11,296,4,1,56
"150",11,297,4,1,56
"151",11,300,4,1,56
"152",11,305,4,1,56
"153",11,307,4,1,56
"154",11,308,4,1,56
"155",11,311,4,1,56
"156",11,312,4,1,56
"157",11,318,4,1,56
"158",11,321,4,1,56
"159",11,323,4,1,56
"160",11,324,4,1,56
"161",11,325,4,1,56
"162",11,326,4,1,56
"163",11,327,4,1,56
"164",11,329,4,1,56
"165",11,330,4,1,56
"166",11,331,4,1,56
"167",11,332,4,1,56
"168",11,334,4,1,56
"169",11,336,4,1,56
"170",11,337,4,1,56
"171",11,339,4,1,56
"172",11,346,4,1,56
"173",11,347,4,1,56
"174",11,348,4,1,56
"175",11,349,4,1,56
"176",11,350,4,1,56
"177",11,352,4,1,56
"178",11,353,4,1,56
"179",11,355,4,1,56
"180",11,356,4,1,56
"181",11,357,4,1,56
"182",11,359,4,1,56
"183",11,360,4,1,56
"184",11,362,4,1,56
"185",11,363,4,1,56
"186",11,365,4,1,56
"187",11,369,4,1,56
"188",11,371,4,1,56
"189",11,375,4,1,56
"190",11,377,4,1,56
"191",11,378,4,1,56
"192",11,380,4,1,56
"193",11,381,4,1,56
"194",11,385,4,1,56
"195",11,386,4,1,56
"196",11,388,4,1,56
"197",11,389,4,1,56
"198",11,393,5,0,56
"199",11,397,5,1,56
"200",11,399,5,1,56
"201",11,401,5,1,56
"202",11,402,5,1,56
"203",11,403,5,1,56
"204",11,404,5,1,56
"205",11,405,5,1,56
"206",11,409,5,1,56
"207",11,410,5,1,56
"208",11,411,5,1,56
"209",11,414,5,1,56
"210",11,417,5,1,56
"211",11,421,5,1,56
"212",11,422,5,1,56
"213",11,424,5,1,56
"214",11,426,5,1,56
"215",11,431,5,1,56
"216",11,432,5,1,56
"217",11,434,5,1,56
"218",11,440,5,1,56
"219",11,441,5,1,56
"220",11,445,5,1,56
"221",11,446,5,1,56
"222",11,448,5,1,56
"223",11,449,5,1,56
"224",11,450,5,1,56
"225",11,452,5,1,56
"226",11,454,5,1,56
"227",11,455,5,1,56
"228",11,457,5,1,56
"229",11,459,5,1,56
"230",11,460,5,1,56
"231",11,461,5,1,56
"232",11,463,5,1,56
"233",11,464,5,1,56
"234",11,465,5,1,56
"235",11,469,5,1,56
"236",11,471,5,1,56
"237",11,474,5,1,56
"238",11,476,5,1,56
"239",11,478,5,1,56
"240",11,479,5,1,56
"241",11,481,5,1,56
"242",11,484,5,0,56
"243",11,485,5,1,56
"244",11,486,5,1,56
"245",11,488,6,1,56
"246",11,491,6,1,56
"247",11,492,6,1,56
"248",11,494,6,1,56
"249",11,497,6,1,56
"250",11,498,6,1,56
"251",11,499,6,1,56
"252",11,501,6,1,56
"253",11,502,6,1,56
"254",11,503,6,1,56
"255",11,508,6,1,56
"256",11,509,6,1,56
"257",11,510,6,1,56
"258",11,521,6,1,56
"259",11,523,6,1,56
"260",11,524,6,1,56
"261",11,527,6,1,56
"262",11,529,6,1,56
"263",11,530,6,1,56
"264",11,531,6,1,56
"265",11,535,6,1,56
"266",11,538,6,1,56
"267",11,539,6,1,56
"268",11,540,6,1,56
"269",11,541,6,1,56
"270",11,542,6,1,56
"271",11,543,6,1,56
"272",11,544,6,1,56
"273",11,547,6,1,56
"274",11,548,6,1,56
"275",11,549,6,1,56
"276",11,552,6,1,56
"277",11,554,6,1,56
"278",11,555,6,1,56
"279",11,558,6,1,56
"280",11,559,6,1,56
"281",11,561,6,1,56
"282",11,563,6,1,56
"283",11,564,6,1,56
"284",11,568,6,1,56
"285",11,571,6,1,56
"286",11,573,6,1,56
"287",11,577,6,1,56
"288",11,578,6,1,56
"289",11,580,6,1,56
"290",11,581,6,1,56
"291",11,582,6,1,56
"292",11,584,6,1,56
"293",11,588,6,1,56
"294",11,589,6,1,56
"295",11,590,6,1,56
"296",11,592,6,1,56
"297",11,593,6,1,56
"298",11,594,6,1,56
"299",11,595,6,1,56
"300",11,597,7,1,56
"301",11,598,7,1,56
"302",11,601,7,1,56
"303",11,602,7,1,56
"304",11,603,7,1,56
"305",11,604,7,1,56
"306",11,606,7,1,56
"307",11,607,7,1,56
"308",11,608,7,1,56
"309",11,610,7,1,56
"310",11,611,7,1,56
"311",11,612,7,1,56
"312",11,613,7,1,56
"313",11,614,7,1,56
"314",11,619,7,1,56
"315",11,621,7,1,56
"316",11,622,7,1,56
"317",11,626,7,1,56
"318",11,627,7,1,56
"319",11,628,7,1,56
"320",11,629,7,1,56
"321",11,632,7,1,56
"322",11,636,7,1,56
"323",11,637,7,1,56
"324",11,638,7,1,56
"325",11,642,7,1,56
"326",11,644,7,1,56
"327",11,645,7,1,56
"328",11,648,7,1,56
"329",11,649,7,1,56
"330",11,651,7,1,56
"331",11,652,7,1,56
"332",11,653,7,1,56
"333",11,658,7,1,56
"334",11,665,7,1,56
"335",11,667,7,1,56
"336",11,668,7,1,56
"337",11,670,7,1,56
"338",11,671,7,1,56
"339",11,672,7,1,56
"340",11,673,7,1,56
"341",11,678,7,1,56
"342",11,679,7,1,56
"343",11,681,7,1,56
"344",11,682,7,1,56
"345",11,683,7,1,56
"346",11,688,7,1,56
"347",11,689,7,1,56
"348",11,696,8,0,56
"349",11,698,8,0,56
"350",11,699,8,0,56
"351",11,700,8,0,56
"352",11,702,8,0,56
"353",11,710,8,0,56
"354",11,715,8,0,56
"355",11,717,8,0,56
"356",11,721,8,0,56
"357",11,722,8,0,56
"358",11,723,8,0,56
"359",11,725,8,0,56
"360",11,726,8,0,56
"361",11,727,8,0,56
"362",11,728,8,0,56
"363",11,729,8,0,56
"364",11,734,8,0,56
"365",11,735,8,0,56
"366",11,738,8,0,56
"367",11,739,8,0,56
"368",11,741,8,0,56
"369",11,742,8,0,56
"370",11,746,8,0,56
"371",11,747,8,0,56
"372",11,751,8,0,56
"373",11,752,8,0,56
"374",11,753,8,1,56
"375",11,756,8,0,56
"376",11,757,8,0,56
"377",11,759,8,0,56
"378",11,764,8,0,56
"379",11,765,8,0,56
"380",11,766,8,0,56
"381",11,767,8,0,56
"382",11,768,8,0,56
"383",11,772,8,0,56
"384",11,773,8,0,56
"385",11,774,8,0,56
"386",11,775,8,0,56
"387",11,777,8,0,56
"388",11,778,8,0,56
"389",11,781,8,0,56
"390",11,782,8,0,56
"391",11,783,8,0,56
"392",11,784,8,0,56
