"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",1,84,45,2,0,0,0,0,0,0,0,0,2,0,0
"2",35,84,53,2,0,0,0,0,0,0,0,0,2,2,1
"3",89,84,48,2,0,0,0,0,0,0,0,0,0,0,0
"4",79,84,46,2,0,0,0,0,0,0,0,0,0,0,0
"5",24,112,47,3,0,0,0,0,0,0,0,0,0,0,0
"6",54,112,48,3,0,0,0,0,0,0,0,0,0,0,0
"7",74,112,46,3,0,0,0,0,0,0,0,0,0,0,0
"8",15,112,51,3,0,0,0,0,0,0,0,0,0,3,2
"9",80,140,44,4,0,0,0,0,0,0,0,0,0,0,0
"10",53,140,58,4,0,0,0,0,0,0,0,0,0,0,0
"11",20,140,48,4,0,0,0,0,0,0,0,0,0,0,0
"12",84,140,55,4,0,0,0,0,0,0,0,0,0,0,0
"13",48,168,48,5,0,0,0,0,0,0,0,0,0,0,0
"14",85,168,40,5,0,0,0,0,0,0,1,0,0,0,0
"15",45,168,42,5,0,1,11,20,3,0,0,0,0,0,0
"16",62,168,50,5,0,0,0,0,0,2,2,0,0,0,0
"17",21,196,58,6,0,2,32,22,2,0,0,0,0,0,0
"18",17,196,48,6,0,0,0,0,0,0,0,0,0,0,0
"19",83,196,50,6,0,0,0,0,0,0,0,0,0,0,0
"20",30,196,59,6,0,0,0,0,0,0,0,0,0,0,0
"21",90,224,52,7,0,0,0,0,0,0,0,0,0,0,0
"22",51,224,46,7,0,0,0,0,0,0,0,0,0,0,1
"23",41,224,50,7,0,0,0,0,0,0,0,0,0,0,0
"24",52,224,58,7,0,0,0,0,0,0,3,4,0,0,0
"25",19,252,52,8,0,0,0,0,0,0,0,0,0,0,0
"26",7,252,46,8,0,0,0,0,0,0,0,0,0,0,0
"27",66,252,58,8,0,0,0,0,0,0,0,0,0,0,0
"28",43,252,51,8,0,0,0,0,0,1,0,0,0,0,2
"29",37,280,55,9,0,0,0,0,0,0,0,1,5,1,0
"30",68,280,50,9,0,1,30,19,0,0,0,0,0,0,0
"31",31,280,42,9,0,0,0,0,0,0,0,0,0,0,0
"32",22,280,49,9,0,0,0,0,0,0,0,0,0,0,0
"33",57,308,53,10,0,0,0,0,0,0,0,0,0,0,0
"34",59,308,54,10,0,0,0,0,0,0,0,0,0,1,0
"35",60,308,52,10,0,0,0,0,0,0,0,0,0,0,0
"36",42,308,58,10,0,0,0,0,0,0,10,45,2,0,0
"37",73,336,47,11,0,0,0,0,0,0,0,0,0,0,0
"38",91,336,54,11,0,0,0,0,0,0,0,0,0,0,0
"39",88,336,41,11,0,0,0,0,0,0,0,0,0,0,0
"40",18,336,44,11,0,0,3,28,13,0,0,0,0,0,0
"41",29,364,55,12,0,0,0,0,0,25,29,1,0,0,0
"42",55,364,46,12,0,0,0,0,0,0,0,0,0,0,0
"43",50,364,48,12,0,0,0,0,0,0,0,0,0,1,19
"44",5,364,44,12,0,0,0,0,0,0,0,0,0,0,0
