"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",27,84,46,2,0,0,0,0,0,0,0,0,0,0,0
"2",45,84,56,2,0,0,0,0,0,0,0,0,0,0,0
"3",15,84,50,2,0,0,0,0,0,0,0,0,0,0,0
"4",11,84,40,2,0,0,0,0,0,0,0,0,0,0,0
"5",54,112,52,3,15,35,2,0,0,0,0,0,0,0,0
"6",91,112,46,3,0,0,0,0,0,0,0,0,0,0,0
"7",39,112,44,3,0,0,0,0,0,0,0,0,0,0,0
"8",21,112,59,3,0,0,0,0,0,0,0,0,0,0,0
"9",96,140,55,4,0,0,3,8,5,0,0,0,0,0,0
"10",56,140,55,4,0,0,0,0,0,1,2,0,0,0,0
"11",51,140,51,4,0,0,0,0,3,3,0,0,0,0,0
"12",14,140,54,4,0,0,0,0,0,0,0,0,0,0,0
"13",47,168,60,5,0,0,0,0,0,0,0,0,0,0,0
"14",79,168,56,5,0,3,37,13,0,0,0,0,0,0,0
"15",35,168,49,5,0,0,0,0,0,0,0,0,1,0,0
"16",30,168,56,5,0,0,0,0,0,0,0,0,0,0,0
"17",58,196,56,6,0,0,14,37,3,0,0,0,0,0,0
"18",46,196,42,6,0,0,0,0,0,0,0,0,0,0,0
"19",65,196,58,6,0,0,0,0,0,0,0,0,0,0,0
"20",69,196,53,6,0,0,0,0,0,0,0,0,0,0,0
"21",37,224,44,7,0,0,0,0,0,0,0,0,0,0,0
"22",78,224,50,7,0,0,0,0,0,1,0,0,0,0,0
"23",12,224,48,7,0,0,0,0,0,0,0,0,0,0,0
"24",74,224,46,7,0,0,0,0,0,0,0,0,0,0,0
"25",22,252,51,8,0,0,0,0,0,0,0,0,0,0,0
"26",61,252,56,8,0,0,0,0,0,0,0,0,0,0,0
"27",24,252,59,8,0,0,0,0,0,0,0,0,0,0,0
"28",98,252,47,8,0,0,0,0,0,0,0,0,0,0,0
"29",72,280,50,9,0,0,0,0,0,0,0,0,0,0,0
"30",10,280,58,9,0,0,0,0,0,0,0,0,0,0,0
"31",94,280,57,9,0,0,0,1,24,27,3,0,0,0,0
"32",86,280,48,9,0,0,0,0,0,0,0,0,0,0,0
"33",23,308,50,10,0,0,0,0,0,0,0,0,1,4,2
"34",1,308,44,10,0,0,0,0,0,0,0,0,0,0,0
"35",60,308,55,10,2,37,13,0,0,0,0,0,0,0,0
"36",6,308,56,10,0,0,0,0,0,1,11,41,0,0,0
"37",75,336,56,11,0,0,0,0,0,0,0,0,0,0,0
"38",42,336,56,11,0,0,0,0,0,0,0,0,0,0,0
"39",95,336,46,11,0,0,0,0,0,0,0,0,0,0,0
"40",9,336,46,11,0,0,0,0,0,0,0,2,36,7,0
"41",32,364,44,12,0,0,0,0,0,0,2,22,17,1,0
"42",43,364,48,12,0,0,0,0,0,0,0,0,0,1,12
"43",8,364,53,12,0,0,1,35,16,0,0,0,0,0,0
"44",28,364,58,12,0,0,0,0,0,0,0,7,48,1,0
