"","SimulationNumber","InfectedNode","DayInfected","Community","TrialStatus","DayEnrolled"
"1",56,1908,49,19,NA,NA
"2",56,886,58,9,0,56
"3",56,1900,60,19,0,56
"4",56,1914,60,19,NA,NA
"5",56,1944,63,19,NA,NA
"6",56,2378,63,23,0,56
"7",56,1946,64,19,NA,NA
"8",56,903,65,9,NA,NA
"9",56,1967,65,19,NA,NA
"10",56,1969,65,19,NA,NA
"11",56,1916,67,19,0,56
"12",56,825,68,9,0,56
"13",56,1906,68,19,0,56
"14",56,1959,68,19,0,56
"15",56,1973,68,19,NA,NA
"16",56,1963,69,19,NA,NA
"17",56,1966,69,19,0,56
"18",56,2326,69,23,NA,NA
"19",56,1904,70,19,0,56
"20",56,1975,70,19,0,56
"21",56,2359,70,23,0,56
"22",56,3940,70,39,NA,NA
"23",56,861,71,9,0,56
"24",56,1958,71,19,0,56
"25",56,1924,72,19,0,56
"26",56,1932,72,19,0,56
"27",56,1936,72,19,NA,NA
"28",56,1951,72,19,NA,NA
"29",56,2371,72,23,NA,NA
"30",56,893,73,9,0,56
"31",56,1927,73,19,0,56
"32",56,1901,74,19,0,56
"33",56,1928,74,19,0,56
"34",56,2386,74,23,NA,NA
"35",56,2403,74,23,NA,NA
"36",56,828,75,9,0,56
"37",56,1902,75,19,0,56
"38",56,1950,75,19,0,56
"39",56,1954,75,19,NA,NA
"40",56,1977,76,19,NA,NA
"41",56,2309,76,23,0,56
"42",56,2338,76,23,0,56
"43",56,2339,76,23,0,56
"44",56,895,77,9,NA,NA
"45",56,1942,77,19,NA,NA
"46",56,3459,77,34,0,56
"47",56,853,78,9,0,56
"48",56,911,78,9,0,56
"49",56,920,78,9,NA,NA
"50",56,2346,78,23,0,56
"51",56,2383,78,23,NA,NA
"52",56,2405,78,23,0,56
"53",56,835,79,9,NA,NA
"54",56,1898,79,19,NA,NA
"55",56,1918,79,19,NA,NA
"56",56,2352,79,23,NA,NA
"57",56,1905,80,19,0,56
"58",56,2363,80,23,NA,NA
"59",56,2388,80,23,NA,NA
"60",56,839,81,9,NA,NA
"61",56,840,81,9,0,56
"62",56,857,81,9,0,56
"63",56,1935,81,19,0,56
"64",56,1948,81,19,0,56
"65",56,1957,81,19,NA,NA
"66",56,1961,81,19,0,56
"67",56,1964,81,19,0,56
"68",56,2353,81,23,0,56
"69",56,2360,81,23,0,56
"70",56,848,82,9,0,56
"71",56,1931,82,19,NA,NA
"72",56,1939,82,19,0,56
"73",56,1941,82,19,NA,NA
"74",56,2335,82,23,NA,NA
"75",56,2337,82,23,NA,NA
"76",56,1955,83,19,NA,NA
"77",56,1956,83,19,0,56
"78",56,1976,83,19,NA,NA
"79",56,2311,83,23,NA,NA
"80",56,2377,83,23,0,56
"81",56,2382,83,23,0,56
"82",56,2407,83,23,0,56
"83",56,6192,83,61,0,56
"84",56,1910,84,19,0,56
"85",56,1938,84,19,NA,NA
"86",56,2313,84,23,NA,NA
"87",56,2381,84,23,0,56
"88",56,2397,84,23,NA,NA
"89",56,3391,84,34,0,56
"90",56,5369,84,53,0,56
"91",56,907,85,9,0,56
"92",56,2314,85,23,0,56
"93",56,2351,85,23,0,56
"94",56,2364,85,23,0,56
"95",56,3402,85,34,0,56
"96",56,8079,85,81,0,56
"97",56,827,86,9,NA,NA
"98",56,883,86,9,NA,NA
"99",56,897,86,9,NA,NA
"100",56,916,86,9,NA,NA
"101",56,1968,86,19,NA,NA
"102",56,1970,86,19,NA,NA
"103",56,2344,86,23,NA,NA
"104",56,2389,86,23,NA,NA
"105",56,879,87,9,NA,NA
"106",56,896,87,9,0,56
"107",56,1929,87,19,0,56
"108",56,2399,87,23,NA,NA
"109",56,850,88,9,NA,NA
"110",56,870,88,9,NA,NA
"111",56,1920,88,19,0,56
"112",56,1979,88,19,NA,NA
"113",56,2334,88,23,0,56
"114",56,2341,88,23,0,56
"115",56,2345,88,23,NA,NA
"116",56,2367,88,23,NA,NA
"117",56,5299,88,53,0,56
"118",56,6125,88,61,NA,NA
"119",56,855,89,9,0,56
"120",56,1911,89,19,0,56
"121",56,1919,89,19,NA,NA
"122",56,2310,89,23,0,56
"123",56,2404,89,23,0,56
"124",56,2406,89,23,0,56
"125",56,3418,89,34,NA,NA
"126",56,844,90,9,0,56
"127",56,890,90,9,NA,NA
"128",56,1934,90,19,NA,NA
"129",56,2320,90,23,NA,NA
"130",56,5325,90,53,NA,NA
"131",56,841,91,9,0,56
"132",56,1930,91,19,0,56
"133",56,1937,91,19,NA,NA
"134",56,1960,91,19,0,56
"135",56,2319,91,23,0,56
"136",56,2322,91,23,0,56
"137",56,2348,91,23,NA,NA
"138",56,2380,91,23,NA,NA
"139",56,2385,91,23,NA,NA
"140",56,2412,91,23,0,56
"141",56,3449,91,34,NA,NA
"142",56,6146,91,61,0,56
"143",56,6157,91,61,NA,NA
"144",56,837,92,9,0,56
"145",56,865,92,9,NA,NA
"146",56,874,92,9,0,56
"147",56,2315,92,23,NA,NA
"148",56,2329,92,23,NA,NA
"149",56,2354,92,23,NA,NA
"150",56,2374,92,23,NA,NA
"151",56,2409,92,23,NA,NA
"152",56,3454,92,34,0,56
"153",56,3455,92,34,0,56
"154",56,5349,92,53,NA,NA
"155",56,6121,92,61,NA,NA
"156",56,8083,92,81,0,56
"157",56,866,93,9,NA,NA
"158",56,899,93,9,NA,NA
"159",56,1953,93,19,NA,NA
"160",56,1971,93,19,NA,NA
"161",56,1972,93,19,NA,NA
"162",56,2308,93,23,NA,NA
"163",56,2362,93,23,NA,NA
"164",56,2390,93,23,NA,NA
"165",56,2402,93,23,0,56
"166",56,5344,93,53,0,56
"167",56,6166,93,61,0,56
"168",56,6168,93,61,NA,NA
"169",56,881,94,9,NA,NA
"170",56,884,94,9,0,56
"171",56,902,94,9,0,56
"172",56,908,94,9,NA,NA
"173",56,1907,94,19,NA,NA
"174",56,1912,94,19,0,56
"175",56,1915,94,19,0,56
"176",56,1917,94,19,NA,NA
"177",56,1974,94,19,NA,NA
"178",56,2324,94,23,NA,NA
"179",56,2328,94,23,0,56
"180",56,2355,94,23,NA,NA
"181",56,2365,94,23,0,56
"182",56,2375,94,23,NA,NA
"183",56,2387,94,23,0,56
"184",56,3453,94,34,0,56
"185",56,5336,94,53,0,56
"186",56,8090,94,81,NA,NA
"187",56,892,95,9,NA,NA
"188",56,894,95,9,NA,NA
"189",56,3407,95,34,NA,NA
"190",56,3439,95,34,NA,NA
"191",56,3456,95,34,NA,NA
"192",56,858,96,9,NA,NA
"193",56,880,96,9,0,56
"194",56,900,96,9,0,56
"195",56,910,96,9,0,56
"196",56,1922,96,19,0,56
"197",56,1940,96,19,0,56
"198",56,2307,96,23,NA,NA
"199",56,2384,96,23,NA,NA
"200",56,2408,96,23,0,56
"201",56,5326,96,53,NA,NA
"202",56,6159,96,61,0,56
"203",56,8097,96,81,0,56
"204",56,873,97,9,0,56
"205",56,2379,97,23,0,56
"206",56,2396,97,23,NA,NA
"207",56,6190,97,61,0,56
"208",56,860,98,9,0,56
"209",56,867,98,9,0,56
"210",56,868,98,9,NA,NA
"211",56,871,98,9,NA,NA
"212",56,888,98,9,0,56
"213",56,923,98,9,0,56
"214",56,2317,98,23,NA,NA
"215",56,2325,98,23,0,56
"216",56,2331,98,23,NA,NA
"217",56,2342,98,23,0,56
"218",56,2366,98,23,0,56
"219",56,2373,98,23,NA,NA
"220",56,3385,98,34,NA,NA
"221",56,3401,98,34,NA,NA
"222",56,3426,98,34,NA,NA
"223",56,8040,98,81,NA,NA
"224",56,8064,98,81,0,56
"225",56,8115,98,81,0,56
"226",56,856,99,9,NA,NA
"227",56,1945,99,19,0,56
"228",56,2321,99,23,NA,NA
"229",56,2327,99,23,0,56
"230",56,2336,99,23,NA,NA
"231",56,6194,99,61,0,56
"232",56,909,100,9,NA,NA
"233",56,914,100,9,0,56
"234",56,921,100,9,0,56
"235",56,2372,100,23,NA,NA
"236",56,3437,100,34,NA,NA
"237",56,3465,100,34,NA,NA
"238",56,5317,100,53,NA,NA
"239",56,5318,100,53,0,56
"240",56,5328,100,53,0,56
"241",56,5355,100,53,0,56
"242",56,5363,100,53,0,56
"243",56,6139,100,61,NA,NA
"244",56,6153,100,61,NA,NA
"245",56,6202,100,61,0,56
"246",56,8050,100,81,NA,NA
"247",56,824,101,9,0,56
"248",56,864,101,9,0,56
"249",56,889,101,9,NA,NA
"250",56,901,101,9,0,56
"251",56,1949,101,19,NA,NA
"252",56,2330,101,23,0,56
"253",56,2343,101,23,NA,NA
"254",56,2370,101,23,0,56
"255",56,2401,101,23,0,56
"256",56,6149,101,61,0,56
"257",56,6177,101,61,NA,NA
"258",56,8117,101,81,NA,NA
"259",56,830,102,9,0,56
"260",56,832,102,9,NA,NA
"261",56,847,102,9,NA,NA
"262",56,878,102,9,NA,NA
"263",56,1913,102,19,NA,NA
"264",56,1933,102,19,0,56
"265",56,1947,102,19,0,56
"266",56,2318,102,23,NA,NA
"267",56,2333,102,23,NA,NA
"268",56,2356,102,23,0,56
"269",56,2393,102,23,NA,NA
"270",56,2411,102,23,0,56
"271",56,3481,102,34,NA,NA
"272",56,5323,102,53,NA,NA
"273",56,5342,102,53,NA,NA
"274",56,6181,102,61,NA,NA
"275",56,863,103,9,NA,NA
"276",56,876,103,9,0,56
"277",56,918,103,9,0,56
"278",56,1965,103,19,0,56
"279",56,2358,103,23,0,56
"280",56,2410,103,23,NA,NA
"281",56,3294,103,33,NA,NA
"282",56,3388,103,34,0,56
"283",56,3413,103,34,0,56
"284",56,3423,103,34,NA,NA
"285",56,3440,103,34,NA,NA
"286",56,5358,103,53,NA,NA
"287",56,5368,103,53,0,56
"288",56,6155,103,61,NA,NA
"289",56,6172,103,61,NA,NA
"290",56,6189,103,61,0,56
"291",56,8108,103,81,0,56
"292",56,822,104,9,0,56
"293",56,862,104,9,NA,NA
"294",56,869,104,9,NA,NA
"295",56,875,104,9,NA,NA
"296",56,1962,104,19,0,56
"297",56,3467,104,34,0,56
"298",56,3485,104,34,0,56
"299",56,3489,104,34,0,56
"300",56,3491,104,34,0,56
"301",56,4666,104,46,NA,NA
"302",56,5314,104,53,NA,NA
"303",56,5333,104,53,0,56
"304",56,5361,104,53,0,56
"305",56,5377,104,53,NA,NA
"306",56,6068,104,60,0,56
"307",56,6136,104,61,NA,NA
"308",56,6154,104,61,NA,NA
"309",56,8110,104,81,0,56
"310",56,831,105,9,0,56
"311",56,842,105,9,0,56
"312",56,849,105,9,NA,NA
"313",56,885,105,9,0,56
"314",56,1943,105,19,0,56
"315",56,2316,105,23,0,56
"316",56,2340,105,23,0,56
"317",56,2394,105,23,NA,NA
"318",56,2398,105,23,NA,NA
"319",56,3412,105,34,0,56
"320",56,3448,105,34,NA,NA
"321",56,3470,105,34,NA,NA
"322",56,3478,105,34,NA,NA
"323",56,5341,105,53,NA,NA
"324",56,5366,105,53,0,56
"325",56,6127,105,61,0,56
"326",56,6167,105,61,0,56
"327",56,6175,105,61,0,56
"328",56,8109,105,81,NA,NA
"329",56,2413,106,23,0,56
"330",56,3460,106,34,0,56
"331",56,3469,106,34,0,56
"332",56,3490,106,34,0,56
