"","SimulationNumber","InfectedNode","DayInfected","Community","TrialStatus","DayEnrolled"
"1",129,8522,46,86,NA,NA
"2",129,8108,53,81,NA,NA
"3",129,8527,54,86,NA,NA
"4",129,8584,54,86,NA,NA
"5",129,8552,56,86,0,56
"6",129,3400,58,35,NA,NA
"7",129,8061,59,81,NA,NA
"8",129,8563,59,86,0,56
"9",129,2347,61,24,0,56
"10",129,3433,62,35,NA,NA
"11",129,8543,63,86,0,56
"12",129,4267,64,44,0,56
"13",129,3394,65,35,NA,NA
"14",129,8021,65,81,0,56
"15",129,8025,65,81,NA,NA
"16",129,8086,66,81,0,56
"17",129,8103,66,81,0,56
"18",129,8519,66,86,NA,NA
"19",129,8053,67,81,NA,NA
"20",129,8123,67,81,0,56
"21",129,8107,68,81,NA,NA
"22",129,8077,69,81,NA,NA
"23",129,3393,70,35,0,56
"24",129,4312,70,44,NA,NA
"25",129,8533,70,86,NA,NA
"26",129,8065,71,81,0,56
"27",129,8081,71,81,0,56
"28",129,8082,71,81,NA,NA
"29",129,8112,71,81,0,56
"30",129,3391,72,35,NA,NA
"31",129,3435,72,35,NA,NA
"32",129,8575,72,86,NA,NA
"33",129,3443,73,35,0,56
"34",129,8074,73,81,0,56
"35",129,3468,74,35,NA,NA
"36",129,3411,75,35,0,56
"37",129,8020,75,81,NA,NA
"38",129,8059,75,81,NA,NA
"39",129,8069,75,81,0,56
"40",129,8115,75,81,NA,NA
"41",129,8122,75,81,0,56
"42",129,8132,75,81,0,56
"43",129,8574,75,86,NA,NA
"44",129,3471,76,35,0,56
"45",129,8093,76,81,NA,NA
"46",129,8096,76,81,0,56
"47",129,8508,77,86,0,56
"48",129,8550,77,86,NA,NA
"49",129,8573,77,86,NA,NA
"50",129,3417,78,35,0,56
"51",129,3442,78,35,NA,NA
"52",129,4334,78,44,0,56
"53",129,8044,78,81,NA,NA
"54",129,8594,78,86,0,56
"55",129,3380,79,35,NA,NA
"56",129,8049,79,81,0,56
"57",129,8095,79,81,0,56
"58",129,3389,80,35,NA,NA
"59",129,3398,80,35,0,56
"60",129,3407,80,35,0,56
"61",129,3466,80,35,NA,NA
"62",129,8018,80,81,NA,NA
"63",129,8029,80,81,0,56
"64",129,8032,80,81,NA,NA
"65",129,8040,80,81,NA,NA
"66",129,8056,80,81,NA,NA
"67",129,8068,80,81,0,56
"68",129,8104,80,81,NA,NA
"69",129,8126,80,81,0,56
"70",129,8548,80,86,NA,NA
"71",129,8076,81,81,0,56
"72",129,8079,81,81,NA,NA
"73",129,8125,81,81,0,56
"74",129,8551,81,86,0,56
"75",129,3444,82,35,0,56
"76",129,8034,82,81,NA,NA
"77",129,8111,82,81,0,56
"78",129,8130,82,81,NA,NA
"79",129,8734,82,88,0,56
"80",129,8019,83,81,0,56
"81",129,8026,83,81,NA,NA
"82",129,8048,83,81,0,56
"83",129,8057,83,81,0,56
"84",129,8085,83,81,NA,NA
"85",129,8090,83,81,NA,NA
"86",129,8109,83,81,NA,NA
