t,1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,
32,0.2589,0.32662,0.40294,0.47296,0.4789,0.51356,0.52764,0.54078,0.5539,0.56536,0.5721,0.5803,0.5871,0.58762,0.5952,0.59236,0.59442,0.5985,0.60218,0.6037,0.59992,0.6038,0.60526,0.60322,0.60444,0.60554,0.6037,0.60656,0.60452,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,
33,0.29094,0.40764,0.48346,0.54138,0.56062,0.5952,0.61432,0.63712,0.65366,0.66386,0.67218,0.68094,0.68888,0.69154,0.70198,0.70188,0.70852,0.70566,0.71024,0.71548,0.71462,0.72042,0.71942,0.72374,0.72576,0.72584,0.72406,0.72722,0.72472,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,
34,0.32502,0.46834,0.5441,0.60538,0.64616,0.68008,0.7058,0.72156,0.73412,0.74654,0.75694,0.76912,0.77156,0.77872,0.78442,0.7832,0.792,0.79126,0.7917,0.7934,0.79582,0.79624,0.7962,0.79788,0.7975,0.79508,0.79592,0.7957,0.79596,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,
35,0.35974,0.5078,0.59886,0.65386,0.6998,0.72706,0.75064,0.76454,0.78066,0.79294,0.80342,0.81286,0.81828,0.825,0.83064,0.83104,0.8339,0.8379,0.84272,0.84682,0.85134,0.85344,0.85612,0.85976,0.8614,0.86348,0.86462,0.86578,0.87086,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
36,0.40066,0.5644,0.68732,0.71314,0.75678,0.78452,0.80808,0.823,0.8341,0.8469,0.85576,0.86042,0.86524,0.87058,0.8748,0.87814,0.88168,0.88316,0.88472,0.89158,0.89234,0.89304,0.89614,0.90006,0.89902,0.9018,0.90066,0.90034,0.90174,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
37,0.43264,0.61118,0.72796,0.76274,0.80554,0.83488,0.85306,0.86766,0.88158,0.89126,0.89588,0.90196,0.90974,0.9119,0.91722,0.92102,0.92412,0.92608,0.92938,0.93118,0.93516,0.93736,0.94094,0.942,0.94392,0.94742,0.94832,0.95102,0.95414,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
38,0.4667,0.6467,0.76722,0.79454,0.83706,0.86154,0.87722,0.89518,0.9062,0.91382,0.92198,0.9269,0.93358,0.93818,0.9413,0.942,0.94642,0.94794,0.95016,0.95138,0.95202,0.9542,0.95454,0.95538,0.95638,0.95664,0.95718,0.9577,0.95838,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
39,0.52604,0.68594,0.79458,0.83554,0.86654,0.8892,0.90698,0.91804,0.92548,0.93462,0.93924,0.9464,0.94888,0.95054,0.9533,0.95486,0.95722,0.95828,0.9594,0.95978,0.96036,0.9606,0.96062,0.96054,0.96024,0.96034,0.9602,0.9601,0.96002,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
40,0.55364,0.747,0.8225,0.86688,0.89718,0.91592,0.92692,0.93728,0.94256,0.94768,0.95162,0.95444,0.95668,0.95894,0.96078,0.96226,0.96402,0.96464,0.96552,0.96628,0.96652,0.96774,0.96798,0.9686,0.96918,0.96964,0.9698,0.96998,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,
