t,1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,
32,0.05288,0.0502,0.04894,0.04904,0.04684,0.04934,0.04934,0.05052,0.04938,0.05056,0.05142,0.05154,0.05178,0.05194,0.05274,0.05206,0.0528,0.05368,0.054,0.0535,0.05464,0.0544,0.0553,0.0549,0.0548,0.05524,0.05642,0.0574,0.05986,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,
33,0.05168,0.05374,0.05124,0.05196,0.0526,0.05216,0.05306,0.05514,0.05442,0.05518,0.0555,0.05712,0.05746,0.05676,0.0579,0.05854,0.05852,0.05856,0.0577,0.05852,0.0588,0.05798,0.05782,0.05798,0.05816,0.0583,0.05764,0.05938,0.06036,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,
34,0.05852,0.0553,0.05692,0.05648,0.05722,0.0609,0.0622,0.06126,0.05982,0.06188,0.06118,0.06138,0.06094,0.0623,0.0612,0.06058,0.06094,0.05888,0.05956,0.05934,0.05832,0.05808,0.0572,0.0577,0.05658,0.0567,0.05618,0.05916,0.06078,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,
35,0.05956,0.0637,0.06132,0.06178,0.06382,0.06338,0.06266,0.06202,0.06256,0.0643,0.06366,0.06342,0.06484,0.06612,0.06274,0.06392,0.06448,0.06368,0.06418,0.06418,0.06344,0.06138,0.06078,0.06082,0.06288,0.06226,0.0658,0.06368,0.07786,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
36,0.06562,0.0641,0.06414,0.06472,0.06412,0.0657,0.06516,0.06388,0.06572,0.06622,0.0655,0.06638,0.0674,0.06692,0.06932,0.06824,0.06994,0.0679,0.06952,0.06948,0.06906,0.06822,0.06876,0.07042,0.06866,0.06736,0.07308,0.07828,0.08838,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
37,0.06652,0.06844,0.06942,0.0698,0.06974,0.0715,0.07088,0.07262,0.0732,0.0729,0.07402,0.07512,0.07496,0.07408,0.0746,0.07526,0.07626,0.07732,0.07412,0.07698,0.07692,0.07668,0.0768,0.0782,0.0754,0.07578,0.08016,0.08932,0.096,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,
38,0.07138,0.07536,0.07368,0.07618,0.07514,0.0742,0.07546,0.0764,0.07664,0.07508,0.07542,0.07672,0.07482,0.07646,0.07484,0.07778,0.075,0.07676,0.07646,0.0772,0.07656,0.0779,0.07836,0.07692,0.07732,0.07958,0.08216,0.0805,0.09032,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
39,0.07536,0.0791,0.07994,0.07994,0.08092,0.0812,0.07954,0.08006,0.08008,0.08092,0.08198,0.08096,0.0812,0.08236,0.08162,0.08232,0.08268,0.08308,0.08344,0.08402,0.08288,0.08456,0.08264,0.08318,0.087,0.08196,0.08982,0.09286,0.09504,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
40,0.0846,0.08868,0.08904,0.08876,0.08962,0.0907,0.08828,0.09064,0.0899,0.08908,0.0909,0.0891,0.09032,0.0903,0.09158,0.08934,0.0895,0.0903,0.09112,0.09116,0.09016,0.09054,0.09042,0.0914,0.09228,0.09096,0.09444,0.09452,0.10052,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,
