"","SimulationNumber","InfectedNode","DayInfected","Community","TrialStatus","DayEnrolled"
"1",84,5404,34,53,NA,NA
"2",84,5448,43,53,NA,NA
"3",84,5400,45,53,NA,NA
"4",84,5349,46,53,NA,NA
"5",84,5403,46,53,NA,NA
"6",84,5370,48,53,NA,NA
"7",84,5375,48,53,NA,NA
"8",84,5394,49,53,NA,NA
"9",84,5410,50,53,NA,NA
"10",84,5339,51,53,NA,NA
"11",84,5405,51,53,NA,NA
"12",84,5415,51,53,NA,NA
"13",84,5444,51,53,NA,NA
"14",84,7695,51,76,NA,NA
"15",84,5416,52,53,NA,NA
"16",84,5341,54,53,NA,NA
"17",84,5361,54,53,NA,NA
"18",84,5412,54,53,NA,NA
"19",84,5414,54,53,NA,NA
"20",84,5426,54,53,NA,NA
"21",84,5441,54,53,NA,NA
"22",84,5437,55,53,NA,NA
"23",84,5365,56,53,0,56
"24",84,5359,57,53,0,56
"25",84,5399,57,53,NA,NA
"26",84,5355,58,53,NA,NA
"27",84,5362,58,53,0,56
"28",84,5377,58,53,NA,NA
"29",84,5396,58,53,NA,NA
"30",84,7706,58,76,NA,NA
"31",84,5342,59,53,NA,NA
"32",84,5390,59,53,0,56
"33",84,5392,59,53,0,56
"34",84,5424,59,53,0,56
"35",84,5418,60,53,0,56
"36",84,5423,60,53,NA,NA
"37",84,5351,61,53,0,56
"38",84,5379,61,53,0,56
"39",84,5440,61,53,0,56
"40",84,5366,62,53,NA,NA
"41",84,5429,62,53,0,56
"42",84,7670,62,76,0,56
"43",84,5360,63,53,0,56
"44",84,5419,63,53,NA,NA
"45",84,5343,64,53,0,56
"46",84,5348,64,53,0,56
"47",84,5357,64,53,0,56
"48",84,5406,64,53,0,56
"49",84,5408,64,53,0,56
"50",84,5430,64,53,0,56
"51",84,5432,64,53,NA,NA
"52",84,5447,64,53,0,56
"53",84,5352,65,53,0,56
"54",84,5388,65,53,0,56
"55",84,5391,65,53,NA,NA
"56",84,5397,65,53,NA,NA
"57",84,5435,65,53,0,56
"58",84,5382,66,53,NA,NA
"59",84,5385,66,53,0,56
"60",84,5402,66,53,NA,NA
"61",84,5421,66,53,0,56
"62",84,5431,66,53,0,56
"63",84,5445,66,53,NA,NA
"64",84,5449,66,53,0,56
"65",84,5354,67,53,0,56
"66",84,5363,67,53,0,56
"67",84,5374,67,53,NA,NA
"68",84,5407,67,53,0,56
"69",84,7673,67,76,NA,NA
"70",84,5345,68,53,0,56
"71",84,9856,68,97,NA,NA
"72",84,5344,69,53,NA,NA
"73",84,5411,69,53,NA,NA
"74",84,5383,70,53,0,56
"75",84,5387,70,53,0,56
"76",84,5417,70,53,0,56
"77",84,5427,70,53,0,56
"78",84,5338,71,53,NA,NA
"79",84,5371,71,53,NA,NA
"80",84,5373,71,53,0,56
"81",84,5434,71,53,NA,NA
"82",84,7698,71,76,NA,NA
"83",84,7722,71,76,NA,NA
